ContactName,InvoiceNumber,Reference,InvoiceDate,DueDate,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TrackingName1,TrackingOption1
PMP Distribution Limited,C84316,2450131,2013-01-31,2013-02-20,Bond and Bond - Job 74128 - Delivery 18 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,5.67,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84317,2450977,2013-01-31,2013-02-20,Bradfords Furniture - Job 74292 - Delivery 29 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.46,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84318,2449078,2013-01-31,2013-02-20,Briscoes - Job 73644 - Delivery 03 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,36.501,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84319,2449077,2013-01-31,2013-02-20,Briscoes - Job 73646 - Delivery 10 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,36.501,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84320,2449076,2013-01-31,2013-02-20,Briscoes - Job 73648 - Delivery 17 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,36.501,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84321,2448839,2013-01-31,2013-02-20,Briscoes - Job 73649 - Delivery 31 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,36.501,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84322,2451575,2013-01-31,2013-02-20,Buller District Council Newsletter - Job 74217 - Delivery 17 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,0.558,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84323,2451399,2013-01-31,2013-02-20,CCC Summertime Booklet - Job 74319 - Delivery 08 Dec 2012 - 80 grams.    Boxholder Type: Total. Includes Linehaul.,1.38,75.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84324,2452732,2013-01-31,2013-02-20,Chilean Needle Flyer - Job 74618 - Delivery 27 Dec 2012 - 5 grams.    Boxholder Type: Total. Includes Linehaul.,3.027,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84325,2452498,2013-01-31,2013-02-20,Christmas in Whangarei - Job 74583 - Delivery 17 Dec 2012 - 0 grams.    Boxholder Type: Total. ,7.125,52,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84326,2448468,2013-01-31,2013-02-20,Clendon/Southmall New World - Job 73412 - Delivery 01 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.371,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84327,2452292,2013-01-31,2013-02-20,Coromandel A-Z Business Directory - Job 74537 - Delivery 19 Dec 2012 - 183 grams.    Boxholder Type: Total. Includes Linehaul.,3.562,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84328,2452004,2013-01-31,2013-02-20,Counties Power Ltd - Job 74350 - Delivery 03 Dec 2012 - 100 grams.    Boxholder Type: Total. Includes Linehaul.,10.333,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84329,2450627,2013-01-31,2013-02-20,Curtain Studio - Job 74112 - Delivery 04 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,17.249,55.6,,100,15% GST on income,Division,Circulars
,C84329,2450627,2013-01-31,2013-02-20,Curtain Studio - Job 74113 - Delivery 11 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,6.156,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84330,2451074,2013-01-31,2013-02-20,Dimocks 100% Jaycar - Job 74173 - Delivery 11 Dec 2012 - 16 grams.    Boxholder Type: Total. Includes Linehaul.,2.548,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84331,2450190,2013-01-31,2013-02-20,DTR Whakatane - Job 74027 - Delivery 01 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,2.605,56,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84332,2452166,2013-01-31,2013-02-20,ECAN Local Waste Water Management - Job 74522 - Delivery 08 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,1.065,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84333,2451084,2013-01-31,2013-02-20,Electronics Plus Te Puke Jaycar - Job 74170 - Delivery 03 Dec 2012 - 16 grams.    Boxholder Type: Total. Includes Linehaul.,2.64,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84334,2451170,2013-01-31,2013-02-20,eLocal Magazine - Job 74249 - Delivery 03 Dec 2012 - 127 grams.    Boxholder Type: Lifestyle. Includes Linehaul.,3.699,91.9,,100,15% GST on income,Division,Circulars
,C84334,2451170,2013-01-31,2013-02-20,eLocal Magazine - Job 74250 - Delivery 03 Dec 2012 - 127 grams.    Boxholder Type: Total. Includes Linehaul.,2.666,91.9,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84335,2451715,2013-01-31,2013-02-20,EWS Flyer $95 - Job 74273 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,9.254,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84336,2451718,2013-01-31,2013-02-20,EWS Flyer From $95 - Job 74274 - Delivery 05 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,3.27,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84337,2452496,2013-01-31,2013-02-20,Farmgard Flyer - Job 74582 - Delivery IOA - 150 grams.    Boxholder Type: Dairy. Includes Linehaul.,0.284,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84338,2452764,2013-01-31,2013-02-20,Fiordland Electrical - Jaycar Mailer - Job 74604 - Delivery IOA - 10 grams.    Boxholder Type: Total. ,0.625,52,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84339,2451301,2013-01-31,2013-02-20,Fishing Camping and Outdoors - Job 74260 - Delivery 04 Dec 2012 - 40 grams.    Boxholder Type: Total. Includes Linehaul.,53.116,59.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84340,2451070,2013-01-31,2013-02-20,Folders Electronics Jaycar Mailer - Job 74175 - Delivery 10 Dec 2012 - 16 grams.    Boxholder Type: Total. Includes Linehaul.,2.94,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84341,2450745,2013-01-31,2013-02-20,Four Square Northern - Job 74263 - Delivery 01 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,55.156,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84342,2450746,2013-01-31,2013-02-20,Four Square Northern - Job 74264 - Delivery 08 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,55.156,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84343,2450756,2013-01-31,2013-02-20,Four Square Northern - Job 74265 - Delivery 15 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,55.156,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84344,2451270,2013-01-31,2013-02-20,Four Square Southern - Job 73777 - Delivery 01 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,41.942,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84345,,2013-01-31,2013-02-20,Four Square Southern - Job 74630 - Delivery 01 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,41.942,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84346,2451271,2013-01-31,2013-02-20,Four Square Southern - Job 74252 - Delivery 08 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,41.942,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84347,2451272,2013-01-31,2013-02-20,Four Square Southern - Job 74253 - Delivery 15 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,41.942,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84348,2451274,2013-01-31,2013-02-20,Four Square Southern - Job 74254 - Delivery 22 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,41.942,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84349,2451488,2013-01-31,2013-02-20,Full Swing Golf - Job 74323 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,1.604,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84350,2451310,2013-01-31,2013-02-20,Furniture To Go  - Job 74308 - Delivery 04 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,8.162,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84351,2451317,2013-01-31,2013-02-20,Furniture To Go  - Job 74309 - Delivery 11 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,8.162,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84352,2451651,2013-01-31,2013-02-20,Genesis Homes - Job 74300 - Delivery 01 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.636,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84353,2450931,2013-01-31,2013-02-20,Grapevine - Job 74227 - Delivery 10 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,1.948,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84354,2449222,2013-01-31,2013-02-20,Harvey Norman Recliner Chairs - Job 73696 - Delivery 18 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,169.197,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84355,2448057,2013-01-31,2013-02-20,Heathcote Appliances - Job 73351 - Delivery 10 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,15.132,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84356,2452630,2013-01-31,2013-02-20,Hon Tony Ryall Xmas Card - Job 74599 - Delivery 19 Dec 2012 - 0 grams.    Boxholder Type: Total. Includes Linehaul.,6.579,52,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84357,2450466,2013-01-31,2013-02-20,Hunting and Fishing - Job 74138 - Delivery 04 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,197.04,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84358,2448397,2013-01-31,2013-02-20,Husqvarna - Job 73535 - Delivery 04 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,10.178,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84359,2451587,2013-01-31,2013-02-20,Ian Day Stihl  - Job 74327 - Delivery 03 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,1.552,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84360,2451998,2013-01-31,2013-02-20,In Season - Job 74349 - Delivery 10 Dec 2012 - 20 grams.    Boxholder Type: Farmers. Includes Linehaul.,6.321,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84361,2451367,2013-01-31,2013-02-20,Insight Traders Auckland - Job 74314 - Delivery 11 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,23.45,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84362,2451101,2013-01-31,2013-02-20,Insight Traders Christchurch - Job 74200 - Delivery 04 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,12.189,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84363,2451374,2013-01-31,2013-02-20,Insight Traders North Shore - Job 74316 - Delivery 18 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,6.612,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84364,2451371,2013-01-31,2013-02-20,Insight Traders Wellingotn - Job 74315 - Delivery 18 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,6.21,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84365,2451048,2013-01-31,2013-02-20,Jamies Jewellers - Job 74298 - Delivery 01 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,2.021,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84366,2451073,2013-01-31,2013-02-20,Jaycar Boonen Electronics  - Job 74174 - Delivery 04 Dec 2012 - 15 grams.    Boxholder Type: Total. Includes Linehaul.,5.835,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84367,2451422,2013-01-31,2013-02-20,JB Hi Fi  - Job 74320 - Delivery 11 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,2.335,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84368,2450308,2013-01-31,2013-02-20,Jetts Te Awamutu  - Job 73979 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,2.725,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84369,2450311,2013-01-31,2013-02-20,Jetts Whakatane - Job 73982 - Delivery 10 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,2.742,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84370,2451632,2013-01-31,2013-02-20,John Deere  - Job 74328 - Delivery 03 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,0.982,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84371,2451944,2013-01-31,2013-02-20,Kate Wilkinson - Job 74388 - Delivery 07 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,3.604,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84372,2450983,2013-01-31,2013-02-20,Kings Plant barn - Job 74304 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,4.107,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84373,2451660,2013-01-31,2013-02-20,Knives For the Wild - Job 74326 - Delivery 10 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,8.982,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84374,2450727,2013-01-31,2013-02-20,Kodak Christmas Catalogue - Job 74116 - Delivery 04 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,15.923,55.6,,100,15% GST on income,Division,Circulars
,C84374,2450727,2013-01-31,2013-02-20,Kodak Christmas Catalogue - Job 74117 - Delivery 11 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,1.564,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84375,2448153,2013-01-31,2013-02-20,Lewis Home Fabrics - Job 73388 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,4.169,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84376,2452538,2013-01-31,2013-02-20,Living and Shopping - Job 74585 - Delivery 17 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,3.284,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84377,2451953,2013-01-31,2013-02-20,Living Here Newsletter - Job 74389 - Delivery 17 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,23.948,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84378,2452567,2013-01-31,2013-02-20,McDonalds Ashburton - Job 74577 - Delivery 10 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,3.948,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84379,2452200,2013-01-31,2013-02-20,McDonalds Dunedin - Job 74526 - Delivery 18 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,1.435,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84380,2450554,2013-01-31,2013-02-20,New World Christmas Card - Job 74154 - Delivery 01 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,81.309,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84381,2450555,2013-01-31,2013-02-20,New World Christmas Card - Job 74155 - Delivery 08 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,81.309,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84382,2450556,2013-01-31,2013-02-20,New World Christmas Card - Job 74156 - Delivery 15 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,81.309,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84383,2450616,2013-01-31,2013-02-20,New World Northern - Job 74157 - Delivery 01 Dec 2012 - 48 grams.    Boxholder Type: Total. Includes Linehaul.,81.309,59.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84384,2450617,2013-01-31,2013-02-20,New World Northern - Job 74158 - Delivery 08 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,81.309,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84385,2450618,2013-01-31,2013-02-20,New World Northern - Job 74159 - Delivery 15 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,81.309,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84386,2450619,2013-01-31,2013-02-20,New World Northern - Job 74161 - Delivery 22 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,81.309,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84387,2450620,2013-01-31,2013-02-20,New World Northern - Job 74160 - Delivery 29 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,81.309,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84388,2451320,2013-01-31,2013-02-20,New World Southern - Job 73781 - Delivery 01 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,56.968,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84389,2451321,2013-01-31,2013-02-20,New World Southern - Job 74201 - Delivery 08 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,56.968,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84390,2451322,2013-01-31,2013-02-20,New World Southern - Job 74412 - Delivery 15 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,56.968,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84391,2451323,2013-01-31,2013-02-20,New World Southern  - Job 74419 - Delivery 22 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,56.968,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84392,2451324,2013-01-31,2013-02-20,New World Southern - Job 74426 - Delivery 29 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,56.968,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84393,2450123,2013-01-31,2013-02-20,Noel Leeming - Job 74121 - Delivery 04 Dec 2012 - 40 grams.    Boxholder Type: Total. Includes Linehaul.,102.268,59.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84394,2450124,2013-01-31,2013-02-20,Noel Leeming - Job 74124 - Delivery 11 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,102.268,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84395,2450125,2013-01-31,2013-02-20,Noel Leeming - Job 74125 - Delivery 18 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,102.268,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84396,2449609,2013-01-31,2013-02-20,Noel Leeming Cambridge - Job 73765 - Delivery 04 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,3.873,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84397,2450067,2013-01-31,2013-02-20,North West Valley Voice - Job 73972 - Delivery 03 Dec 2012 - 62 grams.    Boxholder Type: Total. Includes Linehaul.,10.327,75.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84398,2450171,2013-01-31,2013-02-20,North West Valley Voice - Job 74146 - Delivery 31 Dec 2012 - 62 grams.    Boxholder Type: Total. Includes Linehaul.,10.327,75.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84399,2451971,2013-01-31,2013-02-20,OMC Stihl - Job 74395 - Delivery 31 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,7.795,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84400,2452537,2013-01-31,2013-02-20,Para Rubber - Job 74576 - Delivery 11 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,1.973,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84401,2450096,2013-01-31,2013-02-20,Pharmacy First - Job 74053 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,1.43,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84402,2449355,2013-01-31,2013-02-20,PK Furniture  - Job 73715 - Delivery 11 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,15.291,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84403,2451146,2013-01-31,2013-02-20,Postie Plus - Job 74307 - Delivery 04 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,110.696,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84404,2450908,2013-01-31,2013-02-20,Powerstore Small Appliances - Job 74261 - Delivery 11 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,35.151,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84405,2451620,2013-01-31,2013-02-20,Procare Spider Control Carpet Cleaning - Job 74242 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,2.464,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84406,2448823,2013-01-31,2013-02-20,Rebel Sports - Job 74310 - Delivery 10 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,107.727,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84407,2448823,2013-01-31,2013-02-20,Rebel Sports- Blenheim - Job 74311 - Delivery 10 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,2.724,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84408,2452301,2013-01-31,2013-02-20,Rebel Sports- Blenheim - Job 74539 - Delivery 11 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,2.724,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84409,2451519,2013-01-31,2013-02-20,Repco Xmas Catalogue - Job 74289 - Delivery 05 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,183.171,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84410,2452025,2013-01-31,2013-02-20,Repco Xmas Catalogue - Job 74396 - Delivery 17 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,183.171,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84411,2451681,2013-01-31,2013-02-20,Rusty Dogs Outdoors - Job 74321 - Delivery 04 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,14.009,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84412,2451489,2013-01-31,2013-02-20,Scenic Hotel Gore - Job 74324 - Delivery 04 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,1.881,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84413,2451077,2013-01-31,2013-02-20,Selectrix Wanaka Jaycar  - Job 74172 - Delivery 04 Dec 2012 - 16 grams.    Boxholder Type: Total. Includes Linehaul.,1.06,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84414,2452218,2013-01-31,2013-02-20,Snap Ashburton - Job 74530 - Delivery 11 Dec 2012 - 0 grams.    Boxholder Type: Total. Includes Linehaul.,1.055,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84415,2451572,2013-01-31,2013-02-20,South Waikato A-Z Directory - Job 74216 - Delivery 19 Dec 2012 - 115 grams.    Boxholder Type: Total. Includes Linehaul.,2.107,91.9,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84416,2451132,2013-01-31,2013-02-20,Specsavers Blenheim - Job 74226 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,3.296,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84417,2452539,2013-01-31,2013-02-20,Storage Box - Job 74575 - Delivery 11 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,2.72,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84418,2451386,2013-01-31,2013-02-20,Summerdaze Programme - Job 74317 - Delivery 11 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.522,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84419,2451749,2013-01-31,2013-02-20,Target Furniture Christchurch - Job 74330 - Delivery 11 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,0.03,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84420,2452692,2013-01-31,2013-02-20,Target Furniture Christchurch - Job 74601 - Delivery 22 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,0.03,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84421,2451744,2013-01-31,2013-02-20,Target Mailer - Job 74329 - Delivery 11 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,12.803,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84422,2452688,2013-01-31,2013-02-20,Target Mailer - Job 74600 - Delivery 22 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,12.313,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84423,2452513,2013-01-31,2013-02-20,Thames Coromandel District Council Book - Job 74584 - Delivery 18 Dec 2012 - 185 grams.    Boxholder Type: Total. Includes Linehaul.,3.29,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84424,2452437,2013-01-31,2013-02-20,The Base - Job 74569 - Delivery 10 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,35.403,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84425,2451908,2013-01-31,2013-02-20,The Dentist Pukekohe - Job 74449 - Delivery 10 Dec 2012 - 0 grams.    Boxholder Type: Total. ,3.015,52,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84426,2452728,2013-01-31,2013-02-20,The Dentist Pukekohe - Job 74603 - Delivery 17 Dec 2012 - 0 grams.    Boxholder Type: Total. ,3.015,52,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84427,2452620,2013-01-31,2013-02-20,The Plaza Xmas Store Hours - Job 74598 - Delivery 17 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,8.756,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84428,2451359,2013-01-31,2013-02-20,Toyworld - Job 74290 - Delivery 03 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,23.551,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84429,2451082,2013-01-31,2013-02-20,Trico Electronics Jaycar Mailer - Job 74171 - Delivery 03 Dec 2012 - 16 grams.    Boxholder Type: Total. Includes Linehaul.,3.015,55.6,,100,15% GST on income,Division,Circulars
