Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C21172	31/10/2009		I	CI/1	6526.000	Farm Forum - Job 63995 - Delivery IOA - 95 grams.   	0.1445	0.1626	943.007	Farm Forum	S	117.88	I	321

C21173	31/10/2009	2664	I	CI/1	1700.000	Broncos  - Job 63788 - Delivery 06 Oct 2009 - 75 grams.   	0.1231	0.1385	209.270	Broncos 	S	26.16	I	102

C21174	31/10/2009		I	CI/1	2991.000	Cambridge Property Guide - Job 63644 - Delivery 07 Oct 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	253.936	Cambridge Property Guide	S	31.74	I	106
C21174	31/10/2009		I	CI/2	2991.000	Cambridge Property Guide - Job 63903 - Delivery 14 Oct 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	253.936	Cambridge Property Guide	S	31.74	I	106
C21174	31/10/2009		I	CI/3	2991.000	Cambridge Property Guide - Job 63904 - Delivery 21 Oct 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	253.936	Cambridge Property Guide	S	31.74	I	106
C21174	31/10/2009		I	CI/4	2991.000	Cambridge Property Guide - Job 63905 - Delivery 28 Oct 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	253.936	Cambridge Property Guide	S	31.74	I	106

C21175	31/10/2009	Gay Hubbard	I	CI/1	2220.000	Hamilton This Week - Job 63648 - Delivery 01 Oct 2009 - 45 grams. Includes folding fee 0.0100 cents.  	0.0756	0.0851	167.832	Hamilton This Week	S	20.98	I	106
C21175	31/10/2009	Gay Hubbard	I	CI/2	2220.000	Hamilton This Week - Job 63907 - Delivery 08 Oct 2009 - 45 grams. Includes folding fee 0.0100 cents.  	0.0756	0.0851	167.832	Hamilton This Week	S	20.98	I	106
C21175	31/10/2009	Gay Hubbard	I	CI/3	2220.000	Hamilton This Week - Job 63908 - Delivery 15 Oct 2009 - 103 grams. Includes folding fee 0.0100 cents.  	0.0959	0.1079	212.898	Hamilton This Week	S	26.61	I	106
