Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C80687	31/08/2011	10455	I	CI/1	8092.000	Rural Advocate - Job 69293 - Delivery 19 Aug 2011 - 162 grams. Includes folding fee 0.0100 cents.  	0.1010	0.1162	817.292	Rural Advocate	S	122.59	I	106

C80688	31/08/2011		I	CI/1	3525.000	Te Puke Times - Job 69019 - Delivery 03 Aug 2011 - 118 grams.   	0.0856	0.0984	301.740	Te Puke Times	S	45.26	I	106
C80688	31/08/2011		I	CI/2	3525.000	Te Puke Times - Job 69020 - Delivery 10 Aug 2011 - 82 grams.   	0.0749	0.0861	264.023	Te Puke Times	S	39.60	I	106
C80688	31/08/2011		I	CI/3	3525.000	Te Puke Times - Job 69294 - Delivery 17 Aug 2011 - 80 grams.   	0.0749	0.0861	264.023	Te Puke Times	S	39.60	I	106
C80688	31/08/2011		I	CI/4	3525.000	Te Puke Times - Job 69295 - Delivery 24 Aug 2011 - 105 grams.   	0.0856	0.0984	301.740	Te Puke Times	S	45.26	I	106
C80688	31/08/2011		I	CI/5	3525.000	Te Puke Times - Job 69296 - Delivery 31 Aug 2011 - 85 grams.   	0.0749	0.0861	264.023	Te Puke Times	S	39.60	I	106

C80689	31/08/2011	SE Southland	I	CI/1	3826.000	Farm Location Maps - Job 69416 - Delivery 15 Aug 2011 - 100 grams.   	0.0856	0.0984	327.506	Farm Location Maps	S	49.13	I	107

C80690	31/08/2011	Cambridge/Te Awamutu/ Ototohanga	I	CI/1	3228.000	FLM-Cambridge/Te Awamutu/Otorohanga - Job 69496 - Delivery IOA - 100 grams.   	0.0856	0.0984	276.317	FLM-Cambridge/Te Awamutu/Otorohanga	S	41.45	I	107

C80691	31/08/2011		I	CI/1	620.000	Beta Electrical - Job 69503 - Delivery IOA - 10 grams.   	0.2419	0.2782	149.978	Beta Electrical	S	22.50	I	444

C80692	31/08/2011		I	CI/1	13673.000	Bayley's LNI Preview - Job 69459 - Delivery 29 Aug 2011 - 109 grams.   Includes Linehaul.	0.1605	0.1846	2194.517	Bayley's LNI Preview	S	329.18	I	111

C80693	31/08/2011		I	CI/1	2009.000	Thermomax Flyer - Job 69423 - Delivery 15 Aug 2011 - 10 grams.   	0.0749	0.0861	150.474	Thermomax Flyer	S	22.57	I	440

C80694	31/08/2011		I	CI/1	4624.000	Beef + Lamb Flyer - Job 69425 - Delivery 18 Aug 2011 - 10 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.0983	0.1130	454.539	Beef + Lamb Flyer	S	68.18	I	415

C80695	31/08/2011	Aaron Meikle	I	CI/1	4269.000	Beef + Lamb South Canterbury Flyer  - Job 69246 - Delivery 02 Aug 2011 - 10 grams.   Includes Linehaul.	0.0883	0.1015	376.953	Beef + Lamb South Canterbury Flyer 	S	56.54	I	425

C80696	31/08/2011		I	CI/1	35090.000	Pro Cow Range - Job 69422 - Delivery 15 Aug 2011 - 10 grams.   Includes Linehaul.	0.0883	0.1015	3098.447	Pro Cow Range	S	464.77	I	273

C80697	31/08/2011		I	CI/1	14828.000	Rural Living  - Job 69301 - Delivery 22 Aug 2011 - 75 grams.   Includes Linehaul.	0.0927	0.1066	1374.556	Rural Living 	S	206.18	I	256

C80698	31/08/2011		I	CI/1	87232.000	C-Dax September 2011 - Job 69456 - Delivery IOA - 14 grams.   Includes Linehaul.	0.0692	0.0796	6036.454	C-Dax September 2011	S	905.47	I	116

C80699	31/08/2011	Mobile Van	I	CI/1	2181.000	Carpet Court @ Home - Job 69299 - Delivery 03 Aug 2011 - 10 grams.   Includes Linehaul.	0.0971	0.1117	211.775	Carpet Court @ Home	S	31.77	I	439

C80700	31/08/2011		I	CI/1	498.000	Mossburn Birthday Flyer - Job 69431 - Delivery 15 Aug 2011 - 10 grams.   Includes Linehaul.	0.3012	0.3464	149.998	Mossburn Birthday Flyer	S	22.50	I	125

C80701	31/08/2011	127132	I	CI/1	1688.000	BOP Focus Farm Day - Job 69440 - Delivery 22 Aug 2011 - 10 grams.   	0.0889	0.1022	150.063	BOP Focus Farm Day	S	22.51	I	233

C80702	31/08/2011	127151	I	CI/1	932.000	Hauraki Focus Farm Project Launch - Job 69453 - Delivery 31 Aug 2011 - 10 grams.   	0.1609	0.1850	149.959	Hauraki Focus Farm Project Launch	S	22.49	I	233

C80703	31/08/2011	127076	I	CI/1	2380.000	Repro Rock Flyer - Job 69434 - Delivery 22 Aug 2011 - 10 grams.   	0.0749	0.0861	178.262	Repro Rock Flyer	S	26.74	I	233

C80704	31/08/2011	127146	I	CI/1	3925.000	Sex, Drugs & Cows In Calf - Job 69449 - Delivery 30 Aug 2011 - 10 grams.   	0.0749	0.0861	293.983	Sex, Drugs & Cows In Calf	S	44.10	I	233

C80705	31/08/2011	126985	I	CI/1	828.000	South Waikato Discussion Groups - Job 69406 - Delivery 22 Aug 2011 - 10 grams.   	0.1812	0.2084	150.034	South Waikato Discussion Groups	S	22.51	I	233

C80706	31/08/2011	127129	I	CI/1	360.000	Waotu Discussion Group - Job 69439 - Delivery 31 Aug 2011 - 10 grams.   	0.4167	0.4792	150.012	Waotu Discussion Group	S	22.50	I	233

C80707	31/08/2011		I	CI/1	47812.000	Fruit Direct - Job 69251 - Delivery 01 Aug 2011 - 10 grams.   Includes Linehaul.	0.0971	0.1117	4642.545	Fruit Direct	S	696.38	I	437

C80708	31/08/2011		I	CI/1	3065.000	Dargaville District News - Job 69023 - Delivery 03 Aug 2011 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	260.219	Dargaville District News	S	39.03	I	141
C80708	31/08/2011		I	CI/2	3065.000	Dargaville District News - Job 69024 - Delivery 10 Aug 2011 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	260.219	Dargaville District News	S	39.03	I	141
C80708	31/08/2011		I	CI/3	3065.000	Dargaville District News - Job 69302 - Delivery 17 Aug 2011 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	260.219	Dargaville District News	S	39.03	I	141
C80708	31/08/2011		I	CI/4	3065.000	Dargaville District News - Job 69303 - Delivery 24 Aug 2011 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	260.219	Dargaville District News	S	39.03	I	141
C80708	31/08/2011		I	CI/5	3065.000	Dargaville District News - Job 69304 - Delivery 31 Aug 2011 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	260.219	Dargaville District News	S	39.03	I	141

C80709	31/08/2011		I	CI/1	7920.000	Whangarei Leader - Job 69027 - Delivery 02 Aug 2011 - 83 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	757.152	Whangarei Leader	S	113.57	I	141
C80709	31/08/2011		I	CI/2	7920.000	Whangarei Leader - Job 69028 - Delivery 09 Aug 2011 - 62 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	757.152	Whangarei Leader	S	113.57	I	141
C80709	31/08/2011		I	CI/3	7920.000	Whangarei Leader - Job 69306 - Delivery 16 Aug 2011 - 62 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	757.152	Whangarei Leader	S	113.57	I	141
C80709	31/08/2011		I	CI/4	7920.000	Whangarei Leader - Job 69307 - Delivery 23 Aug 2011 - 62 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	757.152	Whangarei Leader	S	113.57	I	141
C80709	31/08/2011		I	CI/5	7920.000	Whangarei Leader - Job 69308 - Delivery 30 Aug 2011 - 62 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	757.152	Whangarei Leader	S	113.57	I	141

C80710	31/08/2011		I	CI/1	3936.000	Cambridge Edition - Job 69031 - Delivery 03 Aug 2011 - 167 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	439.651	Cambridge Edition	S	65.95	I	389
C80710	31/08/2011		I	C100	2.000	Bundles	1.0000	1.1500	2.000	Cambridge Edition	S	0.30	I	389
C80710	31/08/2011		I	CI/2	3936.000	Cambridge Edition - Job 69032 - Delivery 10 Aug 2011 - 109 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	418.397	Cambridge Edition	S	62.76	I	389
C80710	31/08/2011		I	C100	2.000	Bundles	1.0000	1.1500	2.000	Cambridge Edition	S	0.30	I	389
