Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Total_GST_Inc	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C82009	30/04/2012		I	CI/2	1612.000	Straight Furrow - Job 71600 - Delivery 30 Apr 2012 - 80 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	146.69	168.69	Straight Furrow	S	22.00	I	261

C82010	30/04/2012		I	CI/1	19129.000	Straight Furrow - Central - Job 71510 - Delivery 24 Apr 2012 - 81 grams.   Includes Linehaul.	0.0940	0.1081	1798.13	2067.85	Straight Furrow - Central	S	269.72	I	261
C82010	30/04/2012		I	CI/2	1101.000	Straight Furrow - Central - Job 71510 - Delivery 24 Apr 2012 - 81 grams. Bags Boxes and Counter. Includes Linehaul.	0.1660	0.1909	182.77	210.19	Straight Furrow - Central	S	27.42	I	261

C82011	30/04/2012		I	CI/1	19129.000	Straight Furrow - Central/Ag Trader - Job 71305 - Delivery 11 Apr 2012 - 320 grams.   Includes Linehaul.	0.2300	0.2645	4399.67	5059.62	Straight Furrow - Central/Ag Trader	S	659.95	I	261
C82011	30/04/2012		I	CI/2	1101.000	Straight Furrow - Central/Ag Trader - Job 71305 - Delivery 11 Apr 2012 - 320 grams. Bags Boxes and Counter. Includes Linehaul.	0.1660	0.1909	182.77	210.19	Straight Furrow - Central/Ag Trader	S	27.42	I	261

C82012	30/04/2012		I	CI/1	36936.000	Straight Furrow - North - Job 71511 - Delivery 24 Apr 2012 - 81 grams.   Includes Linehaul.	0.0940	0.1081	3471.98	3992.78	Straight Furrow - North	S	520.80	I	261

C82013	30/04/2012		I	CI/1	36936.000	Straight Furrow - North/Ag Trader - Job 71306 - Delivery 11 Apr 2012 - 320 grams.   Includes Linehaul.	0.2300	0.2645	8495.28	9769.57	Straight Furrow - North/Ag Trader	S	1274.29	I	261

C82014	30/04/2012		I	CI/1	24825.000	Straight Furrow - South - Job 71512 - Delivery 24 Apr 2012 - 81 grams.   Includes Linehaul.	0.0940	0.1081	2333.55	2683.58	Straight Furrow - South	S	350.03	I	261
C82014	30/04/2012		I	CI/2	511.000	Straight Furrow - South - Job 71512 - Delivery 24 Apr 2012 - 81 grams. Bags Boxes and Counter. Includes Linehaul.	0.1660	0.1909	84.83	97.55	Straight Furrow - South	S	12.72	I	261

C82015	30/04/2012		I	CI/1	24825.000	Straight Furrow - South/Ag Trader - Job 71307 - Delivery 11 Apr 2012 - 320 grams.   Includes Linehaul.	0.2300	0.2645	5709.75	6566.21	Straight Furrow - South/Ag Trader	S	856.46	I	261
C82015	30/04/2012		I	CI/2	511.000	Straight Furrow - South/Ag Trader - Job 71307 - Delivery 11 Apr 2012 - 320 grams. Bags Boxes and Counter. Includes Linehaul.	0.1660	0.1909	84.83	97.55	Straight Furrow - South/Ag Trader	S	12.72	I	261

C82016	30/04/2012		I	CI/1	26321.000	Trace Element Test Forms - Job 71573 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	2555.77	2939.14	Trace Element Test Forms	S	383.37	I	845

C82017	30/04/2012		I	CI/1	1237.000	Farm Advisory Services Flyer - Job 71564 - Delivery IOA - 10 grams.   Includes Linehaul.	0.1213	0.1395	150.05	172.56	Farm Advisory Services Flyer	S	22.51	I	422

C82018	30/04/2012		I	CI/1	40901.000	Cydectin - Job 71504 - Delivery IOA - 20 grams.   Includes Linehaul.	0.0971	0.1117	3971.49	4567.21	Cydectin	S	595.72	I	235

C82019	30/04/2012		I	CI/1	37220.000	Plastic Concepts Flyer - Job 71506 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	3614.06	4156.17	Plastic Concepts Flyer	S	542.11	I	408
C82019	30/04/2012		I	CI/2	2740.000	Plastic Concepts Flyer - Job 71507 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	266.05	305.96	Plastic Concepts Flyer	S	39.91	I	408

C82020	30/04/2012	2436106	I	CI/1	1705.000	ATS Genetics DLE FLyer - Job 71491 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0880	0.1012	150.04	172.55	ATS Genetics DLE FLyer	S	22.51	I	201

C82021	30/04/2012	2434998	I	CI/1	5848.000	Bay Weekend - Job 71048 - Delivery 05 Apr 2012 - 105 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	621.64	714.89	Bay Weekend	S	93.25	I	201
C82021	30/04/2012	2434998	I	CI/2	5848.000	Bay Weekend - Job 71390 - Delivery 14 Apr 2012 - 81 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	531.00	610.65	Bay Weekend	S	79.65	I	201
C82021	30/04/2012	2434998	I	CI/3	5848.000	Bay Weekend - Job 71391 - Delivery 21 Apr 2012 - 81 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	531.00	610.65	Bay Weekend	S	79.65	I	201
C82021	30/04/2012	2434998	I	CI/4	5848.000	Bay Weekend - Job 71392 - Delivery 28 Apr 2012 - 91 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	531.00	610.65	Bay Weekend	S	79.65	I	201

C82022	30/04/2012	2435194	I	CI/1	8192.000	Bond and Bond - Job 71271 - Delivery 03 Apr 2012 - 30 grams.   Includes Linehaul.	0.0679	0.0781	556.24	639.68	Bond and Bond	S	83.44	I	201

C82023	30/04/2012	2435287	I	CI/1	8192.000	Bond and Bond - Job 71480 - Delivery 17 Apr 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	503.81	579.38	Bond and Bond	S	75.57	I	201

C82024	30/04/2012	2404020	I	CI/1	3361.000	Continuing Education - Job 71615 - Delivery IOA - 25 grams.   	0.0615	0.0707	206.70	237.71	Continuing Education	S	31.01	I	201

C82025	30/04/2012	2434623	I	CI/1	1775.000	eLocal Magazine - Job 71241 - Delivery 02 Apr 2012 - 180 grams.   Includes Linehaul.	0.1477	0.1699	262.17	301.50	eLocal Magazine	S	39.33	I	201
C82025	30/04/2012	2434623	I	CI/2	3805.000	eLocal Magazine - Job 71242 - Delivery 02 Apr 2012 - 180 grams.   Includes Linehaul.	0.1477	0.1699	562.00	646.30	eLocal Magazine	S	84.30	I	201

C82026	30/04/2012	2435918	I	CI/1	44823.000	Four Square - Job 71499 - Delivery 17 Apr 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	2756.61	3170.10	Four Square	S	413.49	I	201

C82027	30/04/2012	2435170	I	CI/1	55687.000	Four Square Northern - Job 71189 - Delivery 05 Apr 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	3424.75	3938.46	Four Square Northern	S	513.71	I	201

C82028	30/04/2012	2435879	I	CI/1	55687.000	Four Square Northern - Job 71371 - Delivery 14 Apr 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	3424.75	3938.46	Four Square Northern	S	513.71	I	201

C82029	30/04/2012	2436181	I	CI/1	55687.000	Four Square Northern - Job 71372 - Delivery 21 Apr 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	3424.75	3938.46	Four Square Northern	S	513.71	I	201

C82030	30/04/2012	2436184	I	CI/1	55687.000	Four Square Northern - Job 71373 - Delivery 28 Apr 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	3424.75	3938.46	Four Square Northern	S	513.71	I	201

C82031	30/04/2012	2435691	I	CI/1	9193.000	Guardian Country - Job 71394 - Delivery 20 Apr 2012 - 32 grams.   	0.0658	0.0757	604.90	695.64	Guardian Country	S	90.74	I	201

C82032	30/04/2012	2435695	I	CI/1	1800.000	Guardian Newspaper - Job 71146 - Delivery 05 Apr 2012 - 80 grams.   	0.0808	0.0929	145.44	167.26	Guardian Newspaper	S	21.82	I	201
C82032	30/04/2012	2435695	I	CI/2	1800.000	Guardian Newspaper - Job 71395 - Delivery 12 Apr 2012 - 84 grams.   	0.0808	0.0929	145.44	167.26	Guardian Newspaper	S	21.82	I	201
C82032	30/04/2012	2435695	I	CI/3	1800.000	Guardian Newspaper - Job 71396 - Delivery 19 Apr 2012 - 98 grams.   	0.0808	0.0929	145.44	167.26	Guardian Newspaper	S	21.82	I	201
C82032	30/04/2012	2435695	I	CI/4	1800.000	Guardian Newspaper - Job 71397 - Delivery 26 Apr 2012 - 80 grams.   	0.0808	0.0929	145.44	167.26	Guardian Newspaper	S	21.82	I	201

C82033	30/04/2012	2437023	I	CI/1	6511.000	Hawkesbay Country Scene - Job 71434 - Delivery 05 Apr 2012 - 60 grams.   	0.0808	0.0929	526.09	605.00	Hawkesbay Country Scene	S	78.91	I	201

C82034	30/04/2012	2435823	I	CI/1	3817.000	Hoyts Cinemas - Job 71445 - Delivery 11 Apr 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	234.75	269.96	Hoyts Cinemas	S	35.21	I	201

C82035	30/04/2012	2435070	I	CI/1	2288.000	Invercargill Eye - Job 71038 - Delivery 05 Apr 2012 - 41 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201
C82035	30/04/2012	2435070	I	CI/2	2288.000	Invercargill Eye - Job 71400 - Delivery 12 Apr 2012 - 40 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201
C82035	30/04/2012	2435070	I	CI/3	2288.000	Invercargill Eye - Job 71481 - Delivery 19 Apr 2012 - 40 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201
C82035	30/04/2012	2435070	I	CI/4	2288.000	Invercargill Eye - Job 71482 - Delivery 26 Apr 2012 - 45 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201

C82036	30/04/2012	2434836	I	CI/1	2496.000	JB Hi Fi - Job 71252 - Delivery 03 Apr 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	153.50	176.53	JB Hi Fi	S	23.03	I	201

C82037	30/04/2012	2434924	I	CI/1	2530.000	Kliptank Large Tank Solutions - Job 71263 - Delivery 03 Apr 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	155.60	178.94	Kliptank Large Tank Solutions	S	23.34	I	201

C82038	30/04/2012	2435413	I	CI/1	1483.000	Lake Taupo Property Press - Job 71405 - Delivery 05 Apr 2012 - 287 grams. Includes folding fee 0.0100 cents.  	0.1545	0.1777	229.12	263.49	Lake Taupo Property Press	S	34.37	I	201
C82038	30/04/2012	2435413	I	CI/2	1483.000	Lake Taupo Property Press - Job 71406 - Delivery 19 Apr 2012 - 283 grams. Includes folding fee 0.0100 cents.  	0.1545	0.1777	229.12	263.49	Lake Taupo Property Press	S	34.37	I	201

C82039	30/04/2012	2433687	I	CI/1	28585.000	Living Here Newsletter - Job 71195 - Delivery 02 Apr 2012 - 19 grams.   Includes Linehaul.	0.0615	0.0707	1757.98	2021.68	Living Here Newsletter	S	263.70	I	201

C82040	30/04/2012	2435527	I	CI/1	1570.000	Metropol - Job 71020 - Delivery 12 Apr 2012 - 138 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	166.89	191.92	Metropol	S	25.03	I	201
C82040	30/04/2012	2435527	I	CI/2	1570.000	Metropol - Job 71460 - Delivery 26 Apr 2012 - 145 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	166.89	191.92	Metropol	S	25.03	I	201

C82041	30/04/2012	2435432	I	CI/1	3945.000	Mid Canterbury Herald - Job 70999 - Delivery 04 Apr 2012 - 79 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	358.21	411.94	Mid Canterbury Herald	S	53.73	I	201
C82041	30/04/2012	2435432	I	CI/2	3945.000	Mid Canterbury Herald - Job 71467 - Delivery 11 Apr 2012 - 109 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	419.35	482.25	Mid Canterbury Herald	S	62.90	I	201
C82041	30/04/2012	2435432	I	CI/3	3945.000	Mid Canterbury Herald - Job 71468 - Delivery 18 Apr 2012 - 115 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	419.35	482.25	Mid Canterbury Herald	S	62.90	I	201
C82041	30/04/2012	2435432	I	CI/4	3945.000	Mid Canterbury Herald - Job 71469 - Delivery 25 Apr 2012 - 95 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	358.21	411.94	Mid Canterbury Herald	S	53.73	I	201

C82042	30/04/2012	2437018	I	CI/1	1560.000	Napier Mail - Job 71152 - Delivery 04 Apr 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201
C82042	30/04/2012	2437018	I	CI/2	1560.000	Napier Mail - Job 71437 - Delivery 11 Apr 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201
C82042	30/04/2012	2437018	I	CI/3	1560.000	Napier Mail - Job 71438 - Delivery 18 Apr 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201
C82042	30/04/2012	2437018	I	CI/4	1560.000	Napier Mail - Job 71439 - Delivery 25 Apr 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201

C82043	30/04/2012	2435157	I	CI/1	80132.000	New World Northern - Job 71240 - Delivery 10 Apr 2012 - 40 grams.   Includes Linehaul.	0.0679	0.0781	5440.96	6257.10	New World Northern	S	816.14	I	201

C82044	30/04/2012	2435876 	I	CI/1	80549.000	New World Northern - Job 71256 - Delivery 14 Apr 2012 - 40 grams.   Includes Linehaul.	0.0679	0.0781	5469.28	6289.67	New World Northern	S	820.39	I	201

C82045	30/04/2012	2436162	I	CI/1	80549.000	New World Northern - Job 71310 - Delivery 21 Apr 2012 - 40 grams.   Includes Linehaul.	0.0679	0.0781	5469.28	6289.67	New World Northern	S	820.39	I	201

C82046	30/04/2012	2436172	I	CI/1	80549.000	New World Northern - Job 71311 - Delivery 28 Apr 2012 - 40 grams.   Includes Linehaul.	0.0679	0.0781	5469.28	6289.67	New World Northern	S	820.39	I	201

C82047	30/04/2012	2435587	I	CI/1	62837.000	New World Southern - Job 71389 - Delivery 10 Apr 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	3864.48	4444.15	New World Southern	S	579.67	I	201

C82048	30/04/2012	2435901	I	CI/1	63518.000	New World Southern - Job 71447 - Delivery 14 Apr 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	3906.36	4492.31	New World Southern	S	585.95	I	201

C82049	30/04/2012	2436242	I	CI/1	6232.000	Newlands Auto Electircal Flyer - Job 71537 - Delivery 21 Apr 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	383.27	440.76	Newlands Auto Electircal Flyer	S	57.49	I	201

C82050	30/04/2012	2435116	I	CI/1	109918.000	Noel Leeming  - Job 71318 - Delivery 11 Apr 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	6759.96	7773.95	Noel Leeming 	S	1013.99	I	201

C82051	30/04/2012	2435282	I	CI/1	109918.000	Noel Leeming  - Job 71521 - Delivery 24 Apr 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	6759.96	7773.95	Noel Leeming 	S	1013.99	I	201

C82052	30/04/2012	2434817	I	CI/1	9117.000	Noel Leeming Gore/Ivc Mighty Sale - Job 71245 - Delivery 10 Apr 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	560.70	644.81	Noel Leeming Gore/Ivc Mighty Sale	S	84.11	I	201

C82053	30/04/2012	2436761	I	CI/1	1310.000	Noel Leeming Lifestyle Appliances - Job 71565 - Delivery 26 Apr 2012 - 10 grams.   Includes Linehaul.	0.1145	0.1317	150.00	172.50	Noel Leeming Lifestyle Appliances	S	22.50	I	201

C82054	30/04/2012	2434815	I	CI/1	2979.000	Noel Leeming Nelson Tech - Job 71243 - Delivery 24 Apr 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	183.21	210.69	Noel Leeming Nelson Tech	S	27.48	I	201

C82055	30/04/2012	2434816	I	CI/1	6763.000	Noel Leeming NPL/Hawera Mighty Sale - Job 71244 - Delivery 10 Apr 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	415.92	478.31	Noel Leeming NPL/Hawera Mighty Sale	S	62.39	I	201

C82056	30/04/2012	2434820	I	CI/1	5717.000	Noel Leeming Shirley-Rangiora - Job 71247 - Delivery 10 Apr 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	351.60	404.34	Noel Leeming Shirley-Rangiora	S	52.74	I	201

C82057	30/04/2012	2434819	I	CI/1	2391.000	Noel Leeming Tauranga New Look Birthday - Job 71246 - Delivery 24 Apr 2012 - 20 grams.   Includes Linehaul.	0.0627	0.0721	149.92	172.41	Noel Leeming Tauranga New Look Birthday	S	22.49	I	201

C82058	30/04/2012	2435307	I	CI/1	8073.000	North Canterbury News - Job 71029 - Delivery 03 Apr 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	733.03	842.98	North Canterbury News	S	109.95	I	201
C82058	30/04/2012	2435307	I	CI/2	8073.000	North Canterbury News - Job 71268 - Delivery 10 Apr 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	733.03	842.98	North Canterbury News	S	109.95	I	201
C82058	30/04/2012	2435307	I	CI/3	8073.000	North Canterbury News - Job 71472 - Delivery 17 Apr 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	733.03	842.98	North Canterbury News	S	109.95	I	201
C82058	30/04/2012	2435307	I	CI/4	8073.000	North Canterbury News - Job 71473 - Delivery 24 Apr 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	733.03	842.98	North Canterbury News	S	109.95	I	201

C82059	30/04/2012	2435412	I	CI/1	5458.000	Peninsula Press - Job 71136 - Delivery 05 Apr 2012 - 48 grams.   	0.0725	0.0834	395.71	455.07	Peninsula Press	S	59.36	I	201
C82059	30/04/2012	2435412	I	CI/2	5458.000	Peninsula Press - Job 71409 - Delivery 12 Apr 2012 - 48 grams.   	0.0725	0.0834	395.71	455.07	Peninsula Press	S	59.36	I	201
C82059	30/04/2012	2435412	I	CI/3	5458.000	Peninsula Press - Job 71410 - Delivery 19 Apr 2012 - 48 grams.   	0.0725	0.0834	395.71	455.07	Peninsula Press	S	59.36	I	201
C82059	30/04/2012	2435412	I	CI/4	5458.000	Peninsula Press - Job 71411 - Delivery 26 Apr 2012 - 48 grams.   	0.0725	0.0834	395.71	455.07	Peninsula Press	S	59.36	I	201

C82060	30/04/2012	2435695	I	CI/1	1800.000	PNCC Carry With Guardian - Job 71386 - Delivery 05 Apr 2012 - 10 grams.   	0.0833	0.0958	149.94	172.43	PNCC Carry With Guardian	S	22.49	I	201

C82061	30/04/2012	2435588	I	CI/1	125867.000	Postie Plus - Job 71388 - Delivery 11 Apr 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	7740.82	8901.94	Postie Plus	S	1161.12	I	201

C82062	30/04/2012	2435693	I	CI/1	800.000	Rangitikei Mail - Job 71009 - Delivery 05 Apr 2012 - 116 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201
C82062	30/04/2012	2435693	I	CI/2	800.000	Rangitikei Mail - Job 71413 - Delivery 12 Apr 2012 - 89 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201
C82062	30/04/2012	2435693	I	CI/3	800.000	Rangitikei Mail - Job 71414 - Delivery 19 Apr 2012 - 79 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201
C82062	30/04/2012	2435693	I	CI/4	800.000	Rangitikei Mail - Job 71415 - Delivery 26 Apr 2012 - 89 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201

C82063	30/04/2012	2435288	I	CI/1	6799.000	Selwyn Times - Job 71033 - Delivery 03 Apr 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201
C82063	30/04/2012	2435288	I	CI/2	6799.000	Selwyn Times - Job 71270 - Delivery 10 Apr 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201
C82063	30/04/2012	2435288	I	CI/3	6799.000	Selwyn Times - Job 71476 - Delivery 17 Apr 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201
C82063	30/04/2012	2435288	I	CI/4	6799.000	Selwyn Times - Job 71477 - Delivery 24 Apr 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201

C82064	30/04/2012	 2435435 	I	CI/1	101439.000	Smith City Easter Sale - Job 71254 - Delivery 03 Apr 2012 - 45 grams.   Includes Linehaul.	0.0655	0.0753	6644.25	7640.89	Smith City Easter Sale	S	996.64	I	201

C82065	30/04/2012	2435435	I	CI/1	101439.000	Smith City Heating Tabloid - Job 71308 - Delivery 17 Apr 2012 - 25 grams.   Includes Linehaul.	0.0575	0.0661	5832.74	6707.65	Smith City Heating Tabloid	S	874.91	I	201

C82066	30/04/2012	2435367	I	CI/1	5304.000	South Canterbury Herald - Job 71017 - Delivery 04 Apr 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	481.60	553.84	South Canterbury Herald	S	72.24	I	201
C82066	30/04/2012	2435367	I	CI/2	5304.000	South Canterbury Herald - Job 71522 - Delivery 11 Apr 2012 - 129 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	563.82	648.39	South Canterbury Herald	S	84.57	I	201
C82066	30/04/2012	2435367	I	CI/3	5304.000	South Canterbury Herald - Job 71523 - Delivery 18 Apr 2012 - 115 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	563.82	648.39	South Canterbury Herald	S	84.57	I	201
C82066	30/04/2012	2435367	I	CI/4	5304.000	South Canterbury Herald - Job 71524 - Delivery 25 Apr 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	481.60	553.84	South Canterbury Herald	S	72.24	I	201

C82067	30/04/2012	2435550	I	CI/1	2475.000	The Waitaki Herald Weekender - Job 71025 - Delivery 06 Apr 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201
C82067	30/04/2012	2435550	I	CI/2	2475.000	The Waitaki Herald Weekender - Job 71461 - Delivery 13 Apr 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201
C82067	30/04/2012	2435550	I	CI/3	2475.000	The Waitaki Herald Weekender - Job 71462 - Delivery 20 Apr 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201
C82067	30/04/2012	2435550	I	CI/4	2475.000	The Waitaki Herald Weekender - Job 71463 - Delivery 27 Apr 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201

C82068	30/04/2012	 2435696 	I	CI/1	5291.000	Wairarapa News - Job 71220 - Delivery 05 Apr 2012 - 140 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201
C82068	30/04/2012	 2435696 	I	CI/2	5291.000	Wairarapa News - Job 71220 - Delivery 05 Apr 2012 - 140 grams. Bags Boxes and Counter. 	0.0350	0.0403	185.19	212.97	Wairarapa News	S	27.78	I	201

C82069	30/04/2012	2435697	I	CI/1	5291.000	Wairarapa News - Job 71418 - Delivery 12 Apr 2012 - 89 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201
C82069	30/04/2012	2435697	I	CI/2	5291.000	Wairarapa News - Job 71418 - Delivery 12 Apr 2012 - 89 grams. Bags Boxes and Counter. 	0.0350	0.0403	185.19	212.97	Wairarapa News	S	27.78	I	201

C82070	30/04/2012	2435698	I	CI/1	5291.000	Wairarapa News - Job 71419 - Delivery 19 Apr 2012 - 150 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

C82071	30/04/2012	2435701	I	CI/1	5291.000	Wairarapa News - Job 71420 - Delivery 26 Apr 2012 - 80 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

C82072	30/04/2012	2435429	I	CI/1	2475.000	Waitaki Herald - Job 71003 - Delivery 04 Apr 2012 - 69 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201
C82072	30/04/2012	2435429	I	CI/2	2475.000	Waitaki Herald - Job 71455 - Delivery 11 Apr 2012 - 99 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201
C82072	30/04/2012	2435429	I	CI/3	2475.000	Waitaki Herald - Job 71456 - Delivery 18 Apr 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201
C82072	30/04/2012	2435429	I	CI/4	2475.000	Waitaki Herald - Job 71457 - Delivery 25 Apr 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201

C82073	30/04/2012	2435001	I	CI/1	10765.000	Weekend Sun - Job 71043 - Delivery 06 Apr 2012 - 159 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1577	0.1814	1697.64	1952.29	Weekend Sun	S	254.65	I	201
C82073	30/04/2012	2435001	I	CI/2	10928.000	Weekend Sun - Job 71309 - Delivery 13 Apr 2012 - 134 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1360	0.1564	1486.21	1709.14	Weekend Sun	S	222.93	I	201
C82073	30/04/2012	2435001	I	CI/3	10928.000	Weekend Sun - Job 71449 - Delivery 20 Apr 2012 - 151 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1577	0.1814	1723.35	1981.85	Weekend Sun	S	258.50	I	201
C82073	30/04/2012	2435001	I	CI/4	10928.000	Weekend Sun - Job 71518 - Delivery 27 Apr 2012 - 131 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1360	0.1564	1486.21	1709.14	Weekend Sun	S	222.93	I	201

C82074	30/04/2012	 2435410 	I	CI/1	8071.000	Whangarei Report - Job 71132 - Delivery 05 Apr 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	732.85	842.78	Whangarei Report	S	109.93	I	201
C82074	30/04/2012	 2435410 	I	CI/2	8071.000	Whangarei Report - Job 71427 - Delivery 12 Apr 2012 - 73 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	732.85	842.78	Whangarei Report	S	109.93	I	201
C82074	30/04/2012	 2435410 	I	CI/3	8071.000	Whangarei Report - Job 71485 - Delivery 19 Apr 2012 - 61 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	732.85	842.78	Whangarei Report	S	109.93	I	201
C82074	30/04/2012	 2435410 	I	CI/4	8071.000	Whangarei Report - Job 71486 - Delivery 26 Apr 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	732.85	842.78	Whangarei Report	S	109.93	I	201

C82075	30/04/2012	 2435405	I	CI/1	4040.000	Your Cambridge News - Job 71142 - Delivery 12 Apr 2012 - 105 grams. Includes folding fee 0.0100 cents.  	0.1360	0.1564	549.44	631.86	Your Cambridge News	S	82.42	I	201
