Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C11080	05/03/2009		I	CI/5	81296.000	NZ Farmers Weekly - Job 9250 - Delivery 16 Feb 2009 - 135 grams. Includes folding fee 0.0100 cents. 	0.1570	0.1766	12763.472	NZ Farmers Weekly	S	1595.43	I	124
C11080	05/03/2009		I	CI/6	6198.000	NZ Farmers Weekly - Job 9250 - Delivery 16 Feb 2009 - 135 grams. Bags Boxes and Counter	0.0000	0.0000	0.000	NZ Farmers Weekly	S	0.00	I	124
C11080	05/03/2009		I	CI/7	81296.000	NZ Farmers Weekly - Job 9251 - Delivery 23 Feb 2009 - 125 grams. Includes folding fee 0.0100 cents. 	0.1480	0.1665	12031.808	NZ Farmers Weekly	S	1503.98	I	124
C11080	05/03/2009		I	CI/8	6198.000	NZ Farmers Weekly - Job 9251 - Delivery 23 Feb 2009 - 125 grams. Bags Boxes and Counter	0.0000	0.0000	0.000	NZ Farmers Weekly	S	0.00	I	124

C11081	05/03/2009	112912	I	CI/1	1655.000	BOP Focus Farm Field Day Feb 09 - Job 9349 - Delivery IOA - 10 grams.  	0.0749	0.0843	123.959	BOP Focus Farm Field Day Feb 09	S	15.50	I	233

C11082	05/03/2009	112921	I	CI/1	1215.000	Discover the Facts of Climate Change - Job 9361 - Delivery IOA - 10 grams.  	0.0749	0.0843	91.003	Discover the Facts of Climate Change	S	11.38	I	233

C11083	05/03/2009	112926	I	CI/1	620.000	Locallink - Dan Hinton - Job 9366 - Delivery IOA - 10 grams.  	0.0749	0.0843	46.438	Locallink - Dan Hinton	S	5.81	I	233

C11084	05/03/2009	112925	I	CI/1	1053.000	Locallink - Denis Collins - Job 9368 - Delivery IOA - 10 grams.  	0.0749	0.0843	78.870	Locallink - Denis Collins	S	9.86	I	233

C11085	05/03/2009	112927	I	CI/1	1750.000	Locallink - Hamilton North - Job 9367 - Delivery IOA - 10 grams.  	0.0749	0.0843	131.075	Locallink - Hamilton North	S	16.38	I	233

C11086	05/03/2009	112977	I	CI/1	863.000	Locallink - Leo Feb 09 - Job 9380 - Delivery 16 Feb 2009 - 15 grams.  	0.0856	0.0963	73.873	Locallink - Leo Feb 09	S	9.23	I	233

C11087	05/03/2009	112922	I	CI/1	1215.000	locallink - Murray Holt - Job 9362 - Delivery IOA - 10 grams.  	0.0749	0.0843	91.003	locallink - Murray Holt	S	11.38	I	233

C11088	05/03/2009	112923	I	CI/1	1223.000	Locallink - Tai Chikazhe - Job 9360 - Delivery IOA - 10 grams.  	0.0749	0.0843	91.603	Locallink - Tai Chikazhe	S	11.45	I	233

C11089	05/03/2009	112930	I	CI/1	1910.000	Locallink - Wayne Barry - Job 9363 - Delivery IOA - 10 grams.  	0.0749	0.0843	143.059	Locallink - Wayne Barry	S	17.88	I	233

C11090	05/03/2009	112924	I	CI/1	860.000	locallink- Richard Snell - Job 9365 - Delivery IOA - 10 grams.  	0.0749	0.0843	64.414	locallink- Richard Snell	S	8.05	I	233

C11091	05/03/2009	113133	I	CI/1	907.000	Tight Managemenrt - Okaihau - Job 9449 - Delivery IOA - 15 grams.  	0.0749	0.0843	67.934	Tight Managemenrt - Okaihau	S	8.49	I	233

C11092	05/03/2009	113134	I	CI/1	615.000	Tight Management - Dargaville - Job 9450 - Delivery IOA - 15 grams.  	0.0749	0.0843	46.064	Tight Management - Dargaville	S	5.76	I	233

C11093	05/03/2009	113135	I	CI/1	498.000	Tight Management - Mangawhai - Job 9451 - Delivery IOA - 15 grams.  	0.0749	0.0843	37.300	Tight Management - Mangawhai	S	4.66	I	233

C11094	05/03/2009	113138	I	CI/1	1380.000	Tight Management - Pukekohe - Job 9452 - Delivery IOA - 15 grams.  	0.0749	0.0843	103.362	Tight Management - Pukekohe	S	12.92	I	233

C11095	05/03/2009	112939	I	CI/1	1223.000	Yellow Bristle Grass Field Day - Job 9359 - Delivery IOA - 10 grams.  	0.0749	0.0843	91.603	Yellow Bristle Grass Field Day	S	11.45	I	233

C11096	05/03/2009		I	CI/1	1039.000	Cash Back - Dave Anderson - Job 9446 - Delivery IOA - 10 grams.  	0.0749	0.0843	77.821	Cash Back - Dave Anderson	S	9.73	I	128

C11097	05/03/2009	services	I	CI/1	695.000	Effluent & Irrigation - Job 9213 - Delivery 04 Feb 2009 - 10 grams.  	0.0856	0.0963	59.492	Effluent & Irrigation	S	7.44	I	267
C11097	05/03/2009	services1	I	CI/2	1208.000	Effluent & Irrigation Services - Job 9397 - Delivery 19 Feb 2009 - 10 grams.  	0.0856	0.0963	103.405	Effluent & Irrigation Services	S	12.93	I	267
C11097	05/03/2009	services1	I	CI/3	456.000	Effluent & Irrigation Services - Job 9398 - Delivery 26 Feb 2009 - 10 grams.  	0.0856	0.0963	39.034	Effluent & Irrigation Services	S	4.88	I	267

C11098	05/03/2009	2036	I	CI/1	3641.000	Trencher Flyer - Job 9211 - Delivery 05 Feb 2009 - 10 grams.  	0.0856	0.0963	311.670	Trencher Flyer	S	38.96	I	267

C11099	05/03/2009		I	CI/1	4047.000	Cambridge Edition - Job 9310 - Delivery 04 Feb 2009 - 89 grams.  	0.0749	0.0843	303.120	Cambridge Edition	S	37.89	I	141
C11099	05/03/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C11099	05/03/2009		I	CI/2	4047.000	Cambridge Edition - Job 9311 - Delivery 11 Feb 2009 - 224 grams.  	0.1017	0.1144	411.580	Cambridge Edition	S	51.45	I	141
C11099	05/03/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C11099	05/03/2009		I	CI/3	4047.000	Cambridge Edition - Job 9312 - Delivery 18 Feb 2009 - 177 grams.  	0.0910	0.1024	368.277	Cambridge Edition	S	46.04	I	141
C11099	05/03/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C11099	05/03/2009		I	CI/4	4047.000	Cambridge Edition - Job 9313 - Delivery 25 Feb 2009 - 90 grams.  	0.0749	0.0843	303.120	Cambridge Edition	S	37.89	I	141
C11099	05/03/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141

C11100	05/03/2009		I	CI/1	2975.000	Dargaville District News - Job 9314 - Delivery 04 Feb 2009 - 25 grams.  	0.0856	0.0963	254.660	Dargaville District News	S	31.83	I	141
C11100	05/03/2009		I	CI/2	2975.000	Dargaville District News - Job 9315 - Delivery 11 Feb 2009 - 25 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C11100	05/03/2009		I	CI/3	2975.000	Dargaville District News - Job 9316 - Delivery 18 Feb 2009 - 45 grams.  	0.0749	0.0843	222.828	Dargaville District News	S	27.85	I	141
C11100	05/03/2009		I	CI/4	2975.000	Dargaville District News - Job 9317 - Delivery 25 Feb 2009 - 35 grams.  	0.0749	0.0843	222.828	Dargaville District News	S	27.85	I	141

C11101	05/03/2009		I	CI/1	11345.000	FCN - Thursday - Job 9318 - Delivery 05 Feb 2009 - 190 grams.  	0.0963	0.1083	1092.524	FCN - Thursday	S	136.57	I	141
C11101	05/03/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C11101	05/03/2009		I	CI/2	11345.000	FCN - Thursday - Job 9319 - Delivery 12 Feb 2009 - 200 grams.  	0.0910	0.1024	1032.395	FCN - Thursday	S	129.05	I	141
C11101	05/03/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C11101	05/03/2009		I	CI/3	11345.000	FCN - Thursday - Job 9320 - Delivery 19 Feb 2009 - 201 grams.  	0.1017	0.1144	1153.787	FCN - Thursday	S	144.22	I	141
C11101	05/03/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C11101	05/03/2009		I	CI/4	11345.000	FCN - Thursday - Job 9321 - Delivery 26 Feb 2009 - 185 grams.  	0.0910	0.1024	1032.395	FCN - Thursday	S	129.05	I	141
C11101	05/03/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141

C11102	05/03/2009		I	CI/1	11345.000	FCN - Tuesday - Job 9322 - Delivery 03 Feb 2009 - 95 grams.  	0.0963	0.1083	1092.524	FCN - Tuesday	S	136.57	I	141
C11102	05/03/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141

C11103	05/03/2009	Need PO	I	CI/1	11345.000	FCN - Tuesday - Job 9323 - Delivery 10 Feb 2009 - 45 grams.  	0.0749	0.0843	849.740	FCN - Tuesday	S	106.22	I	141
C11103	05/03/2009	Need PO	I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141

C11104	05/03/2009		I	CI/1	11345.000	FCN - Tuesday - Job 9324 - Delivery 17 Feb 2009 - 90 grams.  	0.0749	0.0843	849.740	FCN - Tuesday	S	106.22	I	141
C11104	05/03/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C11104	05/03/2009		I	CI/2	11345.000	FCN - Tuesday - Job 9325 - Delivery 24 Feb 2009 - 90 grams.  	0.0749	0.0843	849.740	FCN - Tuesday	S	106.22	I	141
C11104	05/03/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141

C11105	05/03/2009		I	CI/1	2230.000	Matamata Chronicle - Job 9197 - Delivery 03 Feb 2009 - 133 grams. Includes folding fee 0.0100 cents. 	0.0956	0.1076	213.188	Matamata Chronicle	S	26.65	I	141
C11105	05/03/2009		I	CI/2	2230.000	Matamata Chronicle - Job 9198 - Delivery 10 Feb 2009 - 242 grams. Includes folding fee 0.0100 cents. 	0.1117	0.1257	249.091	Matamata Chronicle	S	31.14	I	141
C11105	05/03/2009		I	CI/3	2230.000	Matamata Chronicle - Job 9199 - Delivery 17 Feb 2009 - 174 grams. Includes folding fee 0.0100 cents. 	0.1010	0.1136	225.230	Matamata Chronicle	S	28.15	I	141
C11105	05/03/2009		I	CI/4	2230.000	Matamata Chronicle - Job 9200 - Delivery 24 Feb 2009 - 135 grams. Includes folding fee 0.0100 cents. 	0.0956	0.1076	213.188	Matamata Chronicle	S	26.65	I	141

C11106	05/03/2009		I	CI/1	3076.000	Nth Waikato News - Job 9326 - Delivery 04 Feb 2009 - 50 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C11106	05/03/2009		I	CI/2	3076.000	Nth Waikato News - Job 9327 - Delivery 11 Feb 2009 - 40 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C11106	05/03/2009		I	CI/3	3076.000	Nth Waikato News - Job 9328 - Delivery 18 Feb 2009 - 40 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C11106	05/03/2009		I	CI/4	3076.000	Nth Waikato News - Job 9329 - Delivery 25 Feb 2009 - 40 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141

C11107	05/03/2009	203198 Oct - Mar	I	CI/1	3792.000	Piako Post - Job 9330 - Delivery 04 Feb 2009 - 115 grams. Includes folding fee 0.0100 cents. 	0.0956	0.1076	362.515	Piako Post	S	45.31	I	141
C11107	05/03/2009	203198 Oct - Mar	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C11107	05/03/2009	203198 Oct - Mar	I	CI/2	3792.000	Piako Post - Job 9331 - Delivery 11 Feb 2009 - 210 grams.  	0.1017	0.1144	385.646	Piako Post	S	48.21	I	141
C11107	05/03/2009	203198 Oct - Mar	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C11107	05/03/2009	203198 Oct - Mar	I	CI/3	3792.000	Piako Post - Job 9332 - Delivery 18 Feb 2009 - 154 grams. Includes folding fee 0.0100 cents. 	0.1010	0.1136	382.992	Piako Post	S	47.87	I	141
C11107	05/03/2009	203198 Oct - Mar	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C11107	05/03/2009	203198 Oct - Mar	I	CI/4	3792.000	Piako Post - Job 9333 - Delivery 25 Feb 2009 - 254 grams. Includes folding fee 0.0100 cents. 	0.1224	0.1377	464.141	Piako Post	S	58.02	I	141
C11107	05/03/2009	203198 Oct - Mar	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141

C11108	05/03/2009	0000215990JAN-MAR	I	CI/1	3195.000	Rotorua Review - Job 9334 - Delivery 03 Feb 2009 - 68 grams.  	0.0749	0.0843	239.306	Rotorua Review	S	29.91	I	141
C11108	05/03/2009	0000215990JAN-MAR	I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C11108	05/03/2009	0000215990JAN-MAR	I	CI/2	3195.000	Rotorua Review - Job 9335 - Delivery 10 Feb 2009 - 82 grams.  	0.0749	0.0843	239.306	Rotorua Review	S	29.91	I	141
C11108	05/03/2009	0000215990JAN-MAR	I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C11108	05/03/2009	0000215990JAN-MAR	I	CI/3	3195.000	Rotorua Review - Job 9336 - Delivery 17 Feb 2009 - 73 grams.  	0.0749	0.0843	239.306	Rotorua Review	S	29.91	I	141
C11108	05/03/2009	0000215990JAN-MAR	I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C11108	05/03/2009	0000215990JAN-MAR	I	CI/4	3195.000	Rotorua Review - Job 9337 - Delivery 24 Feb 2009 - 60 grams.  	0.0749	0.0843	239.306	Rotorua Review	S	29.91	I	141
C11108	05/03/2009	0000215990JAN-MAR	I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141

C11109	05/03/2009		I	CI/1	2382.000	Sth Waikato News - Job 9338 - Delivery 04 Feb 2009 - 141 grams. Includes folding fee 0.0100 cents. 	0.0956	0.1076	227.719	Sth Waikato News	S	28.47	I	141
C11109	05/03/2009		I	CI/2	2382.000	Sth Waikato News - Job 9339 - Delivery 11 Feb 2009 - 212 grams.  	0.1017	0.1144	242.249	Sth Waikato News	S	30.28	I	141
C11109	05/03/2009		I	CI/3	2382.000	Sth Waikato News - Job 9340 - Delivery 18 Feb 2009 - 73 grams.  	0.0749	0.0843	178.412	Sth Waikato News	S	22.30	I	141
C11109	05/03/2009		I	CI/4	2382.000	Sth Waikato News - Job 9341 - Delivery 25 Feb 2009 - 90 grams.  	0.0749	0.0843	178.412	Sth Waikato News	S	22.30	I	141

C11110	05/03/2009		I	CI/1	11656.000	Waikato Farmers Newspaper - Job 9384 - Delivery IOA - 100 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	989.594	Waikato Farmers Newspaper	S	123.70	I	141

C11111	05/03/2009	0	I	CI/1	7950.000	Whangarei Leader - Job 9342 - Delivery 03 Feb 2009 - 60 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	674.955	Whangarei Leader	S	84.37	I	141
C11111	05/03/2009	0	I	CI/2	7950.000	Whangarei Leader - Job 9343 - Delivery 10 Feb 2009 - 75 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	674.955	Whangarei Leader	S	84.37	I	141
C11111	05/03/2009		I	CI/3	7950.000	Whangarei Leader - Job 9344 - Delivery 17 Feb 2009 - 70 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	674.955	Whangarei Leader	S	84.37	I	141
C11111	05/03/2009		I	CI/4	7950.000	Whangarei Leader - Job 9345 - Delivery 24 Feb 2009 - 51 grams. Includes folding fee 0.0100 cents. 	0.0849	0.0955	674.955	Whangarei Leader	S	84.37	I	141

C11112	05/03/2009		I	CI/1	20941.000	Fort Dodge Sheep NI - Job 9376 - Delivery 17 Feb 2009 - 8 grams.  	0.0910	0.1024	1905.631	Fort Dodge Sheep NI	S	238.20	I	235

C11113	05/03/2009		I	CI/1	14912.000	Fort Dodge Sheep SI - Job 9375 - Delivery 17 Feb 2009 - 8 grams.  	0.0910	0.1024	1356.992	Fort Dodge Sheep SI	S	169.62	I	235

C11114	05/03/2009		I	CI/1	15798.000	Garden Gloves - Job 9353 - Delivery 17 Feb 2009 - 10 grams.  	0.0749	0.0843	1183.270	Garden Gloves	S	147.91	I	147

C11115	05/03/2009	renae	I	CI/1	4056.000	Maxiscoop Brochure - Job 9358 - Delivery IOA - 30 grams.  	0.0856	0.0963	347.194	Maxiscoop Brochure	S	43.40	I	263

C11116	05/03/2009		I	CI/1	3280.000	Barfoot & Thompson - Job 9369 - Delivery 09 Feb 2009 - 9 grams.  	0.0000	0.0000	0.000	Barfoot & Thompson	S	0.00	I	131
C11116	05/03/2009		I	CI/2	3520.000	Barfoot & Thompson - Job 9488 - Delivery IOA - 5 grams.  	0.0749	0.0843	263.648	Barfoot & Thompson	S	32.96	I	131

C11117	05/03/2009		I	CI/1	5485.000	Mt Potaka Timber Products - Job 9455 - Delivery 23 Feb 2009 - 5 grams.  	0.0749	0.0843	410.826	Mt Potaka Timber Products	S	51.35	I	131

C11118	05/03/2009		I	CI/1	6357.000	Placemakers Taupo Flyer - Job 9204 - Delivery 11 Feb 2009 - 10 grams.  	0.0749	0.0843	476.139	Placemakers Taupo Flyer	S	59.52	I	237

C11119	05/03/2009		I	CI/1	2703.000	Terracare Fertiliser - Job 9207 - Delivery 05 Feb 2009 - 15 grams.  	0.0856	0.0963	231.377	Terracare Fertiliser	S	28.92	I	

C11120	05/03/2009		I	CI/1	37129.000	PGG Wrightsons - Job 8677 - Delivery 07 Feb 2009 - 45 grams.  	0.1043	0.1173	3872.555	PGG Wrightsons	S	484.07	I	255

C11121	05/03/2009		I	CI/1	21645.000	Ingham Feeds & Nutrition - Job 9189 - Delivery 02 Feb 2009 - 25 grams.  	0.1150	0.1294	2489.175	Ingham Feeds & Nutrition	S	311.15	I	262

C11122	05/03/2009		I	CI/1	830.000	Hibiscus Matters - Job 9220 - Delivery 05 Feb 2009 - 55 grams.  	0.0803	0.0903	66.649	Hibiscus Matters	S	8.33	I	240
C11122	05/03/2009		I	CI/2	830.000	Hibiscus Matters - Job 9391 - Delivery 19 Feb 2009 - 35 grams.  	0.0749	0.0843	62.167	Hibiscus Matters	S	7.77	I	240

C11123	05/03/2009	2801035	I	CI/1	25639.000	Dairying Today - Job 9252 - Delivery 10 Feb 2009 - 95 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	2999.763	Dairying Today	S	374.97	I	169
C11123	05/03/2009	2801035	I	CI/2	25759.000	Dairying Today - Job 9253 - Delivery 24 Feb 2009 - 101 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	2614.539	Dairying Today	S	326.82	I	169

C11124	05/03/2009		I	CI/1	1158.000	Mech Traders - Job 9484 - Delivery IOA - 10 grams.  	0.0749	0.0843	86.734	Mech Traders	S	10.84	I	176

C11125	05/03/2009	24109	I	CI/1	20941.000	Exodus Backpack Sheep Mailer - Job 9435 - Delivery IOA - 15 grams.  	0.0883	0.0993	1849.090	Exodus Backpack Sheep Mailer	S	231.14	I	178

C11126	05/03/2009	24051	I	CI/1	60042.000	Right Tools for the Job - Job 9399 - Delivery 27 Feb 2009 - 15 grams.  	0.0910	0.1024	5463.822	Right Tools for the Job	S	682.98	I	178

C11127	05/03/2009	131108	I	CI/1	4420.000	Kaipara Lifestyler - Job 8759 - Delivery 12 Feb 2009 - 80 grams.  	0.0927	0.1043	409.734	Kaipara Lifestyler	S	51.22	I	257
C11127	05/03/2009	131108	I	CI/2	4220.000	Kaipara Lifestyler - Job 8760 - Delivery 26 Feb 2009 - 90 grams.  	0.0927	0.1043	391.194	Kaipara Lifestyler	S	48.90	I	257

C11128	05/03/2009		I	CI/1	14639.000	Northland Farming Lifestyler - Job 9382 - Delivery IOA - 40 grams. Includes folding fee 0.0100 cents. 	0.0850	0.0956	1244.315	Northland Farming Lifestyler	S	155.54	I	257

C11129	05/03/2009		I	CI/1	3371.000	NZ Freezebranders - Job 9458 - Delivery IOA - 20 grams.  	0.0749	0.0843	252.488	NZ Freezebranders	S	31.56	I	274

C11130	05/03/2009		I	CI/1	34858.000	CD Field Days Prog - Job 9383 - Delivery 17 Feb 2009 - 182 grams.  	0.1680	0.1890	5856.144	CD Field Days Prog	S	732.02	I	261

C11131	05/03/2009		I	CI/1	25658.000	Dairyman - Job 9371 - Delivery 28 Feb 2009 - 123 grams.  	0.1400	0.1575	3592.120	Dairyman	S	449.02	I	261

C11132	05/03/2009		I	CI/1	2592.000	NZ Lifestyle Farmer - Job 9187 - Delivery 23 Feb 2009 - 200 grams.  	0.1680	0.1890	435.456	NZ Lifestyle Farmer	S	54.43	I	261

C11133	05/03/2009		I	CI/1	12880.000	Rural Central Districts - Job 9245 - Delivery 03 Feb 2009 - 44 grams. Includes folding fee 0.0100 cents. 	0.0934	0.1051	1202.992	Rural Central Districts	S	150.37	I	261

C11134	05/03/2009		I	CI/1	11455.000	SF/Agricom/RCD - Job 9246 - Delivery 03 Feb 2009 - 300 grams. Includes folding fee 0.0100 cents. 	0.2380	0.2678	2726.290	SF/Agricom/RCD	S	340.79	I	261

C11135	05/03/2009		I	CI/1	81926.000	SFurrow/Ag Trader - Job 9356 - Delivery 10 Feb 2009 - 270 grams. Includes folding fee 0.0100 cents. 	0.2380	0.2678	19498.388	SFurrow/Ag Trader	S	2437.30	I	261

C11136	05/03/2009		I	CI/1	74875.000	StFurrow/Agricom Insert - Job 9247 - Delivery 03 Feb 2009 - 222 grams. Includes folding fee 0.0100 cents. 	0.2060	0.2318	15424.250	StFurrow/Agricom Insert	S	1928.03	I	261

C11137	05/03/2009		I	CI/1	4404.000	Straight Furrow - Job 9169 - Delivery 10 Feb 2009 - 115 grams. Includes folding fee 0.0100 cents. 	0.1500	0.1687	660.600	Straight Furrow	S	82.57	I	261
C11137	05/03/2009		I	CI/2	86330.000	Straight Furrow - Job 9378 - Delivery 17 Feb 2009 - 88 grams. Includes folding fee 0.0100 cents. 	0.1260	0.1417	10877.580	Straight Furrow	S	1359.70	I	261
