ContactName,InvoiceNumber,Reference,InvoiceDate,DueDate,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TrackingName1,TrackingOption1
PMP Distribution Limited,C85904,2465244,2013-10-31,2013-11-20,Winter Games - Job 77461 - Delivery 26 Jul 2013 - 64 grams.    Boxholder Type: Total. ,1.992,76.7,,100,15% GST on income,Division,Circulars
Allfarm International Ltd,C85905,,2013-10-31,2013-11-20,Allfarm Discussion Group - Job 77380 - Delivery 08 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Dairy. ,0.7,285.7,,100,15% GST on income,Division,Circulars
Allfarm International Ltd,C85906,,2013-10-31,2013-11-20,Controlling Somatic Cell Counts - Job 77466 - Delivery 17 Jul 2013 - 5 grams.  Includes premium fee 10/1000.  Boxholder Type: Dairy. ,0.7,285.7,,100,15% GST on income,Division,Circulars
APN Holdings NZ Limited,C85907,,2013-10-31,2013-11-20,Cambridge Property Guide - Job 76868 - Delivery 03 Jul 2013 - 75 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.18,97.7,,100,15% GST on income,Division,Circulars
,C85907,,2013-10-31,2013-11-20,Cambridge Property Guide - Job 77147 - Delivery 10 Jul 2013 - 75 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.18,97.7,,100,15% GST on income,Division,Circulars
,C85907,,2013-10-31,2013-11-20,Cambridge Property Guide - Job 77148 - Delivery 17 Jul 2013 - 75 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.18,97.7,,100,15% GST on income,Division,Circulars
,C85907,,2013-10-31,2013-11-20,Cambridge Property Guide - Job 77149 - Delivery 24 Jul 2013 - 75 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.18,97.7,,100,15% GST on income,Division,Circulars
,C85907,,2013-10-31,2013-11-20,Cambridge Property Guide - Job 77150 - Delivery 31 Jul 2013 - 75 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.18,97.7,,100,15% GST on income,Division,Circulars
APN Holdings NZ Limited,C85908,17 July,2013-10-31,2013-11-20,Rural Advocate - Job 77153 - Delivery 17 Jul 2013 - 102 grams.    Boxholder Type: Total. ,6.125,94.3,,100,15% GST on income,Division,Circulars
,C85908,17 July,2013-10-31,2013-11-20,Rural Advocate - Job 77154 - Delivery 17 Jul 2013 - 102 grams. Includes folding fee 0.0100 cents. Includes premium fee 10/1000.  Boxholder Type: Farmers. ,1.94,114.3,,100,15% GST on income,Division,Circulars
Arcadia Marketing Limited,C85909,SE Southland,2013-10-31,2013-11-20,Farm Location Maps - Job 77100 - Delivery 01 Jul 2013 - 100 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. ,3.902,106.6,,100,15% GST on income,Division,Circulars
Arcadia Marketing Limited,C85910,Central Otago,2013-10-31,2013-11-20,Farm Location Maps - Job 77217 - Delivery 01 Jul 2013 - 100 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. ,1.428,140,,100,15% GST on income,Division,Circulars
Arcadia Marketing Limited,C85911,Manawatu/Horowhenua,2013-10-31,2013-11-20,Reply Paid Cards - Job 77409 - Delivery 15 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. ,3.34,94.5,,100,15% GST on income,Division,Circulars
Arcadia Marketing Limited,C85912,Central Canterbury,2013-10-31,2013-11-20,Reply Paid Cards - Job 77439 - Delivery 23 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. ,2.42,94.5,,100,15% GST on income,Division,Circulars
Whalan & Partners Limited,C85913,,2013-10-31,2013-11-20,Leebrook SOLD - Job 77131 - Delivery 05 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. Includes Linehaul.,0.603,331.7,,100,15% GST on income,Division,Circulars
Bayleys Palmerston North,C85914,,2013-10-31,2013-11-20,Bayleys Lifestyle Team - Job 77123 - Delivery 11 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Lifestyle. ,3.219,109.6,,100,15% GST on income,Division,Circulars
Beef + Lamb NZ Feilding,C85915,,2013-10-31,2013-11-20,Beef  Returns Improvement Group - Job 77346 - Delivery 09 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Sheepbeef. Includes Linehaul.,1.573,127.1,,100,15% GST on income,Division,Circulars
Beef + Lamb NZ Feilding,C85916,,2013-10-31,2013-11-20,Taihape Farming For Profit - Job 77347 - Delivery 15 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Sheepbeef. Includes Linehaul.,0.6,333.3,,100,15% GST on income,Division,Circulars
Beef + Lamb NZ Feilding,C85917,,2013-10-31,2013-11-20,Taranaki Beef Focus Group - Job 77355 - Delivery 10 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Sheepbeef. ,1.287,155.4,,100,15% GST on income,Division,Circulars
Beef + Lamb NZ Whangarei,C85918,Andrew Jolly,2013-10-31,2013-11-20,Dog Training Workshop - Job 77460 - Delivery 24 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Sheepbeef. ,1.356,147.5,,100,15% GST on income,Division,Circulars
BRC Trustee Limited,C85919,BTC,2013-10-31,2013-11-20,Bonnie The Cow - Job 77451 - Delivery 26 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Dairy. ,6.334,109.6,,100,15% GST on income,Division,Circulars
Business Media Press,C85920,,2013-10-31,2013-11-20,Rural Living - Job 77215 - Delivery 24 Jul 2013 - 75 grams.    Boxholder Type: Total. Includes Linehaul.,12.661,102.1,,100,15% GST on income,Division,Circulars
Cervus Equipment Manawatu,C85921,CST65743,2013-10-31,2013-11-20,Winter Servicing Offer - Job 77477 - Delivery 29 Jul 2013 - 10 grams.    Boxholder Type: Total. ,1.03,194.2,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C85922,138499,2013-10-31,2013-11-20,Pasture Plus Hawkes Bay - Job 77130 - Delivery 01 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Dairy. Includes Linehaul.,0.397,503.8,,100,15% GST on income,Division,Circulars
Bayleys Coast To Coast,C85923,,2013-10-31,2013-11-20,Bayleys Flyers - Job 77280 - Delivery 08 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,1.325,150.9,,100,15% GST on income,Division,Circulars
Dominion Chemicals (1988) Ltd,C85924,,2013-10-31,2013-11-20,Dom Health Flyer - Job 76631 - Delivery 09 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Dairy. Includes Linehaul.,17.102,109.6,,100,15% GST on income,Division,Circulars
Dominion Chemicals (1988) Ltd,C85925,,2013-10-31,2013-11-20,Domhealth - Taranaki - Job 77523 - Delivery 24 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Dairy. Includes Linehaul.,3.609,109.6,,100,15% GST on income,Division,Circulars
Fairfax - Dargaville & Dist,C85926,,2013-10-31,2013-11-20,Dargaville District News - Job 76876 - Delivery 04 Jul 2013 - 44 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.065,87.5,,100,15% GST on income,Division,Circulars
,C85926,,2013-10-31,2013-11-20,Dargaville District News - Job 77155 - Delivery 11 Jul 2013 - 44 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.065,87.5,,100,15% GST on income,Division,Circulars
,C85926,,2013-10-31,2013-11-20,Dargaville District News - Job 77156 - Delivery 18 Jul 2013 - 44 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.065,87.5,,100,15% GST on income,Division,Circulars
,C85926,,2013-10-31,2013-11-20,Dargaville District News - Job 77157 - Delivery 25 Jul 2013 - 44 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.065,87.5,,100,15% GST on income,Division,Circulars
Fairfax - Whangarei Leader,C85927,,2013-10-31,2013-11-20,Whangarei Leader - Job 76880 - Delivery 02 Jul 2013 - 63 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.92,98.6,,100,15% GST on income,Division,Circulars
,C85927,,2013-10-31,2013-11-20,Whangarei Leader - Job 76881 - Delivery 09 Jul 2013 - 75 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.92,98.6,,100,15% GST on income,Division,Circulars
,C85927,,2013-10-31,2013-11-20,Whangarei Leader - Job 77160 - Delivery 16 Jul 2013 - 83 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.92,98.6,,100,15% GST on income,Division,Circulars
,C85927,,2013-10-31,2013-11-20,Whangarei Leader - Job 77161 - Delivery 23 Jul 2013 - 61 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.92,98.6,,100,15% GST on income,Division,Circulars
,C85927,,2013-10-31,2013-11-20,Whangarei Leader - Job 77162 - Delivery 30 Jul 2013 - 69 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.92,98.6,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C85928,,2013-10-31,2013-11-20,Waikato Farmers Newspaper - Job 77165 - Delivery 12 Jul 2013 - 87 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. Includes Linehaul.,11.27,131.8,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C85929,,2013-10-31,2013-11-20,Cambridge Edition - Job 76840 - Delivery 03 Jul 2013 - 85 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.94,98.6,,100,15% GST on income,Division,Circulars
,C85929,,2013-10-31,2013-07-03,Bundles,20.000,1.0000,,100,15% GST on income,Division,Circulars
,C85929,,2013-10-31,2013-11-20,Cambridge Edition - Job 77166 - Delivery 10 Jul 2013 - 85 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.94,98.6,,100,15% GST on income,Division,Circulars
,C85929,,2013-10-31,2013-07-10,Bundles,20.000,1.0000,,100,15% GST on income,Division,Circulars
,C85929,,2013-10-31,2013-11-20,Cambridge Edition - Job 77167 - Delivery 17 Jul 2013 - 85 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.94,98.6,,100,15% GST on income,Division,Circulars
,C85929,,2013-10-31,2013-07-17,Bundles,20.000,1.0000,,100,15% GST on income,Division,Circulars
,C85929,,2013-10-31,2013-11-20,Cambridge Edition - Job 77168 - Delivery 24 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.94,98.6,,100,15% GST on income,Division,Circulars
,C85929,,2013-10-31,2013-07-24,Bundles,20.000,1.0000,,100,15% GST on income,Division,Circulars
,C85929,,2013-10-31,2013-11-20,Cambridge Edition - Job 77169 - Delivery 31 Jul 2013 - 109 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.94,109.7,,100,15% GST on income,Division,Circulars
,C85929,,2013-10-31,2013-07-31,Bundles,20.000,1.0000,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C85930,,2013-10-31,2013-11-20,FCN - Thursday - Job 76886 - Delivery 04 Jul 2013 - 175 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.345,115.3,,100,15% GST on income,Division,Circulars
,C85930,,2013-10-31,2013-07-04,Bundles,10.000,1.0000,,100,15% GST on income,Division,Circulars
,C85930,,2013-10-31,2013-07-04,Bundles,50.000,1.5000,,100,15% GST on income,Division,Circulars
,C85930,,2013-10-31,2013-11-20,FCN - Thursday - Job 76887 - Delivery 11 Jul 2013 - 175 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.345,115.3,,100,15% GST on income,Division,Circulars
,C85930,,2013-10-31,2013-07-11,Bundles,10.000,1.0000,,100,15% GST on income,Division,Circulars
,C85930,,2013-10-31,2013-07-11,Bundles,50.000,1.5000,,100,15% GST on income,Division,Circulars
,C85930,,2013-10-31,2013-11-20,FCN - Thursday - Job 77172 - Delivery 18 Jul 2013 - 175 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.345,115.3,,100,15% GST on income,Division,Circulars
,C85930,,2013-10-31,2013-07-18,Bundles,10.000,1.0000,,100,15% GST on income,Division,Circulars
,C85930,,2013-10-31,2013-07-18,Bundles,50.000,1.5000,,100,15% GST on income,Division,Circulars
,C85930,,2013-10-31,2013-11-20,FCN - Thursday - Job 77173 - Delivery 25 Jul 2013 - 153 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.345,115.3,,100,15% GST on income,Division,Circulars
,C85930,,2013-10-31,2013-07-25,Bundles,10.000,1.0000,,100,15% GST on income,Division,Circulars
,C85930,,2013-10-31,2013-07-25,Bundles,50.000,1.5000,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C85931,,2013-10-31,2013-11-20,FCN - Tuesday - Job 76891 - Delivery 02 Jul 2013 - 75 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.145,98.6,,100,15% GST on income,Division,Circulars
,C85931,,2013-10-31,2013-07-02,Bundles,60.000,1.5000,,100,15% GST on income,Division,Circulars
,C85931,,2013-10-31,2013-11-20,FCN - Tuesday - Job 76892 - Delivery 09 Jul 2013 - 75 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.145,98.6,,100,15% GST on income,Division,Circulars
,C85931,,2013-10-31,2013-07-09,Bundles,60.000,1.5000,,100,15% GST on income,Division,Circulars
,C85931,,2013-10-31,2013-11-20,FCN - Tuesday - Job 77176 - Delivery 16 Jul 2013 - 75 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.145,98.6,,100,15% GST on income,Division,Circulars
,C85931,,2013-10-31,2013-07-16,Bundles,60.000,1.5000,,100,15% GST on income,Division,Circulars
,C85931,,2013-10-31,2013-11-20,FCN - Tuesday - Job 77177 - Delivery 23 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.145,98.6,,100,15% GST on income,Division,Circulars
,C85931,,2013-10-31,2013-07-23,Bundles,60.000,1.5000,,100,15% GST on income,Division,Circulars
,C85931,,2013-10-31,2013-11-20,FCN - Tuesday - Job 77178 - Delivery 30 Jul 2013 - 76 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.145,98.6,,100,15% GST on income,Division,Circulars
,C85931,,2013-10-31,2013-07-30,Bundles,60.000,1.5000,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C85932,,2013-10-31,2013-11-20,Matamata Chronicle - Job 76896 - Delivery 03 Jul 2013 - 75 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.855,98.6,,100,15% GST on income,Division,Circulars
,C85932,,2013-10-31,2013-11-20,Matamata Chronicle - Job 76897 - Delivery 10 Jul 2013 - 75 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.855,98.6,,100,15% GST on income,Division,Circulars
,C85932,,2013-10-31,2013-11-20,Matamata Chronicle - Job 77181 - Delivery 17 Jul 2013 - 75 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.855,98.6,,100,15% GST on income,Division,Circulars
,C85932,,2013-10-31,2013-11-20,Matamata Chronicle - Job 77182 - Delivery 24 Jul 2013 - 87 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.855,98.6,,100,15% GST on income,Division,Circulars
,C85932,,2013-10-31,2013-11-20,Matamata Chronicle - Job 77183 - Delivery 31 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.855,98.6,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C85933,,2013-10-31,2013-11-20,Nth Waikato News - Job 76901 - Delivery 03 Jul 2013 - 44 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.876,87.5,,100,15% GST on income,Division,Circulars
,C85933,,2013-10-31,2013-11-20,Nth Waikato News - Job 76902 - Delivery 10 Jul 2013 - 44 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.876,87.5,,100,15% GST on income,Division,Circulars
,C85933,,2013-10-31,2013-11-20,Nth Waikato News - Job 77186 - Delivery 17 Jul 2013 - 44 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.876,87.5,,100,15% GST on income,Division,Circulars
,C85933,,2013-10-31,2013-11-20,Nth Waikato News - Job 77187 - Delivery 24 Jul 2013 - 44 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.876,87.5,,100,15% GST on income,Division,Circulars
,C85933,,2013-10-31,2013-11-20,Nth Waikato News - Job 77188 - Delivery 31 Jul 2013 - 44 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.876,87.5,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C85934,,2013-10-31,2013-11-20,Piako Post - Job 76906 - Delivery 03 Jul 2013 - 142 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.457,109.7,,100,15% GST on income,Division,Circulars
,C85934,,2013-10-31,2013-11-20,Piako Post - Job 76907 - Delivery 10 Jul 2013 - 85 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.457,98.6,,100,15% GST on income,Division,Circulars
,C85934,,2013-10-31,2013-11-20,Piako Post - Job 77191 - Delivery 17 Jul 2013 - 183 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.457,115.3,,100,15% GST on income,Division,Circulars
,C85934,,2013-10-31,2013-11-20,Piako Post - Job 77192 - Delivery 24 Jul 2013 - 115 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.457,109.7,,100,15% GST on income,Division,Circulars
,C85934,,2013-10-31,2013-11-20,Piako Post - Job 77193 - Delivery 31 Jul 2013 - 85 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.457,98.6,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C85935,,2013-10-31,2013-11-20,Rotorua Review - Job 76911 - Delivery 03 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.27,98.6,,100,15% GST on income,Division,Circulars
,C85935,,2013-10-31,2013-07-03,Bundles,20.000,1.5000,,100,15% GST on income,Division,Circulars
,C85935,,2013-10-31,2013-11-20,Rotorua Review - Job 77196 - Delivery 10 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.27,98.6,,100,15% GST on income,Division,Circulars
,C85935,,2013-10-31,2013-07-10,Bundles,20.000,1.5000,,100,15% GST on income,Division,Circulars
,C85935,,2013-10-31,2013-11-20,Rotorua Review - Job 77197 - Delivery 17 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.27,98.6,,100,15% GST on income,Division,Circulars
,C85935,,2013-10-31,2013-07-17,Bundles,20.000,1.5000,,100,15% GST on income,Division,Circulars
,C85935,,2013-10-31,2013-11-20,Rotorua Review - Job 77198 - Delivery 24 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.27,98.6,,100,15% GST on income,Division,Circulars
,C85935,,2013-10-31,2013-07-24,Bundles,20.000,1.5000,,100,15% GST on income,Division,Circulars
,C85935,,2013-10-31,2013-11-20,Rotorua Review - Job 77199 - Delivery 31 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.27,98.6,,100,15% GST on income,Division,Circulars
,C85935,,2013-10-31,2013-07-31,Bundles,20.000,1.5000,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C85936,,2013-10-31,2013-11-20,Sth Waikato News - Job 76916 - Delivery 03 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.017,98.6,,100,15% GST on income,Division,Circulars
,C85936,,2013-10-31,2013-07-03,Bundles,10.000,1.0000,,100,15% GST on income,Division,Circulars
,C85936,,2013-10-31,2013-11-20,Sth Waikato News - Job 76917 - Delivery 10 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.017,98.6,,100,15% GST on income,Division,Circulars
,C85936,,2013-10-31,2013-07-10,Bundles,10.000,1.0000,,100,15% GST on income,Division,Circulars
,C85936,,2013-10-31,2013-11-20,Sth Waikato News - Job 77202 - Delivery 17 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.017,98.6,,100,15% GST on income,Division,Circulars
,C85936,,2013-10-31,2013-07-17,Bundles,10.000,1.0000,,100,15% GST on income,Division,Circulars
,C85936,,2013-10-31,2013-11-20,Sth Waikato News - Job 77203 - Delivery 24 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.017,98.6,,100,15% GST on income,Division,Circulars
,C85936,,2013-10-31,2013-07-24,Bundles,10.000,1.0000,,100,15% GST on income,Division,Circulars
,C85936,,2013-10-31,2013-11-20,Sth Waikato News - Job 77204 - Delivery 31 Jul 2013 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.017,98.6,,100,15% GST on income,Division,Circulars
,C85936,,2013-10-31,2013-07-31,Bundles,10.000,1.0000,,100,15% GST on income,Division,Circulars
Grakar Limited,C85937,,2013-10-31,2013-11-20,Grakar Magnets - Job 77420 - Delivery 16 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Dairy. Includes Linehaul.,1.884,109.6,,100,15% GST on income,Division,Circulars
H2 Group,C85938,,2013-10-31,2013-11-20,OPen Day - Job 77551 - Delivery 29 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Sheepbeef. ,0.876,114.2,,100,15% GST on income,Division,Circulars
Harcourts Taupo,C85939,,2013-10-31,2013-11-20,Harcourts Taupo - Job 77275 - Delivery 05 Jul 2013 - 10 grams.    Boxholder Type: Total. ,1.749,110.2,,100,15% GST on income,Division,Circulars
,C85939,,2013-10-31,2013-11-20,Harcourts Taupo - Job 77276 - Delivery 05 Jul 2013 - 10 grams.    Boxholder Type: Lifestyle. ,0.065,110.3,,100,15% GST on income,Division,Circulars
Hastings District Council,C85940,,2013-10-31,2013-11-20,My Hastings - Job 77114 - Delivery 01 Jul 2013 - 10 grams.    Boxholder Type: Total. ,4.799,82.4,,100,15% GST on income,Division,Circulars
Hautapu Rural Supplies Ltd,C85941,,2013-10-31,2013-11-20,Hautapu Winter Promo - Job 77423 - Delivery 16 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.695,287.7,,100,15% GST on income,Division,Circulars
Hawera Rewinds,C85942,,2013-10-31,2013-11-20,Hawera Rewinds - Job 77349 - Delivery 08 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. Includes Linehaul.,2.255,109.6,,100,15% GST on income,Division,Circulars
,C85942,,2013-10-31,2013-11-20,Hawera Rewinds - Job 77525 - Delivery 31 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. Includes Linehaul.,2.255,109.6,,100,15% GST on income,Division,Circulars
Higgins Print Limited,C85943,24823,2013-10-31,2013-11-20,Placemakers Ashburton - Job 77325 - Delivery 08 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,4,99.6,,100,15% GST on income,Division,Circulars
Higgins Print Limited,C85944,,2013-10-31,2013-11-20,Ray Mayne DLE - Job 76855 - Delivery 02 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. Includes Linehaul.,1.433,139.6,,100,15% GST on income,Division,Circulars
Holloway Advertising,C85945,,2013-10-31,2013-11-20,Vine-Talk - Job 77099 - Delivery 16 Jul 2013 - 35 grams.    Boxholder Type: Total. ,8.042,90.5,,100,15% GST on income,Division,Circulars
Maber Motors,C85946,,2013-10-31,2013-11-20,Fieldmaster - Job 77402 - Delivery 15 Jul 2013 - 25 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. Includes Linehaul.,6.624,109.6,,100,15% GST on income,Division,Circulars
Maber Motors,C85947,,2013-10-31,2013-11-20,Maber News - Job 77350 - Delivery 15 Jul 2013 - 37 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. Includes Linehaul.,9.879,109.6,,100,15% GST on income,Division,Circulars
Macauley Metals,C85948,,2013-10-31,2013-11-20,Macauley Metals - Job 77356 - Delivery 10 Jul 2013 - 5 grams.    Boxholder Type: Total. Includes Linehaul.,16.75,99.5,,100,15% GST on income,Division,Circulars
Mainland Stockfeeds,C85949,,2013-10-31,2013-11-20,Mainland Stockfeeds - Job 76950 - Delivery 08 Jul 2013 - 6 grams.  Includes premium fee 10/1000.  Boxholder Type: Dairy. ,2.602,109.6,,100,15% GST on income,Division,Circulars
Mech Agriculture,C85950,16686,2013-10-31,2013-11-20,Mech Agriculture  - Job 77080 - Delivery 02 Jul 2013 - 25 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. ,3.54,94.5,,100,15% GST on income,Division,Circulars
,C85950,16686,2013-10-31,2013-11-20,Mech Agriculture  - Job 77081 - Delivery 09 Jul 2013 - 25 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. ,2.273,94.5,,100,15% GST on income,Division,Circulars
Merial Ancare,C85951,,2013-10-31,2013-11-20,Cattle Jacket Winter 2013 - Job 76664 - Delivery 01 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Dairybeef. Includes Linehaul.,56.64,109.6,,100,15% GST on income,Division,Circulars
Merial Ancare,C85952,,2013-10-31,2013-11-20,Exodus Mailer - Job 77065 - Delivery 02 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Sheep. Includes Linehaul.,37.915,109.6,,100,15% GST on income,Division,Circulars
Merial Ancare,C85953,Jacket Capsule Mailer,2013-10-31,2013-11-20,Jacket Capsule Winter 2013 - Job 76645 - Delivery 12 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Sheep. Includes Linehaul.,8.647,109.6,,100,15% GST on income,Division,Circulars
Mid-West Machinery Limited,C85954,S29942,2013-10-31,2013-11-20,Your Deals - Job 77417 - Delivery 22 Jul 2013 - 20 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. Includes Linehaul.,5.101,109.6,,100,15% GST on income,Division,Circulars
North Canterbury Equipment,C85955,5999,2013-10-31,2013-11-20,North Canterbury Equipment Flyer - Job 77370 - Delivery 15 Jul 2013 - 10 grams.  Includes premium fee 10/1000.  Boxholder Type: Farmers. Includes Linehaul.,5.531,109.6,,100,15% GST on income,Division,Circulars
North South Multimedia Limited,C85956,,2013-10-31,2013-11-20,Canterbury Farming - Job 77535 - Delivery 29 Jul 2013 - 104 grams.    Boxholder Type: Total. Includes Linehaul.,28.964,114.2,,100,15% GST on income,Division,Circulars
North South Multimedia Limited,C85957,July,2013-10-31,2013-11-20,Kaipara Lifestyler - Job 76920 - Delivery 03 Jul 2013 - 75 grams.    Boxholder Type: Total. ,4.62,77.6,,100,15% GST on income,Division,Circulars
North South Multimedia Limited,C85958,,2013-10-31,2013-11-20,Kaipara Lifestyler - Job 76921 - Delivery 10 Jul 2013 - 75 grams.    Boxholder Type: Total. ,4.62,77.6,,100,15% GST on income,Division,Circulars
,C85958,,2013-10-31,2013-11-20,Kaipara Lifestyler - Job 77469 - Delivery 17 Jul 2013 - 75 grams.    Boxholder Type: Total. ,4.62,77.6,,100,15% GST on income,Division,Circulars
,C85958,,2013-10-31,2013-11-20,Kaipara Lifestyler - Job 77470 - Delivery 24 Jul 2013 - 75 grams.    Boxholder Type: Total. ,4.62,77.6,,100,15% GST on income,Division,Circulars
,C85958,,2013-10-31,2013-11-20,Kaipara Lifestyler - Job 77471 - Delivery 31 Jul 2013 - 75 grams.    Boxholder Type: Total. ,4.62,77.6,,100,15% GST on income,Division,Circulars
