ContactName,InvoiceNumber,Reference,InvoiceDate,DueDate,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TrackingName1,TrackingOption1
Whalan & Partners Limited,C83743,Robyn Nichols,2012-11-30,2012-12-20,88 Stockdills Road - Job 74203 - Delivery IOA - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.51,294.1,,100,15% GST on income,Division,Circulars
Whalan & Partners Limited,C83744,Robynne Nicoll,2012-11-30,2012-12-20,Bayleys - Canterbury - Job 73802 - Delivery IOA - 15 grams.    Boxholder Type: Total. Includes Linehaul.,1.77,84.7,,100,15% GST on income,Division,Circulars
Whalan & Partners Limited,C83745,514111,2012-11-30,2012-12-20,Bayleys -136 Glews Road - Job 74181 - Delivery IOA - 10 grams.    Boxholder Type: Farmers. Includes Linehaul.,1.01,148.5,,100,15% GST on income,Division,Circulars
Whalan & Partners Limited,C83746,,2012-11-30,2012-12-20,Just Listed - Job 73991 - Delivery 12 Nov 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.6,250,,100,15% GST on income,Division,Circulars
Whalan & Partners Limited,C83747,,2012-11-30,2012-12-20,Kaiapoi Lifestylers - Job 74219 - Delivery IOA - 10 grams.    Boxholder Type: Lifestyle. Includes Linehaul.,0.875,171.4,,100,15% GST on income,Division,Circulars
Bayleys Palmerston North,C83748,,2012-11-30,2012-12-20,Bayleys Preview - Job 74025 - Delivery IOA - 178 grams.    Boxholder Type: Total. Includes Linehaul.,14.384,306,,100,15% GST on income,Division,Circulars
Bayleys Palmerston North,C83749,Bill Milham,2012-11-30,2012-12-20,Bill Milham  - Job 74105 - Delivery 19 Nov 2012 - 15 grams.    Boxholder Type: Total. Includes Linehaul.,1.86,80.6,,100,15% GST on income,Division,Circulars
Bayleys Palmerston North,C83750,Crolyn Percy,2012-11-30,2012-12-20,Just Listed With Bayleys - Job 74276 - Delivery IOA - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.45,333.3,,100,15% GST on income,Division,Circulars
Beef + Lamb NZ Feilding,C83751,,2012-11-30,2012-12-20,Beef & Lamb Flyer - Job 73835 - Delivery IOA - 10 grams.    Boxholder Type: Sheepbeef. Includes Linehaul.,1.269,118,,100,15% GST on income,Division,Circulars
Beef + Lamb NZ Feilding,C83752,,2012-11-30,2012-12-20,Ruapehu Farming For Profit - Job 74013 - Delivery IOA - 10 grams.    Boxholder Type: Sheepbeef. Includes Linehaul.,0.744,201.6,,100,15% GST on income,Division,Circulars
Beef + Lamb NZ Feilding,C83753,,2012-11-30,2012-12-20,Taihape Farming For Profit - Job 74012 - Delivery IOA - 10 grams.    Boxholder Type: Sheepbeef. Includes Linehaul.,0.6,250,,100,15% GST on income,Division,Circulars
Beef + Lamb NZ Feilding,C83754,,2012-11-30,2012-12-20,Taranaki Sheep Focus Day - Job 74106 - Delivery IOA - 10 grams.    Boxholder Type: Sheepbeef. Includes Linehaul.,0.544,275.7,,100,15% GST on income,Division,Circulars
Beef + Lamb NZ Oamaru,C83755,Aaron Meikle,2012-11-30,2012-12-20,Ewe Hogget Competition Flier - Job 73813 - Delivery 05 Nov 2012 - 15 grams.    Boxholder Type: Sheepbeef. Includes Linehaul.,3.846,97.1,,100,15% GST on income,Division,Circulars
Business Media Press,C83756,,2012-11-30,2012-12-20,Rural Living  - Job 73879 - Delivery 22 Nov 2012 - 75 grams.    Boxholder Type: Total. Includes Linehaul.,14.828,99.6,,100,15% GST on income,Division,Circulars
C-Dax Limited,C83757,,2012-11-30,2012-12-20,C-Dax Flyer - Job 74206 - Delivery 27 Nov 2012 - 10 grams.    Boxholder Type: Farmers. Includes Linehaul.,87.275,74.4,,100,15% GST on income,Division,Circulars
Chainsaw and Outdoor,C83758,Simon Stewart,2012-11-30,2012-12-20,Chainsaw & Outdoor Power Ltd - Job 73782 - Delivery 06 Nov 2012 - 10 grams.    Boxholder Type: Total. ,10.191,82.4,,100,15% GST on income,Division,Circulars
CMP Canterbury Ltd,C83759,002,2012-11-30,2012-12-20,John Byrne - Job 73806 - Delivery 05 Nov 2012 - 20 grams.    Boxholder Type: Farmers. Includes Linehaul.,1.175,127.6,,100,15% GST on income,Division,Circulars
,C83759,002,2012-11-30,2012-12-20,Tony Kelly - Job 73807 - Delivery 05 Nov 2012 - 20 grams.    Boxholder Type: Farmers. Includes Linehaul.,2.69,97.1,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83760,134769,2012-11-30,2012-12-20,BOP Variation 6 Meetings - Job 74024 - Delivery IOA - 10 grams.    Boxholder Type: Dairy. ,0.976,153.7,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83761,134625,2012-11-30,2012-12-20,Canterbury Nutrition Events - Job 73803 - Delivery IOA - 10 grams.    Boxholder Type: Dairy. ,1.144,131.1,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83762,134676,2012-11-30,2012-12-20,Effluent Field Days - Job 73843 - Delivery 13 Nov 2012 - 15 grams.    Boxholder Type: Dairy. ,2.432,80.5,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83763,134603,2012-11-30,2012-12-20,Effulent System Upgrade Workshop - Job 73753 - Delivery 06 Nov 2012 - 15 grams.    Boxholder Type: Dairy. ,1.225,122.4,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83764,134632,2012-11-30,2012-12-20,Marlborough Monitor Farm Field Day - Job 73853 - Delivery 14 Nov 2012 - 10 grams.    Boxholder Type: Dairy. ,0.619,242.3,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83765,134632,2012-11-30,2012-12-20,Marlborough Monitor Field Day - Job 73804 - Delivery IOA - 10 grams.    Boxholder Type: Dairy. ,0.542,276.8,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83766,134722,2012-11-30,2012-12-20,Milksmart Flyer - Job 73834 - Delivery IOA - 10 grams.    Boxholder Type: Dairy. Includes Linehaul.,3.599,94.9,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83767,134569,2012-11-30,2012-12-20,Milksmart Flyer2012 - Job 73713 - Delivery 08 Nov 2012 - 10 grams.    Boxholder Type: Dairy. Includes Linehaul.,1.986,80.5,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83768,134486,2012-11-30,2012-12-20,NDDT Conference - Job 73655 - Delivery 05 Nov 2012 - 10 grams.    Boxholder Type: Dairy. Includes Linehaul.,2.378,80.5,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83769,134807,2012-11-30,2012-12-20,Pasture Plus Workshop - Job 74076 - Delivery IOA - 10 grams.    Boxholder Type: Dairy. Includes Linehaul.,1.608,93.3,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83770,134852,2012-11-30,2012-12-20,South Auckland Owners Group Launch - Job 74089 - Delivery 21 Nov 2012 - 15 grams.    Boxholder Type: Dairy. ,1.225,122.4,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83771,134635,2012-11-30,2012-12-20,Variation 6 - Job 73784 - Delivery 14 Nov 2012 - 15 grams.    Boxholder Type: Dairy. ,1.225,122.4,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83772,134346,2012-11-30,2012-12-20,Variation 6 Events - Job 73415 - Delivery 06 Nov 2012 - 15 grams.    Boxholder Type: Dairy. ,3.079,80.5,,100,15% GST on income,Division,Circulars
DairyNZ Limited,C83773,134494,2012-11-30,2012-12-20,Variation 6 Workshop - Job 73658 - Delivery 02 Nov 2012 - 10 grams.    Boxholder Type: Dairy. ,4.887,80.5,,100,15% GST on income,Division,Circulars
Doodle,C83774,,2012-11-30,2012-12-20,Doodle Flyer - Job 73695 - Delivery 01 Nov 2012 - 10 grams.    Boxholder Type: Lifestyle. ,7.713,83.4,,100,15% GST on income,Division,Circulars
Eleven,C83775,,2012-11-30,2012-12-20,COOPERS Partners in Productivity Postcard  - Job 74115 - Delivery IOA - 10 grams.    Boxholder Type: Sheep. Includes Linehaul.,1.452,103.3,,100,15% GST on income,Division,Circulars
Fairfax - Dargaville & Distric,C83776,,2012-11-30,2012-12-20,Dargaville District News - Job 73575 - Delivery 07 Nov 2012 - 55 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.065,98.6,,100,15% GST on income,Division,Circulars
,C83776,,2012-11-30,2012-12-20,Dargaville District News - Job 73576 - Delivery 14 Nov 2012 - 55 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.065,98.6,,100,15% GST on income,Division,Circulars
,C83776,,2012-11-30,2012-12-20,Dargaville District News - Job 74512 - Delivery 21 Nov 2012 - 55 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.065,98.6,,100,15% GST on income,Division,Circulars
,C83776,,2012-11-30,2012-12-20,Dargaville District News - Job 74513 - Delivery 28 Nov 2012 - 55 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.065,98.6,,100,15% GST on income,Division,Circulars
Fairfax - Whangarei Leader,C83777,,2012-11-30,2012-12-20,Whangarei Leader - Job 73590 - Delivery 06 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.92,98.6,,100,15% GST on income,Division,Circulars
,C83777,,2012-11-30,2012-12-20,Whangarei Leader - Job 73591 - Delivery 13 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.92,98.6,,100,15% GST on income,Division,Circulars
,C83777,,2012-11-30,2012-12-20,Whangarei Leader - Job 74507 - Delivery 20 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.92,98.6,,100,15% GST on income,Division,Circulars
,C83777,,2012-11-30,2012-12-20,Whangarei Leader - Job 74508 - Delivery 27 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.92,98.6,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C83778,,2012-11-30,2012-12-20,Cambridge Edition - Job 73595 - Delivery 07 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.94,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83778,,2012-10-17,2012-11-07,Bundles,2.000,1.0000,,100,15% GST on income,Division,Circulars
,C83778,,2012-11-30,2012-12-20,Cambridge Edition - Job 73596 - Delivery 14 Nov 2012 - 87 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.94,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83778,,2012-10-17,2012-11-14,Bundles,2.000,1.0000,,100,15% GST on income,Division,Circulars
,C83778,,2012-11-30,2012-12-20,Cambridge Edition - Job 73597 - Delivery 21 Nov 2012 - 109 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.94,109.7,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83778,,2012-10-17,2012-11-21,Bundles,2.000,1.0000,,100,15% GST on income,Division,Circulars
,C83778,,2012-11-30,2012-12-20,Cambridge Edition - Job 74498 - Delivery 28 Nov 2012 - 109 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.94,109.7,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83778,,2012-12-03,2012-11-28,Bundles,2.000,1.0000,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C83779,,2012-11-30,2012-12-20,FCN - Thursday - Job 73578 - Delivery 01 Nov 2012 - 240 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.345,126.3,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83779,,2012-10-17,2012-11-01,Bundles,1.000,1.0000,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83779,,2012-10-17,2012-11-01,Bundles,12.000,1.5000,,100,15% GST on income,Division,Circulars
,C83779,,2012-11-30,2012-12-20,FCN - Thursday - Job 73579 - Delivery 08 Nov 2012 - 218 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.345,126.3,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83779,,2012-10-17,2012-11-08,Bundles,1.000,1.0000,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83779,,2012-10-17,2012-11-08,Bundles,12.000,1.5000,,100,15% GST on income,Division,Circulars
,C83779,,2012-11-30,2012-12-20,FCN - Thursday - Job 73580 - Delivery 15 Nov 2012 - 240 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.345,126.3,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83779,,2012-10-17,2012-11-15,Bundles,1.000,1.0000,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83779,,2012-10-17,2012-11-15,Bundles,12.000,1.5000,,100,15% GST on income,Division,Circulars
,C83779,,2012-11-30,2012-12-20,FCN - Thursday - Job 73841 - Delivery 22 Nov 2012 - 218 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.345,126.3,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83779,,2012-11-01,2012-11-22,Bundles,1.000,1.0000,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83779,,2012-11-01,2012-11-22,Bundles,12.000,1.5000,,100,15% GST on income,Division,Circulars
,C83779,,2012-11-30,2012-12-20,FCN - Thursday - Job 74341 - Delivery 29 Nov 2012 - 175 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.345,115.3,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83779,,2012-11-29,2012-11-29,Bundles,1.000,1.0000,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83779,,2012-11-29,2012-11-29,Bundles,12.000,1.5000,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C83780,,2012-11-30,2012-12-20,FCN - Tuesday - Job 73584 - Delivery 06 Nov 2012 - 76 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.145,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83780,,2012-10-17,2012-11-06,Bundles,13.000,1.5000,,100,15% GST on income,Division,Circulars
,C83780,,2012-11-30,2012-12-20,FCN - Tuesday - Job 73585 - Delivery 13 Nov 2012 - 109 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.145,109.7,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83780,,2012-10-17,2012-11-13,Bundles,13.000,1.5000,,100,15% GST on income,Division,Circulars
,C83780,,2012-11-30,2012-12-20,FCN - Tuesday - Job 73586 - Delivery 20 Nov 2012 - 76 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.145,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83780,,2012-10-17,2012-11-20,Bundles,13.000,1.5000,,100,15% GST on income,Division,Circulars
,C83780,,2012-11-30,2012-12-20,FCN - Tuesday - Job 74345 - Delivery 27 Nov 2012 - 76 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,11.145,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83780,,2012-11-29,2012-11-27,Bundles,13.000,1.5000,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C83781,,2012-11-30,2012-12-20,Matamata Chronicle - Job 73562 - Delivery 07 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.855,98.6,,100,15% GST on income,Division,Circulars
,C83781,,2012-11-30,2012-12-20,Matamata Chronicle - Job 73563 - Delivery 14 Nov 2012 - 87 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.855,98.6,,100,15% GST on income,Division,Circulars
,C83781,,2012-11-30,2012-12-20,Matamata Chronicle - Job 73958 - Delivery 21 Nov 2012 - 87 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.855,98.6,,100,15% GST on income,Division,Circulars
,C83781,,2012-11-30,2012-12-20,Matamata Chronicle - Job 73959 - Delivery 28 Nov 2012 - 120 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.855,109.7,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C83782,,2012-11-30,2012-12-20,Nth Waikato News - Job 73601 - Delivery 07 Nov 2012 - 33 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.876,87.5,,100,15% GST on income,Division,Circulars
,C83782,,2012-11-30,2012-12-20,Nth Waikato News - Job 73602 - Delivery 14 Nov 2012 - 44 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.876,87.5,,100,15% GST on income,Division,Circulars
,C83782,,2012-11-30,2012-12-20,Nth Waikato News - Job 74058 - Delivery 21 Nov 2012 - 44 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.876,87.5,,100,15% GST on income,Division,Circulars
,C83782,,2012-11-30,2012-12-20,Nth Waikato News - Job 74059 - Delivery 28 Nov 2012 - 44 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.876,87.5,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C83783,,2012-11-30,2012-12-20,Piako Post - Job 73606 - Delivery 07 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.457,98.6,,100,15% GST on income,Division,Circulars
,C83783,,2012-11-30,2012-12-20,Piako Post - Job 73607 - Delivery 14 Nov 2012 - 87 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.457,98.6,,100,15% GST on income,Division,Circulars
,C83783,,2012-11-30,2012-12-20,Piako Post - Job 74493 - Delivery 21 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.457,98.6,,100,15% GST on income,Division,Circulars
,C83783,,2012-11-30,2012-12-20,Piako Post - Job 74494 - Delivery 28 Nov 2012 - 87 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.457,98.6,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C83784,,2012-11-30,2012-12-20,Rotorua Review - Job 73611 - Delivery 07 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.885,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83784,,2012-10-17,2012-11-07,Bundles,2.000,1.5000,,100,15% GST on income,Division,Circulars
,C83784,,2012-11-30,2012-12-20,Rotorua Review - Job 73612 - Delivery 14 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.885,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83784,,2012-10-17,2012-11-14,Bundles,2.000,1.5000,,100,15% GST on income,Division,Circulars
,C83784,,2012-11-30,2012-12-20,Rotorua Review - Job 74502 - Delivery 21 Nov 2012 - 76 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.885,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83784,,2012-12-03,2012-11-21,Bundles,2.000,1.5000,,100,15% GST on income,Division,Circulars
,C83784,,2012-11-30,2012-12-20,Rotorua Review - Job 74503 - Delivery 28 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.885,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83784,,2012-12-03,2012-11-28,Bundles,2.000,1.5000,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C83785,,2012-11-30,2012-12-20,Sth Waikato News - Job 73616 - Delivery 07 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.017,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83785,,2012-10-17,2012-11-07,Bundles,3.000,1.0000,,100,15% GST on income,Division,Circulars
,C83785,,2012-11-30,2012-12-20,Sth Waikato News - Job 73617 - Delivery 14 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.017,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83785,,2012-10-17,2012-11-14,Bundles,3.000,1.0000,,100,15% GST on income,Division,Circulars
,C83785,,2012-11-30,2012-12-20,Sth Waikato News - Job 74488 - Delivery 21 Nov 2012 - 66 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.017,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83785,,2012-12-03,2012-11-21,Bundles,3.000,1.0000,,100,15% GST on income,Division,Circulars
,C83785,,2012-11-30,2012-12-20,Sth Waikato News - Job 74489 - Delivery 28 Nov 2012 - 87 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.017,98.6,,100,15% GST on income,Division,Circulars
Fairfax WRCN,C83785,,2012-12-03,2012-11-28,Bundles,3.000,1.0000,,100,15% GST on income,Division,Circulars
Fairfax - WRCN,C83786,,2012-11-30,2012-12-20,Waikato Farmers Newspaper - Job 74026 - Delivery IOA - 153 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. Includes Linehaul.,11.27,176.1,,100,15% GST on income,Division,Circulars
GEA Farm Technologies ,C83787,,2012-11-30,2012-12-20,GEAFT Free advice DLE - Job 74090 - Delivery IOA - 20 grams.    Boxholder Type: Dairy. Includes Linehaul.,0.964,155.6,,100,15% GST on income,Division,Circulars
,C83787,,2012-11-30,2012-12-20,GEAFT WOF & Liner Flyer - Job 74091 - Delivery 14 Nov 2012 - 15 grams.    Boxholder Type: Dairy. Includes Linehaul.,1.882,79.7,,100,15% GST on income,Division,Circulars
H2 Group,C83788,,2012-11-30,2012-12-20,Coopers - Job 74205 - Delivery 24 Nov 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.4,187.5,,100,15% GST on income,Division,Circulars
Hawkes Bay Regional Council,C83789,,2012-11-30,2012-12-20,Our Place - Job 73845 - Delivery 07 Nov 2012 - 20 grams.    Boxholder Type: Total. ,7.014,82.4,,100,15% GST on income,Division,Circulars
Heartland Rural Supplies,C83790,,2012-11-30,2012-12-20,Heartland Rural Supplies - Job 72711 - Delivery 30 Nov 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,197.067,77.7,,100,15% GST on income,Division,Circulars
Heli-Hire Ltd,C83791,,2012-11-30,2012-12-20,Heli-Hire flier - Job 73900 - Delivery 13 Nov 2012 - 15 grams.    Boxholder Type: Dairy. Includes Linehaul.,1.568,97.1,,100,15% GST on income,Division,Circulars
,C83791,,2012-11-30,2012-12-20,Heli-Hire Flier - Job 73950 - Delivery 13 Nov 2012 - 15 grams.    Boxholder Type: Sheepbeef. Includes Linehaul.,1.106,97.1,,100,15% GST on income,Division,Circulars
Herd Homes Systems Ltd,C83792,,2012-11-30,2012-12-20,Feed Pads Open Day - Job 73878 - Delivery 08 Nov 2012 - 10 grams.    Boxholder Type: Dairybeef. ,3.454,83.4,,100,15% GST on income,Division,Circulars
Herd Homes Systems Ltd,C83793,,2012-11-30,2012-12-20,Herd Homes - Job 73842 - Delivery IOA - 15 grams.    Boxholder Type: Dairybeef. ,9.871,83.4,,100,15% GST on income,Division,Circulars
Herd Homes Systems Ltd,C83794,,2012-11-30,2012-12-20,Herd Homes Flyer - Job 73768 - Delivery IOA - 10 grams.    Boxholder Type: Dairybeef. ,3.563,83.4,,100,15% GST on income,Division,Circulars
Hydroflow Distributo,C83795,,2012-11-30,2012-12-20,Pipe Fitting - Job 74005 - Delivery 29 Nov 2012 - 10 grams.    Boxholder Type: Farmers. Includes Linehaul.,5.841,97.1,,100,15% GST on income,Division,Circulars
Local Matters 2005 L,C83796,,2012-11-30,2012-12-20,Hibiscus Matters - Job 73227 - Delivery 01 Nov 2012 - 35 grams.    Boxholder Type: Total. ,0.83,90.4,,100,15% GST on income,Division,Circulars
,C83796,,2012-11-30,2012-12-20,Hibiscus Matters - Job 74166 - Delivery 15 Nov 2012 - 35 grams.    Boxholder Type: Total. ,0.83,90.4,,100,15% GST on income,Division,Circulars
