Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Total_GST_Inc	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C82844	31/08/2012		I	CI/1	5101.000	Mid West Flyer - Job 72668 - Delivery 20 Aug 2012 - 20 grams.   Includes Linehaul.	0.0874	0.1005	445.83	512.70	Mid West Flyer	S	66.87	I	179

C82845	31/08/2012		I	CI/1	28964.000	Canterbury Farming - Job 72525 - Delivery 28 Aug 2012 - 60 grams.   Includes Linehaul.	0.0959	0.1103	2777.65	3194.30	Canterbury Farming	S	416.65	I	257

C82846	31/08/2012		I	CI/1	5225.000	Kaipara Lifestyler - Job 72274 - Delivery 01 Aug 2012 - 75 grams.   	0.0776	0.0892	405.46	466.28	Kaipara Lifestyler	S	60.82	I	257
C82846	31/08/2012		I	CI/2	5225.000	Kaipara Lifestyler - Job 72275 - Delivery 08 Aug 2012 - 75 grams.   	0.0776	0.0892	405.46	466.28	Kaipara Lifestyler	S	60.82	I	257
C82846	31/08/2012		I	CI/3	5225.000	Kaipara Lifestyler - Job 72519 - Delivery 15 Aug 2012 - 75 grams.   	0.0776	0.0892	405.46	466.28	Kaipara Lifestyler	S	60.82	I	257
C82846	31/08/2012		I	CI/4	5225.000	Kaipara Lifestyler - Job 72520 - Delivery 22 Aug 2012 - 75 grams.   	0.0776	0.0892	405.46	466.28	Kaipara Lifestyler	S	60.82	I	257
C82846	31/08/2012		I	CI/5	5225.000	Kaipara Lifestyler - Job 72521 - Delivery 29 Aug 2012 - 75 grams.   	0.0776	0.0892	405.46	466.28	Kaipara Lifestyler	S	60.82	I	257

C82847	31/08/2012		I	CI/1	33082.000	Northland Farming Lifestyler - Job 72464 - Delivery 23 Aug 2012 - 71 grams.   	0.0959	0.1103	3172.56	3648.44	Northland Farming Lifestyler	S	475.88	I	257

C82848	31/08/2012		I	CI/1	22281.000	Taranaki/Manawatu  Farming Lifestlye - Job 72465 - Delivery IOA - 70 grams.   Includes Linehaul.	0.0959	0.1103	2136.75	2457.26	Taranaki/Manawatu  Farming Lifestlye	S	320.51	I	257

C82849	31/08/2012		I	CI/1	30455.000	Waikato Farming Lifestyler - Job 72524 - Delivery IOA - 60 grams.   Includes Linehaul.	0.0959	0.1103	2920.63	3358.72	Waikato Farming Lifestyler	S	438.09	I	257

C82850	31/08/2012		I	CI/1	26321.000	Dairyman - Job 72392 - Delivery 06 Aug 2012 - 173 grams.   Includes Linehaul.	0.1511	0.1738	3977.10	4573.67	Dairyman	S	596.57	I	261

C82851	31/08/2012		I	CI/1	81109.000	Straight Furrow - Job 72640 - Delivery 20 Aug 2012 - 81 grams.   Includes Linehaul.	0.0973	0.1119	7891.91	9075.70	Straight Furrow	S	1183.79	I	261
C82851	31/08/2012		I	CI/2	1853.000	Straight Furrow - Job 72640 - Delivery 20 Aug 2012 - 81 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	168.62	193.91	Straight Furrow	S	25.29	I	261

C82852	31/08/2012		I	CI/1	19107.000	Straight Furrow - Central - Job 72637 - Delivery 13 Aug 2012 - 67 grams.   Includes Linehaul.	0.0973	0.1119	1859.11	2137.98	Straight Furrow - Central	S	278.87	I	261
C82852	31/08/2012		I	CI/2	1342.000	Straight Furrow - Central - Job 72637 - Delivery 13 Aug 2012 - 67 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow - Central	S	0.00	I	261
C82852	31/08/2012		I	CI/3	19107.000	Straight Furrow - Central - Job 72737 - Delivery 27 Aug 2012 - 80 grams.   Includes Linehaul.	0.0973	0.1119	1859.11	2137.98	Straight Furrow - Central	S	278.87	I	261
C82852	31/08/2012		I	CI/4	1342.000	Straight Furrow - Central - Job 72737 - Delivery 27 Aug 2012 - 80 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow - Central	S	0.00	I	261

C82853	31/08/2012		I	CI/1	37064.000	Straight Furrow - North - Job 72638 - Delivery 13 Aug 2012 - 67 grams.   Includes Linehaul.	0.0973	0.1119	3606.33	4147.28	Straight Furrow - North	S	540.95	I	261
C82853	31/08/2012		I	CI/2	37064.000	Straight Furrow - North - Job 72738 - Delivery 27 Aug 2012 - 80 grams.   Includes Linehaul.	0.0973	0.1119	3606.33	4147.28	Straight Furrow - North	S	540.95	I	261

C82854	31/08/2012		I	CI/1	24968.000	Straight Furrow - South - Job 72639 - Delivery 13 Aug 2012 - 67 grams.   Includes Linehaul.	0.0973	0.1119	2429.39	2793.80	Straight Furrow - South	S	364.41	I	261
C82854	31/08/2012		I	CI/2	511.000	Straight Furrow - South - Job 72639 - Delivery 13 Aug 2012 - 67 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow - South	S	0.00	I	261
C82854	31/08/2012		I	CI/3	24968.000	Straight Furrow - South - Job 72739 - Delivery 27 Aug 2012 - 80 grams.   Includes Linehaul.	0.0973	0.1119	2429.39	2793.80	Straight Furrow - South	S	364.41	I	261
C82854	31/08/2012		I	CI/4	511.000	Straight Furrow - South - Job 72739 - Delivery 27 Aug 2012 - 80 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow - South	S	0.00	I	261

C82855	31/08/2012		I	CI/1	19107.000	Straight Furrow/Ag Trader - Central - Job 72440 - Delivery 06 Aug 2012 - 274 grams.   Includes Linehaul.	0.2132	0.2452	4073.61	4684.65	Straight Furrow/Ag Trader - Central	S	611.04	I	261
C82855	31/08/2012		I	CI/2	1342.000	Straight Furrow/Ag Trader - Central - Job 72440 - Delivery 06 Aug 2012 - 274 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow/Ag Trader - Central	S	0.00	I	261

C82856	31/08/2012		I	CI/1	37064.000	Straight Furrow/Ag Trader - North - Job 72439 - Delivery 06 Aug 2012 - 274 grams.   Includes Linehaul.	0.2132	0.2452	7902.04	9087.35	Straight Furrow/Ag Trader - North	S	1185.31	I	261

C82857	31/08/2012		I	CI/1	24968.000	Straight Furrow/Ag Trader - South - Job 72438 - Delivery 06 Aug 2012 - 274 grams.   Includes Linehaul.	0.2132	0.2452	5323.18	6121.66	Straight Furrow/Ag Trader - South	S	798.48	I	261
C82857	31/08/2012		I	CI/2	511.000	Straight Furrow/Ag Trader - South - Job 72438 - Delivery 06 Aug 2012 - 274 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow/Ag Trader - South	S	0.00	I	261

C82858	31/08/2012	N-3208368	I	CI/1	29843.000	Cydectin Fluke DM - Job 72385 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	2897.76	3332.42	Cydectin Fluke DM	S	434.66	I	235

C82859	31/08/2012	N-3208369	I	CI/1	12016.000	Eweguard DM - Job 72435 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	1166.75	1341.76	Eweguard DM	S	175.01	I	235

C82860	31/08/2012	2444859	I	CI/1	30380.000	Auto One August 2012 - Job 72697 - Delivery 27 Aug 2012 - 15 grams.   Includes Linehaul.	0.0556	0.0639	1689.13	1942.50	Auto One August 2012	S	253.37	I	201

C82861	31/08/2012	2444801	I	CI/1	41925.000	Briscoes - Job 72694 - Delivery 27 Aug 2012 - 25 grams.   Includes Linehaul.	0.0556	0.0639	2331.03	2680.68	Briscoes	S	349.65	I	201

C82862	31/08/2012	2445124	I	CI/1	12657.000	Curtain Studio - Job 72714 - Delivery 28 Aug 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	703.73	809.29	Curtain Studio	S	105.56	I	201

C82863	31/08/2012	2444646	I	CI/1	2417.000	DTR August 2012 - Job 72674 - Delivery 28 Aug 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	134.39	154.55	DTR August 2012	S	20.16	I	201

C82864	31/08/2012	24435497	I	CI/1	3950.000	eLocal Magazine - Job 72421 - Delivery 06 Aug 2012 - 92 grams.   Includes Linehaul.	0.0756	0.0869	298.62	343.41	eLocal Magazine	S	44.79	I	201

C82865	31/08/2012	2443597	I	CI/1	1910.000	eLocal Magazine - Job 72422 - Delivery 06 Aug 2012 - 92 grams.   Includes Linehaul.	0.0756	0.0869	144.40	166.06	eLocal Magazine	S	21.66	I	201

C82866	31/08/2012	2444894	I	CI/1	9371.000	Harvey Norman Manukau Computers - Job 72701 - Delivery 28 Aug 2012 - 6 grams.   Includes Linehaul.	0.0556	0.0639	521.03	599.18	Harvey Norman Manukau Computers	S	78.15	I	201

C82867	31/08/2012	2444860	I	CI/1	4297.000	Insight Traders Oamaru  - Job 72740 - Delivery 28 Aug 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	238.91	274.75	Insight Traders Oamaru 	S	35.84	I	201

C82868	31/08/2012		I	CI/1	0.000	Jennifer Burns - Job 72723 - Delivery 21 Aug 2012 - 0 grams.   	0.0000	0.0000	0.00	0.00	Jennifer Burns	S	0.00	I	201
C82868	31/08/2012		I	CI/2	0.000	Jennifer Burns - Job 72727 - Delivery 21 Aug 2012 - 0 grams.   	0.0000	0.0000	0.00	0.00	Jennifer Burns	S	0.00	I	201

C82869	31/08/2012	2445237	I	CI/1	3787.000	Keeman Tools and Equipment - Job 72741 - Delivery 28 Aug 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	210.56	242.14	Keeman Tools and Equipment	S	31.58	I	201

C82870	31/08/2012	2444570	I	CI/1	268.000	Lifecare Waiheke Sept 2012 - Job 72774 - Delivery 26 Aug 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	14.90	17.14	Lifecare Waiheke Sept 2012	S	2.24	I	201

C82871	31/08/2012	2445257	I	CI/1	44325.000	Murray Implement Mailer Sept 2012 - Job 72745 - Delivery 31 Aug 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	2464.47	2834.14	Murray Implement Mailer Sept 2012	S	369.67	I	201

C82872	31/08/2012	2441742	I	CI/1	108544.000	Noel Leeming  - Job 72187 - Delivery 28 Aug 2012 - 30 grams.   Includes Linehaul.	0.0566	0.0651	6143.59	7065.13	Noel Leeming 	S	921.54	I	201

C82873	31/08/2012	2441742	I	CI/1	748.000	Noel leeming Greymouth - Job 72413 - Delivery 28 Aug 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	41.59	47.83	Noel leeming Greymouth	S	6.24	I	201

C82874	31/08/2012	2443840	I	CI/1	5355.000	Noel Leeming Invercargill Mighty Slae - Job 72436 - Delivery 28 Aug 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	297.74	342.40	Noel Leeming Invercargill Mighty Slae	S	44.66	I	201

C82875	31/08/2012	2441742	I	CI/1	2610.000	Noel Leeming Napier/Hastings - Job 72412 - Delivery 28 Aug 2012 - 0 grams.   Includes Linehaul.	0.0556	0.0639	145.12	166.89	Noel Leeming Napier/Hastings	S	21.77	I	201

C82876	31/08/2012	2445220	I	CI/1	5299.000	Northland Treeworks-Flying Fish - Job 72729 - Delivery 29 Aug 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	294.62	338.81	Northland Treeworks-Flying Fish	S	44.19	I	201

C82877	31/08/2012	2444913	I	CI/1	124371.000	Rebel Sports - Job 72708 - Delivery 28 Aug 2012 - 25 grams.   Includes Linehaul.	0.0556	0.0639	6915.03	7952.28	Rebel Sports	S	1037.25	I	201

C82878	31/08/2012	2444804	I	CI/1	211851.000	Repco Fathers Day Catalogue 2012 - Job 72702 - Delivery 28 Aug 2012 - 25 grams.   Includes Linehaul.	0.0556	0.0639	11778.92	13545.76	Repco Fathers Day Catalogue 2012	S	1766.84	I	201

C82879	31/08/2012	2444827	I	CI/1	5373.000	Spec Savers Whakatane Hot Offer - Job 72706 - Delivery 27 Aug 2012 - 20 grams.   Includes Linehaul.	0.0566	0.0651	304.11	349.73	Spec Savers Whakatane Hot Offer	S	45.62	I	201

C82880	31/08/2012	2444993	I	CI/1	13995.000	Target 8 Pg Mailer Sept 2012 - Job 72698 - Delivery 28 Aug 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	778.12	894.84	Target 8 Pg Mailer Sept 2012	S	116.72	I	201

C82881	31/08/2012	2444556	I	CI/1	8963.000	Tyrepower - Job 72658 - Delivery 28 Aug 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	498.34	573.09	Tyrepower	S	74.75	I	201

C82882	31/08/2012	2444256	I	CI/1	4198.000	Uncle Bills Wholesale Club Masterton - Job 72692 - Delivery 28 Aug 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	233.41	268.42	Uncle Bills Wholesale Club Masterton	S	35.01	I	201

C82883	31/08/2012	2444863	I	CI/1	6922.000	Ven Lu Ree Wellington - Job 72731 - Delivery 28 Aug 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	384.86	442.59	Ven Lu Ree Wellington	S	57.73	I	201

C82884	31/08/2012	2445062	I	CI/1	54566.000	Wesco Seed Mailer - Job 72718 - Delivery 28 Aug 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	3033.87	3488.95	Wesco Seed Mailer	S	455.08	I	201

C82885	31/08/2012	2445058	I	CI/1	13532.000	Wesco Seed Mailer - Job 72719 - Delivery 28 Aug 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	752.38	865.24	Wesco Seed Mailer	S	112.86	I	201

C82886	31/08/2012	2443808	I	CI/1	4308.000	Bay Weekend - Job 72284 - Delivery 04 Aug 2012 - 95 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	391.17	449.85	Bay Weekend	S	58.68	I	201

C82887	31/08/2012	 2443808	I	CI/1	4308.000	Bay Weekend - Job 72285 - Delivery 11 Aug 2012 - 114 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	457.94	526.63	Bay Weekend	S	68.69	I	201
C82887	31/08/2012	 2443808	I	CI/2	4308.000	Bay Weekend - Job 72528 - Delivery 18 Aug 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	391.17	449.85	Bay Weekend	S	58.68	I	201

C82888	31/08/2012	2443808	I	CI/1	4308.000	Bay Weekend - Job 72529 - Delivery 25 Aug 2012 - 100 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	391.17	449.85	Bay Weekend	S	58.68	I	201

C82889	31/08/2012	2443767	I	CI/1	9193.000	Guardian Country - Job 72949 - Delivery 16 Aug 2012 - 21 grams.   	0.0536	0.0616	492.74	566.65	Guardian Country	S	73.91	I	201

C82890	31/08/2012	2443766	I	CI/1	1575.000	Guardian Newspaper - Job 72289 - Delivery 02 Aug 2012 - 85 grams.   	0.0952	0.1095	149.94	172.43	Guardian Newspaper	S	22.49	I	201
C82890	31/08/2012	2443766	I	CI/2	1575.000	Guardian Newspaper - Job 72290 - Delivery 09 Aug 2012 - 85 grams.   	0.0952	0.1095	149.94	172.43	Guardian Newspaper	S	22.49	I	201
C82890	31/08/2012	2443766	I	CI/3	1575.000	Guardian Newspaper - Job 72533 - Delivery 16 Aug 2012 - 85 grams.   	0.0952	0.1095	149.94	172.43	Guardian Newspaper	S	22.49	I	201
C82890	31/08/2012	2443766	I	CI/4	1575.000	Guardian Newspaper - Job 72534 - Delivery 23 Aug 2012 - 85 grams.   	0.0952	0.1095	149.94	172.43	Guardian Newspaper	S	22.49	I	201

C82891	31/08/2012	2438887	I	CI/1	8014.000	Hawkesbay Country Scene - Job 72074 - Delivery 01 Aug 2012 - 60 grams.   	0.0808	0.0929	647.53	744.66	Hawkesbay Country Scene	S	97.13	I	201

C82892	31/08/2012	2443231	I	CI/1	2288.000	Invercargill Eye - Job 72293 - Delivery 02 Aug 2012 - 40 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201
C82892	31/08/2012	2443231	I	CI/2	2288.000	Invercargill Eye - Job 72294 - Delivery 09 Aug 2012 - 40 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201
C82892	31/08/2012	2443231	I	CI/3	2288.000	Invercargill Eye - Job 72556 - Delivery 16 Aug 2012 - 41 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201
C82892	31/08/2012	2443231	I	CI/4	2288.000	Invercargill Eye - Job 72557 - Delivery 23 Aug 2012 - 40 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201

C82893	31/08/2012	2443234	I	CI/1	2288.000	Invercargill Eye - Job 72558 - Delivery 30 Aug 2012 - 40 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201

C82894	31/08/2012	2443805	I	CI/1	1483.000	Lake Taupo Property Press - Job 72296 - Delivery 09 Aug 2012 - 163 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	181.52	208.75	Lake Taupo Property Press	S	27.23	I	201
C82894	31/08/2012	2443805	I	CI/2	1483.000	Lake Taupo Property Press - Job 72543 - Delivery 23 Aug 2012 - 174 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	181.52	208.75	Lake Taupo Property Press	S	27.23	I	201

C82895	31/08/2012	2443194	I	CI/1	1570.000	Metropol - Job 72298 - Delivery 02 Aug 2012 - 178 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	192.17	221.00	Metropol	S	28.83	I	201
C82895	31/08/2012	2443194	I	CI/2	1570.000	Metropol - Job 72299 - Delivery 16 Aug 2012 - 169 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	192.17	221.00	Metropol	S	28.83	I	201

C82896	31/08/2012	2443197	I	CI/1	1570.000	Metropol - Job 72679 - Delivery 30 Aug 2012 - 174 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	192.17	221.00	Metropol	S	28.83	I	201

C82897	31/08/2012	2442974	I	CI/1	3911.000	Mid Canterbury Herald - Job 72303 - Delivery 01 Aug 2012 - 99 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	355.12	408.39	Mid Canterbury Herald	S	53.27	I	201
C82897	31/08/2012	2442974	I	CI/2	3911.000	Mid Canterbury Herald - Job 72304 - Delivery 08 Aug 2012 - 100 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	355.12	408.39	Mid Canterbury Herald	S	53.27	I	201
C82897	31/08/2012	2442974	I	CI/3	3911.000	Mid Canterbury Herald - Job 72561 - Delivery 15 Aug 2012 - 61 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	355.12	408.39	Mid Canterbury Herald	S	53.27	I	201
C82897	31/08/2012	2442974	I	CI/4	3911.000	Mid Canterbury Herald - Job 72562 - Delivery 22 Aug 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	355.12	408.39	Mid Canterbury Herald	S	53.27	I	201

C82898	31/08/2012	2442975	I	CI/1	3911.000	Mid Canterbury Herald - Job 72563 - Delivery 29 Aug 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	355.12	408.39	Mid Canterbury Herald	S	53.27	I	201

C82899	31/08/2012	2438882 	I	CI/1	1560.000	Napier Mail - Job 72072 - Delivery 01 Aug 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201
C82899	31/08/2012	2438882 	I	CI/2	1560.000	Napier Mail - Job 72077 - Delivery 08 Aug 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201
C82899	31/08/2012	2438882 	I	CI/3	1560.000	Napier Mail - Job 72078 - Delivery 15 Aug 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201
C82899	31/08/2012	2438882 	I	CI/4	1560.000	Napier Mail - Job 72079 - Delivery 22 Aug 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201

C82900	31/08/2012	2439029	I	CI/1	1560.000	Napier Mail - Job 72080 - Delivery 29 Aug 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201

C82901	31/08/2012	2442837	I	CI/1	7123.000	North Canterbury News - Job 72372 - Delivery 01 Aug 2012 - 113 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	757.17	870.75	North Canterbury News	S	113.58	I	201

C82902	31/08/2012	 2442837	I	CI/1	7123.000	North Canterbury News - Job 72566 - Delivery 08 Aug 2012 - 123 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	757.17	870.75	North Canterbury News	S	113.58	I	201
C82902	31/08/2012	 2442837	I	CI/2	7123.000	North Canterbury News - Job 72567 - Delivery 14 Aug 2012 - 103 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	757.17	870.75	North Canterbury News	S	113.58	I	201
C82902	31/08/2012	 2442837	I	CI/3	7123.000	North Canterbury News - Job 72568 - Delivery 21 Aug 2012 - 83 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	646.77	743.79	North Canterbury News	S	97.02	I	201

C82903	31/08/2012	2442844	I	CI/1	7123.000	North Canterbury News - Job 72569 - Delivery 28 Aug 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	646.77	743.79	North Canterbury News	S	97.02	I	201

C82904	31/08/2012	2443379	I	CI/1	5512.000	Peninsula Press - Job 72307 - Delivery 02 Aug 2012 - 48 grams.   	0.0725	0.0834	399.62	459.56	Peninsula Press	S	59.94	I	201

C82905	31/08/2012	2443380	I	CI/1	5512.000	Peninsula Press - Job 72308 - Delivery 09 Aug 2012 - 48 grams.   	0.0725	0.0834	399.62	459.56	Peninsula Press	S	59.94	I	201

C82906	31/08/2012	 2443381	I	CI/1	5437.000	Peninsula Press - Job 72538 - Delivery 16 Aug 2012 - 48 grams.   	0.0725	0.0834	394.18	453.31	Peninsula Press	S	59.13	I	201

C82907	31/08/2012	2443382	I	CI/1	5437.000	Peninsula Press - Job 72539 - Delivery 23 Aug 2012 - 48 grams.   	0.0725	0.0834	394.18	453.31	Peninsula Press	S	59.13	I	201

C82908	31/08/2012	2445544	I	CI/1	5437.000	Peninsula Press - Job 72540 - Delivery 30 Aug 2012 - 48 grams.   	0.0725	0.0834	394.18	453.31	Peninsula Press	S	59.13	I	201

C82909	31/08/2012	2443765	I	CI/1	800.000	Rangitikei Mail - Job 72311 - Delivery 02 Aug 2012 - 112 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201
C82909	31/08/2012	2443765	I	CI/2	800.000	Rangitikei Mail - Job 72312 - Delivery 09 Aug 2012 - 91 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201
C82909	31/08/2012	2443765	I	CI/3	800.000	Rangitikei Mail - Job 72610 - Delivery 16 Aug 2012 - 101 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201
C82909	31/08/2012	2443765	I	CI/4	800.000	Rangitikei Mail - Job 72611 - Delivery 23 Aug 2012 - 89 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201

C82910	31/08/2012	2445863	I	CI/1	800.000	Rangitikei Mail - Job 72612 - Delivery 30 Aug 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201

C82911	31/08/2012	2442860	I	CI/1	6799.000	Selwyn Times - Job 72205 - Delivery 07 Aug 2012 - 83 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201
C82911	31/08/2012	2442860	I	CI/2	6799.000	Selwyn Times - Job 72573 - Delivery 14 Aug 2012 - 85 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201
C82911	31/08/2012	2442860	I	CI/3	6799.000	Selwyn Times - Job 72574 - Delivery 21 Aug 2012 - 103 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	722.73	831.14	Selwyn Times	S	108.41	I	201

C82912	31/08/2012	2442864	I	CI/1	6799.000	Selwyn Times - Job 72575 - Delivery 28 Aug 2012 - 85 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201

C82913	31/08/2012	2442995	I	CI/1	5304.000	South Canterbury Herald - Job 72200 - Delivery 01 Aug 2012 - 131 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	563.82	648.39	South Canterbury Herald	S	84.57	I	201
C82913	31/08/2012	2442995	I	CI/2	5304.000	South Canterbury Herald - Job 72201 - Delivery 08 Aug 2012 - 131 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	563.82	648.39	South Canterbury Herald	S	84.57	I	201
C82913	31/08/2012	2442995	I	CI/3	5319.000	South Canterbury Herald - Job 72578 - Delivery 15 Aug 2012 - 131 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	565.41	650.22	South Canterbury Herald	S	84.81	I	201
C82913	31/08/2012	2442995	I	CI/4	5319.000	South Canterbury Herald - Job 72579 - Delivery 22 Aug 2012 - 119 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	565.41	650.22	South Canterbury Herald	S	84.81	I	201

C82914	31/08/2012	2442998	I	CI/1	5319.000	South Canterbury Herald - Job 72580 - Delivery 29 Aug 2012 - 100 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	482.97	555.42	South Canterbury Herald	S	72.45	I	201

C82915	31/08/2012	2442696	I	CI/1	2475.000	The Waitaki Herald Weekender - Job 72315 - Delivery 03 Aug 2012 - 30 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201
C82915	31/08/2012	2442696	I	CI/2	2475.000	The Waitaki Herald Weekender - Job 72316 - Delivery 10 Aug 2012 - 30 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201
C82915	31/08/2012	2442696	I	CI/3	2475.000	The Waitaki Herald Weekender - Job 72588 - Delivery 17 Aug 2012 - 30 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201
C82915	31/08/2012	2442696	I	CI/4	2475.000	The Waitaki Herald Weekender - Job 72589 - Delivery 24 Aug 2012 - 30 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201

C82916	31/08/2012	2442698	I	CI/1	2475.000	The Waitaki Herald Weekender - Job 72590 - Delivery 31 Aug 2012 - 30 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201

C82917	31/08/2012	2443768	I	CI/1	5291.000	Wairarapa News - Job 72319 - Delivery 02 Aug 2012 - 88 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201
C82917	31/08/2012	2443768	I	CI/2	10582.000	Wairarapa News - Job 72319 - Delivery 02 Aug 2012 - 88 grams. Bags Boxes and Counter. 	0.0350	0.0403	370.37	425.93	Wairarapa News	S	55.56	I	201

C82918	31/08/2012	2443769	I	CI/1	5291.000	Wairarapa News - Job 72320 - Delivery 09 Aug 2012 - 88 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

