Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C80859	31/08/2011		I	C150	12.000	Bundles	1.5000	1.7250	18.000	FCN - Thursday	S	2.70	I	389
C80859	31/08/2011		I	CI/2	11345.000	FCN - Thursday - Job 69266 - Delivery 08 Sep 2011 - 170 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	1267.237	FCN - Thursday	S	190.09	I	389
C80859	31/08/2011		I	C100	1.000	Bundles	1.0000	1.1500	1.000	FCN - Thursday	S	0.15	I	389
C80859	31/08/2011		I	C150	12.000	Bundles	1.5000	1.7250	18.000	FCN - Thursday	S	2.70	I	389
C80859	31/08/2011		I	CI/3	11496.000	FCN - Thursday - Job 69300 - Delivery 15 Sep 2011 - 150 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	1222.025	FCN - Thursday	S	183.30	I	389
C80859	31/08/2011		I	C100	1.000	Bundles	1.0000	1.1500	1.000	FCN - Thursday	S	0.15	I	389
C80859	31/08/2011		I	C150	12.000	Bundles	1.5000	1.7250	18.000	FCN - Thursday	S	2.70	I	389
C80859	31/08/2011		I	CI/4	11496.000	FCN - Thursday - Job 69578 - Delivery 22 Sep 2011 - 170 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	1284.103	FCN - Thursday	S	192.62	I	389
C80859	31/08/2011		I	C100	1.000	Bundles	1.0000	1.1500	1.000	FCN - Thursday	S	0.15	I	389
C80859	31/08/2011		I	C150	12.000	Bundles	1.5000	1.7250	18.000	FCN - Thursday	S	2.70	I	389
C80859	31/08/2011		I	CI/5	11496.000	FCN - Thursday - Job 69579 - Delivery 29 Sep 2011 - 170 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	1284.103	FCN - Thursday	S	192.62	I	389
C80859	31/08/2011		I	C100	1.000	Bundles	1.0000	1.1500	1.000	FCN - Thursday	S	0.15	I	389
C80859	31/08/2011		I	C150	12.000	Bundles	1.5000	1.7250	18.000	FCN - Thursday	S	2.70	I	389

C80860	31/08/2011		I	CI/1	11145.000	FCN - Tuesday - Job 69270 - Delivery 06 Sep 2011 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	946.211	FCN - Tuesday	S	141.93	I	389
C80860	31/08/2011		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Tuesday	S	2.93	I	389
C80860	31/08/2011		I	CI/2	11145.000	FCN - Tuesday - Job 69581 - Delivery 13 Sep 2011 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.462	FCN - Tuesday	S	159.82	I	389
C80860	31/08/2011		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Tuesday	S	2.93	I	389
C80860	31/08/2011		I	CI/3	11145.000	FCN - Tuesday - Job 69582 - Delivery 20 Sep 2011 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.462	FCN - Tuesday	S	159.82	I	389
C80860	31/08/2011		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Tuesday	S	2.93	I	389
C80860	31/08/2011		I	CI/4	11145.000	FCN - Tuesday - Job 69583 - Delivery 27 Sep 2011 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.462	FCN - Tuesday	S	159.82	I	389
C80860	31/08/2011		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Tuesday	S	2.93	I	389

C80861	31/08/2011		I	CI/1	2265.000	Matamata Chronicle - Job 69274 - Delivery 07 Sep 2011 - 185 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	253.001	Matamata Chronicle	S	37.95	I	389
C80861	31/08/2011		I	CI/2	2265.000	Matamata Chronicle - Job 69586 - Delivery 14 Sep 2011 - 210 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	277.236	Matamata Chronicle	S	41.59	I	389
C80861	31/08/2011		I	CI/3	2265.000	Matamata Chronicle - Job 69587 - Delivery 21 Sep 2011 - 255 grams. Includes folding fee 0.0100 cents.  	0.1331	0.1531	301.472	Matamata Chronicle	S	45.22	I	389
C80861	31/08/2011		I	CI/4	2265.000	Matamata Chronicle - Job 69588 - Delivery 28 Sep 2011 - 155 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	253.001	Matamata Chronicle	S	37.95	I	389

C80862	31/08/2011		I	CI/1	2876.000	Nth Waikato News - Job 69278 - Delivery 07 Sep 2011 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.172	Nth Waikato News	S	36.63	I	389
C80862	31/08/2011		I	CI/2	2876.000	Nth Waikato News - Job 69591 - Delivery 14 Sep 2011 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.172	Nth Waikato News	S	36.63	I	389
C80862	31/08/2011		I	CI/3	2876.000	Nth Waikato News - Job 69592 - Delivery 21 Sep 2011 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.172	Nth Waikato News	S	36.63	I	389
C80862	31/08/2011		I	CI/4	2876.000	Nth Waikato News - Job 69593 - Delivery 28 Sep 2011 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.172	Nth Waikato News	S	36.63	I	389

C80863	31/08/2011		I	CI/1	3457.000	Piako Post - Job 69282 - Delivery 07 Sep 2011 - 155 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	386.147	Piako Post	S	57.92	I	389
C80863	31/08/2011		I	CI/2	3457.000	Piako Post - Job 69596 - Delivery 14 Sep 2011 - 100 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	330.489	Piako Post	S	49.57	I	389
C80863	31/08/2011		I	CI/3	3457.000	Piako Post - Job 69597 - Delivery 21 Sep 2011 - 140 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	367.479	Piako Post	S	55.12	I	389
C80863	31/08/2011		I	CI/4	3457.000	Piako Post - Job 69598 - Delivery 28 Sep 2011 - 180 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	386.147	Piako Post	S	57.92	I	389

C80864	31/08/2011		I	CI/1	2885.000	Rotorua Review - Job 69314 - Delivery 07 Sep 2011 - 72 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	275.806	Rotorua Review	S	41.37	I	389
C80864	31/08/2011		I	C150	2.000	Bundles	1.5000	1.7250	3.000	Rotorua Review	S	0.45	I	389
C80864	31/08/2011		I	CI/2	2885.000	Rotorua Review - Job 69601 - Delivery 14 Sep 2011 - 113 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	306.676	Rotorua Review	S	46.00	I	389
C80864	31/08/2011		I	C150	2.000	Bundles	1.5000	1.7250	3.000	Rotorua Review	S	0.45	I	389
C80864	31/08/2011		I	CI/3	2885.000	Rotorua Review - Job 69602 - Delivery 21 Sep 2011 - 113 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	306.676	Rotorua Review	S	46.00	I	389
C80864	31/08/2011		I	C150	2.000	Bundles	1.5000	1.7250	3.000	Rotorua Review	S	0.45	I	389
C80864	31/08/2011		I	CI/4	2885.000	Rotorua Review - Job 69603 - Delivery 28 Sep 2011 - 120 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	306.676	Rotorua Review	S	46.00	I	389
C80864	31/08/2011		I	C150	2.000	Bundles	1.5000	1.7250	3.000	Rotorua Review	S	0.45	I	389

