Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Total_GST_Inc	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C82434	30/06/2012	Hastings/CHB	I	CI/1	3156.000	Farm Location Maps - Job 72043 - Delivery 11 Jun 2012 - 100 grams.   	0.0942	0.1083	297.30	341.90	Farm Location Maps	S	44.60	I	107

C82435	30/06/2012	Mid Canterbury	I	CI/1	2585.000	Farm Location Maps - Job 72096 - Delivery IOA - 100 grams.   	0.0942	0.1083	243.51	280.04	Farm Location Maps	S	36.53	I	107

C82436	30/06/2012	Dargaville/Wellsford	I	CI/1	2126.000	Farm Location Maps - Job 72109 - Delivery IOA - 100 grams.   	0.0942	0.1083	200.27	230.31	Farm Location Maps	S	30.04	I	107

C82437	30/06/2012	Thames/Coromandel	I	CI/1	1712.000	Reply Paid Cards - Job 72042 - Delivery 11 Jun 2012 - 10 grams.   	0.0876	0.1007	149.97	172.47	Reply Paid Cards	S	22.50	I	107

C82438	30/06/2012	Southland	I	CI/1	5421.000	Southland Reply Paid Cards - Job 72041 - Delivery 11 Jun 2012 - 10 grams.   	0.0824	0.0948	446.69	513.69	Southland Reply Paid Cards	S	67.00	I	107

C82439	30/06/2012	4500464952	I	CI/1	16149.000	Bayer Sheep Drop - Job 72124 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	1568.07	1803.28	Bayer Sheep Drop	S	235.21	I	465

C82440	30/06/2012	Emily	I	CI/1	522.000	Bayleys Rangiora Card - Job 72098 - Delivery IOA - 10 grams.   	0.2870	0.3301	149.81	172.28	Bayleys Rangiora Card	S	22.47	I	344

C82441	30/06/2012		I	CI/1	700.000	Farm Resilience - Rangawai Meeting - Job 71930 - Delivery IOA - 10 grams.   Includes Linehaul.	0.2143	0.2464	150.01	172.51	Farm Resilience - Rangawai Meeting	S	22.50	I	427

C82442	30/06/2012		I	CI/1	682.000	Farm Resilience -Turaknia Meeting - Job 71931 - Delivery IOA - 10 grams.   	0.2199	0.2529	149.97	172.47	Farm Resilience -Turaknia Meeting	S	22.50	I	427

C82443	30/06/2012		I	CI/1	1820.000	Farm Resilience in the Face of Volatility - Job 71843 - Delivery 05 Jun 2012 - 10 grams.   Includes Linehaul.	0.0824	0.0948	149.97	172.47	Farm Resilience in the Face of Volatility	S	22.50	I	427

C82444	30/06/2012		I	CI/1	14456.000	Farming On The Edge - Job 72141 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	1403.68	1614.23	Farming On The Edge	S	210.55	I	427

C82445	30/06/2012		I	CI/1	12423.000	Lifting Productivity Flyer - Job 72144 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	1206.27	1387.21	Lifting Productivity Flyer	S	180.94	I	479

C82446	30/06/2012		I	CI/1	16062.000	Clearance Sale - Job 72056 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	1559.62	1793.56	Clearance Sale	S	233.94	I	495

C82447	30/06/2012		I	CI/1	14828.000	Rural Living  - Job 71860 - Delivery 25 Jun 2012 - 75 grams.   Includes Linehaul.	0.0996	0.1145	1476.87	1698.40	Rural Living 	S	221.53	I	256

C82448	30/06/2012	Waikato	I	CI/1	3013.000	Central Excavations Flyer - Job 71836 - Delivery IOA - 10 grams.   	0.0824	0.0948	248.27	285.51	Central Excavations Flyer	S	37.24	I	118

C82449	30/06/2012	Taranaki	I	CI/1	3599.000	Central Excavations Flyer - Job 71835 - Delivery IOA - 10 grams.   	0.0824	0.0948	296.56	341.04	Central Excavations Flyer	S	44.48	I	118

C82450	30/06/2012		I	CI/1	4997.000	Sustainable Farming  - Job 71844 - Delivery IOA - 20 grams.  Includes discount of 1.0 %. Includes Linehaul.	0.0961	0.1105	480.21	552.24	Sustainable Farming 	S	72.03	I	296

C82451	30/06/2012	131811	I	CI/1	1975.000	All Systems Go - Follow Up Workshop - Job 71808 - Delivery 07 Jun 2012 - 10 grams.   	0.0805	0.0926	158.99	182.84	All Systems Go - Follow Up Workshop	S	23.85	I	233

C82452	30/06/2012	132242	I	CI/1	1225.000	Biz Grow Launch - Job 72063 - Delivery 21 Jun 2012 - 10 grams.   	0.1224	0.1408	149.94	172.43	Biz Grow Launch	S	22.49	I	233

C82453	30/06/2012	132256	I	CI/1	1695.000	BOP Focus Farm Flyer - Job 72066 - Delivery IOA - 10 grams.   	0.0885	0.1018	150.01	172.51	BOP Focus Farm Flyer	S	22.50	I	233

C82454	30/06/2012	132318	I	CI/1	579.000	DairyLink Field Day - Job 72120 - Delivery 21 Jun 2012 - 10 grams.   Includes Linehaul.	0.2591	0.2980	150.02	172.52	DairyLink Field Day	S	22.50	I	233

C82455	30/06/2012	132361	I	CI/1	316.000	DairyNZ Flyers - Job 72123 - Delivery 27 Jun 2012 - 10 grams.   	0.4747	0.5459	150.01	172.51	DairyNZ Flyers	S	22.50	I	233

C82456	30/06/2012	132090	I	CI/1	5232.000	DairyNZ Progression Groups - Job 71850 - Delivery 20 Jun 2012 - 10 grams.   	0.0805	0.0926	421.18	484.36	DairyNZ Progression Groups	S	63.18	I	233

C82457	30/06/2012	132331	I	CI/1	526.000	Marlborough Moniter Farm July Field  Day - Job 72114 - Delivery 27 Jun 2012 - 10 grams.   	0.2852	0.3280	150.02	172.52	Marlborough Moniter Farm July Field  Day	S	22.50	I	233

C82458	30/06/2012	132151/132219	I	CI/1	2978.000	New Pasture Plus Group - Job 72057 - Delivery 14 Jun 2012 - 10 grams.   	0.0805	0.0926	239.73	275.69	New Pasture Plus Group	S	35.96	I	233

C82459	30/06/2012	131892	I	CI/1	363.000	Pasture Plus 4 Workshop - Job 72118 - Delivery 21 Jun 2012 - 10 grams.   Includes Linehaul.	0.4132	0.4752	149.99	172.49	Pasture Plus 4 Workshop	S	22.50	I	233

C82460	30/06/2012	132321	I	CI/1	1040.000	Pasture Plus Workshop - Job 72115 - Delivery 20 Jun 2012 - 10 grams.   Includes Linehaul.	0.1442	0.1658	149.97	172.47	Pasture Plus Workshop	S	22.50	I	233

C82461	30/06/2012	131705	I	CI/1	3886.000	Ponds On Peat Technical Seminar - Job 71777 - Delivery 01 Jun 2012 - 10 grams.   	0.0805	0.0926	312.82	359.74	Ponds On Peat Technical Seminar	S	46.92	I	233

C82462	30/06/2012	131822	I	CI/1	1277.000	SMASH Conference - Job 71834 - Delivery 05 Jun 2012 - 10 grams.   Includes Linehaul.	0.1175	0.1351	150.05	172.56	SMASH Conference	S	22.51	I	233

C82463	30/06/2012	131819	I	CI/1	1933.000	SMASH Conference - Job 71837 - Delivery 05 Jun 2012 - 10 grams.   Includes Linehaul.	0.0949	0.1091	183.44	210.96	SMASH Conference	S	27.52	I	233

C82464	30/06/2012	131976	I	CI/1	4023.000	SMASH Conference - Job 72058 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0949	0.1091	381.78	439.05	SMASH Conference	S	57.27	I	233

C82465	30/06/2012	131817	I	CI/1	59.000	Takapau Discussion Group - Job 71838 - Delivery IOA - 10 grams.   Includes Linehaul.	2.5424	2.9238	150.00	172.50	Takapau Discussion Group	S	22.50	I	233

C82466	30/06/2012	132278	I	CI/1	1215.000	Tauhara Moana Focus Farm Winter Field Day - Job 72097 - Delivery 20 Jun 2012 - 10 grams.   	0.1234	0.1419	149.93	172.42	Tauhara Moana Focus Farm Winter Field Day	S	22.49	I	233

C82467	30/06/2012	132324	I	CI/1	849.000	Waihi Repro Group Flyer - Job 72142 - Delivery 28 Jun 2012 - 10 grams.   Includes Linehaul.	0.1767	0.2032	150.02	172.52	Waihi Repro Group Flyer	S	22.50	I	233

C82468	30/06/2012		I	CI/1	542.000	Donaldson Flyer - Job 72068 - Delivery 18 Jun 2012 - 10 grams.   Includes Linehaul.	0.2768	0.3183	150.03	172.53	Donaldson Flyer	S	22.50	I	498

C82469	30/06/2012		I	CI/1	3065.000	Dargaville District News - Job 71634 - Delivery 06 Jun 2012 - 46 grams. Includes folding fee 0.0100 cents.  	0.0875	0.1006	268.19	308.42	Dargaville District News	S	40.23	I	141
C82469	30/06/2012		I	CI/2	3065.000	Dargaville District News - Job 71862 - Delivery 13 Jun 2012 - 55 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	302.21	347.54	Dargaville District News	S	45.33	I	141
C82469	30/06/2012		I	CI/3	3065.000	Dargaville District News - Job 71863 - Delivery 20 Jun 2012 - 49 grams. Includes folding fee 0.0100 cents.  	0.0875	0.1006	268.19	308.42	Dargaville District News	S	40.23	I	141
C82469	30/06/2012		I	CI/4	3065.000	Dargaville District News - Job 71864 - Delivery 27 Jun 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	302.21	347.54	Dargaville District News	S	45.33	I	141

C82470	30/06/2012		I	CI/1	7920.000	Whangarei Leader - Job 71638 - Delivery 05 Jun 2012 - 51 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	780.91	898.05	Whangarei Leader	S	117.14	I	457
C82470	30/06/2012		I	CI/2	7920.000	Whangarei Leader - Job 71867 - Delivery 12 Jun 2012 - 51 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	780.91	898.05	Whangarei Leader	S	117.14	I	457
C82470	30/06/2012		I	CI/3	7920.000	Whangarei Leader - Job 71868 - Delivery 19 Jun 2012 - 52 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	780.91	898.05	Whangarei Leader	S	117.14	I	457
C82470	30/06/2012		I	CI/4	7920.000	Whangarei Leader - Job 71869 - Delivery 26 Jun 2012 - 51 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	780.91	898.05	Whangarei Leader	S	117.14	I	457

C82471	30/06/2012		I	CI/1	3940.000	Cambridge Edition - Job 71642 - Delivery 06 Jun 2012 - 90 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	388.48	446.75	Cambridge Edition	S	58.27	I	389
C82471	30/06/2012		I	C100	2.000	Bundles	1.0000	1.1500	2.00	2.30	Cambridge Edition	S	0.30	I	389
C82471	30/06/2012		I	CI/2	3940.000	Cambridge Edition - Job 71880 - Delivery 13 Jun 2012 - 90 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	388.48	446.75	Cambridge Edition	S	58.27	I	389
C82471	30/06/2012		I	C100	2.000	Bundles	1.0000	1.1500	2.00	2.30	Cambridge Edition	S	0.30	I	389
C82471	30/06/2012		I	CI/3	3940.000	Cambridge Edition - Job 71881 - Delivery 20 Jun 2012 - 112 grams. Includes folding fee 0.0100 cents.  	0.1097	0.1262	432.22	497.05	Cambridge Edition	S	64.83	I	389
C82471	30/06/2012		I	C100	2.000	Bundles	1.0000	1.1500	2.00	2.30	Cambridge Edition	S	0.30	I	389
C82471	30/06/2012		I	CI/4	3940.000	Cambridge Edition - Job 71882 - Delivery 27 Jun 2012 - 90 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	388.48	446.75	Cambridge Edition	S	58.27	I	389
C82471	30/06/2012		I	C100	2.000	Bundles	1.0000	1.1500	2.00	2.30	Cambridge Edition	S	0.30	I	389

C82472	30/06/2012		I	CI/1	11345.000	FCN - Thursday - Job 71646 - Delivery 07 Jun 2012 - 205 grams. Includes folding fee 0.0100 cents.  	0.1263	0.1452	1432.87	1647.80	FCN - Thursday	S	214.93	I	389
C82472	30/06/2012		I	C100	1.000	Bundles	1.0000	1.1500	1.00	1.15	FCN - Thursday	S	0.15	I	389
C82472	30/06/2012		I	C150	12.000	Bundles	1.5000	1.7250	18.00	20.70	FCN - Thursday	S	2.70	I	389
C82472	30/06/2012		I	CI/2	11345.000	FCN - Thursday - Job 71885 - Delivery 14 Jun 2012 - 205 grams. Includes folding fee 0.0100 cents.  	0.1263	0.1452	1432.87	1647.80	FCN - Thursday	S	214.93	I	389
C82472	30/06/2012		I	C100	1.000	Bundles	1.0000	1.1500	1.00	1.15	FCN - Thursday	S	0.15	I	389
C82472	30/06/2012		I	C150	12.000	Bundles	1.5000	1.7250	18.00	20.70	FCN - Thursday	S	2.70	I	389
C82472	30/06/2012		I	CI/3	11345.000	FCN - Thursday - Job 71886 - Delivery 21 Jun 2012 - 205 grams. Includes folding fee 0.0100 cents.  	0.1263	0.1452	1432.87	1647.80	FCN - Thursday	S	214.93	I	389
C82472	30/06/2012		I	C100	1.000	Bundles	1.0000	1.1500	1.00	1.15	FCN - Thursday	S	0.15	I	389
C82472	30/06/2012		I	C150	12.000	Bundles	1.5000	1.7250	18.00	20.70	FCN - Thursday	S	2.70	I	389
C82472	30/06/2012		I	CI/4	11345.000	FCN - Thursday - Job 71887 - Delivery 28 Jun 2012 - 205 grams. Includes folding fee 0.0100 cents.  	0.1263	0.1452	1432.87	1647.80	FCN - Thursday	S	214.93	I	389
C82472	30/06/2012		I	C100	1.000	Bundles	1.0000	1.1500	1.00	1.15	FCN - Thursday	S	0.15	I	389
C82472	30/06/2012		I	C150	12.000	Bundles	1.5000	1.7250	18.00	20.70	FCN - Thursday	S	2.70	I	389

C82473	30/06/2012		I	CI/1	11145.000	FCN - Tuesday - Job 71651 - Delivery 05 Jun 2012 - 90 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	1098.90	1263.74	FCN - Tuesday	S	164.84	I	389
C82473	30/06/2012		I	C150	13.000	Bundles	1.5000	1.7250	19.50	22.43	FCN - Tuesday	S	2.93	I	389
C82473	30/06/2012		I	CI/2	11145.000	FCN - Tuesday - Job 71889 - Delivery 12 Jun 2012 - 90 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	1098.90	1263.74	FCN - Tuesday	S	164.84	I	389
C82473	30/06/2012		I	C150	13.000	Bundles	1.5000	1.7250	19.50	22.43	FCN - Tuesday	S	2.93	I	389
C82473	30/06/2012		I	CI/3	11145.000	FCN - Tuesday - Job 71890 - Delivery 19 Jun 2012 - 90 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	1098.90	1263.74	FCN - Tuesday	S	164.84	I	389
C82473	30/06/2012		I	C150	13.000	Bundles	1.5000	1.7250	19.50	22.43	FCN - Tuesday	S	2.93	I	389
C82473	30/06/2012		I	CI/4	11145.000	FCN - Tuesday - Job 71891 - Delivery 26 Jun 2012 - 74 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	1098.90	1263.74	FCN - Tuesday	S	164.84	I	389
C82473	30/06/2012		I	C150	13.000	Bundles	1.5000	1.7250	19.50	22.43	FCN - Tuesday	S	2.93	I	389

C82474	30/06/2012		I	CI/1	2885.000	Hammills CW Rotorua Review - Job 72044 - Delivery 13 Jun 2012 - 15 grams.   	0.0775	0.0891	223.59	257.13	Hammills CW Rotorua Review	S	33.54	I	389
C82474	30/06/2012		I	C150	2.000	Bundles	1.5000	1.7250	3.00	3.45	Hammills CW Rotorua Review	S	0.45	I	389

C82475	30/06/2012		I	CI/1	2017.000	Hammills CW Sth Waikato News - Job 72045 - Delivery 13 Jun 2012 - 15 grams.   	0.0775	0.0891	156.32	179.77	Hammills CW Sth Waikato News	S	23.45	I	389
C82475	30/06/2012		I	C100	3.000	Bundles	1.0000	1.1500	3.00	3.45	Hammills CW Sth Waikato News	S	0.45	I	389

C82476	30/06/2012		I	CI/1	2265.000	Matamata Chronicle - Job 71655 - Delivery 06 Jun 2012 - 90 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	223.33	256.83	Matamata Chronicle	S	33.50	I	389
C82476	30/06/2012		I	CI/2	2265.000	Matamata Chronicle - Job 71894 - Delivery 13 Jun 2012 - 68 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	223.33	256.83	Matamata Chronicle	S	33.50	I	389
C82476	30/06/2012		I	CI/3	2265.000	Matamata Chronicle - Job 71895 - Delivery 20 Jun 2012 - 104 grams. Includes folding fee 0.0100 cents.  	0.1097	0.1262	248.47	285.74	Matamata Chronicle	S	37.27	I	389
C82476	30/06/2012		I	CI/4	2265.000	Matamata Chronicle - Job 71896 - Delivery 27 Jun 2012 - 123 grams. Includes folding fee 0.0100 cents.  	0.1097	0.1262	248.47	285.74	Matamata Chronicle	S	37.27	I	389

C82477	30/06/2012		I	CI/1	2876.000	Nth Waikato News - Job 71659 - Delivery 06 Jun 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0875	0.1006	251.65	289.40	Nth Waikato News	S	37.75	I	389
C82477	30/06/2012		I	CI/2	2876.000	Nth Waikato News - Job 71898 - Delivery 13 Jun 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0875	0.1006	251.65	289.40	Nth Waikato News	S	37.75	I	389
C82477	30/06/2012		I	CI/3	2876.000	Nth Waikato News - Job 71899 - Delivery 20 Jun 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0875	0.1006	251.65	289.40	Nth Waikato News	S	37.75	I	389
C82477	30/06/2012		I	CI/4	2876.000	Nth Waikato News - Job 71900 - Delivery 27 Jun 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0875	0.1006	251.65	289.40	Nth Waikato News	S	37.75	I	389

C82478	30/06/2012		I	CI/1	3457.000	Piako Post - Job 71663 - Delivery 06 Jun 2012 - 68 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	340.86	391.99	Piako Post	S	51.13	I	389
C82478	30/06/2012		I	CI/2	3457.000	Piako Post - Job 71903 - Delivery 13 Jun 2012 - 68 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	340.86	391.99	Piako Post	S	51.13	I	389
C82478	30/06/2012		I	CI/3	3457.000	Piako Post - Job 71904 - Delivery 20 Jun 2012 - 101 grams. Includes folding fee 0.0100 cents.  	0.1097	0.1262	379.23	436.11	Piako Post	S	56.88	I	389
C82478	30/06/2012		I	CI/4	3457.000	Piako Post - Job 71905 - Delivery 27 Jun 2012 - 137 grams. Includes folding fee 0.0100 cents.  	0.1097	0.1262	379.23	436.11	Piako Post	S	56.88	I	389

C82479	30/06/2012		I	CI/1	2885.000	Rotorua Review - Job 71667 - Delivery 06 Jun 2012 - 57 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	284.46	327.13	Rotorua Review	S	42.67	I	389
C82479	30/06/2012		I	C150	2.000	Bundles	1.5000	1.7250	3.00	3.45	Rotorua Review	S	0.45	I	389

C82480	30/06/2012		I	CI/1	2885.000	Rotorua Review - Job 71908 - Delivery 13 Jun 2012 - 68 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	284.46	327.13	Rotorua Review	S	42.67	I	389
C82480	30/06/2012		I	C150	2.000	Bundles	1.5000	1.7250	3.00	3.45	Rotorua Review	S	0.45	I	389

C82481	30/06/2012		I	CI/1	2885.000	Rotorua Review - Job 71909 - Delivery 20 Jun 2012 - 68 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	284.46	327.13	Rotorua Review	S	42.67	I	389
C82481	30/06/2012		I	C150	2.000	Bundles	1.5000	1.7250	3.00	3.45	Rotorua Review	S	0.45	I	389
C82481	30/06/2012		I	CI/2	2885.000	Rotorua Review - Job 71910 - Delivery 27 Jun 2012 - 68 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	284.46	327.13	Rotorua Review	S	42.67	I	389
C82481	30/06/2012		I	C150	2.000	Bundles	1.5000	1.7250	3.00	3.45	Rotorua Review	S	0.45	I	389

C82482	30/06/2012		I	CI/1	2017.000	Sth Waikato News - Job 71671 - Delivery 06 Jun 2012 - 57 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	198.88	228.71	Sth Waikato News	S	29.83	I	389
C82482	30/06/2012		I	C100	3.000	Bundles	1.0000	1.1500	3.00	3.45	Sth Waikato News	S	0.45	I	389

C82483	30/06/2012		I	CI/1	2017.000	Sth Waikato News - Job 71913 - Delivery 13 Jun 2012 - 68 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	198.88	228.71	Sth Waikato News	S	29.83	I	389
C82483	30/06/2012		I	C100	3.000	Bundles	1.0000	1.1500	3.00	3.45	Sth Waikato News	S	0.45	I	389

C82484	30/06/2012		I	CI/1	2017.000	Sth Waikato News - Job 71914 - Delivery 20 Jun 2012 - 101 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	198.88	228.71	Sth Waikato News	S	29.83	I	389
C82484	30/06/2012		I	C100	3.000	Bundles	1.0000	1.1500	3.00	3.45	Sth Waikato News	S	0.45	I	389
C82484	30/06/2012		I	CI/2	2017.000	Sth Waikato News - Job 71915 - Delivery 27 Jun 2012 - 68 grams. Includes folding fee 0.0100 cents.  	0.0986	0.1134	198.88	228.71	Sth Waikato News	S	29.83	I	389
C82484	30/06/2012		I	C100	3.000	Bundles	1.0000	1.1500	3.00	3.45	Sth Waikato News	S	0.45	I	389

C82485	30/06/2012		I	CI/1	11270.000	Waikato Farmers Newspaper - Job 71918 - Delivery IOA - 275 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.2204	0.2535	2483.91	2856.50	Waikato Farmers Newspaper	S	372.59	I	389

C82486	30/06/2012		I	CI/1	26000.000	FIL The Dairy Farmer Winter 2012 - Job 71805 - Delivery 05 Jun 2012 - 30 grams.   Includes Linehaul.	0.0971	0.1117	2524.60	2903.29	FIL The Dairy Farmer Winter 2012	S	378.69	I	271
C82486	30/06/2012		I	CI/2	1.000	FIL The Dairy Farmer Winter 2012 - Job 71805 - Delivery 05 Jun 2012 - 30 grams. Bags Boxes and Counter. Includes Linehaul.	110.0000	126.5000	110.00	126.50	FIL The Dairy Farmer Winter 2012	S	16.50	I	271

C82487	30/06/2012		I	CI/1	6095.000	Farrells Nurseries - Job 72113 - Delivery 26 Jun 2012 - 10 grams.   	0.0971	0.1117	591.82	680.59	Farrells Nurseries	S	88.77	I	487

C82488	30/06/2012	Thames/TeAroha	I	CI/1	6095.000	Farrells Nurseries Flyer - Job 71820 - Delivery 05 Jun 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	591.82	680.59	Farrells Nurseries Flyer	S	88.77	I	487

C82489	30/06/2012	Tiffany Oxenham	I	CI/1	2095.000	GEAFT NZ Shed 5 Flyer - Job 72122 - Delivery 25 Jun 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	203.42	233.93	GEAFT NZ Shed 5 Flyer	S	30.51	I	421

C82490	30/06/2012		I	CI/1	4799.000	My Hastings - Job 71920 - Delivery 05 Jun 2012 - 10 grams.   	0.0824	0.0948	395.44	454.76	My Hastings	S	59.32	I	399

C82491	30/06/2012		I	CI/1	4112.000	Hawera Rewinds Autumn Sale - Job 71762 - Delivery IOA - 20 grams.   Includes Linehaul.	0.0971	0.1117	399.28	459.17	Hawera Rewinds Autumn Sale	S	59.89	I	155

C82492	30/06/2012	P5721	I	CI/1	196225.000	Strainrite Envelope - Job 71807 - Delivery 11 Jun 2012 - 50 grams.   Includes Linehaul.	0.1089	0.1252	21368.90	24574.24	Strainrite Envelope	S	3205.34	I	497

C82493	30/06/2012	Riverdown Steel	I	CI/1	7757.000	Riverdown Steel - Job 72147 - Delivery 26 Jun 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	753.20	866.18	Riverdown Steel	S	112.98	I	237

C82494	30/06/2012		I	CI/1	600.000	Husqvana Brochure - Job 72055 - Delivery 08 Jun 2012 - 15 grams.   Includes Linehaul.	0.1250	0.1438	75.00	86.25	Husqvana Brochure	S	11.25	I	496

C82495	30/06/2012		I	CI/1	3222.000	Jaden Design Flyer - Job 72060 - Delivery 21 Jun 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	312.86	359.79	Jaden Design Flyer	S	46.93	I	470

C82496	30/06/2012		I	CI/1	21583.000	Smart Farms Systems - Job 71821 - Delivery 05 Jun 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	2095.71	2410.07	Smart Farms Systems	S	314.36	I	392

C82497	30/06/2012		I	CI/1	1100.000	KC Motors - Stihl Booklet - Job 72130 - Delivery IOA - 25 grams.   Includes Linehaul.	0.1364	0.1569	150.04	172.55	KC Motors - Stihl Booklet	S	22.51	I	499

C82498	30/06/2012		I	CI/1	15964.000	Leader Products Flyer - Job 72117 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	1550.10	1782.62	Leader Products Flyer	S	232.52	I	165

