Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C22744	30/09/2010		I	CI/1	1359.000	Agribuild - Job 66719 - Delivery IOA - 10 grams.   Includes Linehaul.	0.1104	0.0138	150.034	Agribuild	S	-131.28	I	388

C22745	30/09/2010	16867	I	CI/1	16980.000	John Deere Spring/Summer Catalogue - Job 66715 - Delivery IOA - 77 grams.   Includes Linehaul.	0.1231	0.0154	2090.238	John Deere Spring/Summer Catalogue	S	-1828.96	I	286

C22746	30/09/2010		I	CI/1	4491.000	A Message From Allan Anderson - Job 66654 - Delivery IOA - 5 grams.   Includes Linehaul.	0.0883	0.0110	396.555	A Message From Allan Anderson	S	-346.99	I	383

C22747	30/09/2010		I	CI/1	2385.000	Allan Anderson Flyer - Job 66916 - Delivery 15 Sep 2010 - 5 grams.   Includes Linehaul.	0.0749	0.0094	178.636	Allan Anderson Flyer	S	-156.31	I	383

C22748	30/09/2010		I	CI/1	2110.000	AllfarmNZ Open Days Flyer - Job 66701 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0883	0.0110	186.313	AllfarmNZ Open Days Flyer	S	-163.02	I	308

C22749	30/09/2010	Cade Hughes	I	CI/1	2220.000	Hamilton News - Job 66257 - Delivery 02 Sep 2010 - 70 grams. Includes folding fee 0.0100 cents.  	0.0858	0.0107	190.476	Hamilton News	S	-166.67	I	106
C22749	30/09/2010	Cade Hughes	I	CI/2	2220.000	Hamilton News - Job 66258 - Delivery 09 Sep 2010 - 105 grams. Includes folding fee 0.0100 cents.  	0.0959	0.0120	212.898	Hamilton News	S	-186.29	I	106
C22749	30/09/2010	Cade Hughes	I	CI/3	2220.000	Hamilton News - Job 66537 - Delivery 16 Sep 2010 - 175 grams. Includes folding fee 0.0100 cents.  	0.1010	0.0126	224.220	Hamilton News	S	-196.19	I	106
C22749	30/09/2010	Cade Hughes	I	CI/4	2220.000	Hamilton News - Job 66538 - Delivery 23 Sep 2010 - 125 grams. Includes folding fee 0.0100 cents.  	0.0959	0.0120	212.898	Hamilton News	S	-186.29	I	106

C22750	30/09/2010	10455	I	CI/1	8092.000	Rural Advocate - Job 66564 - Delivery 17 Sep 2010 - 153 grams. Includes folding fee 0.0100 cents.  	0.1010	0.0126	817.292	Rural Advocate	S	-715.13	I	106

C22751	30/09/2010		I	CI/1	3525.000	Te Puke Times - Job 66262 - Delivery 01 Sep 2010 - 75 grams.   	0.0749	0.0094	264.023	Te Puke Times	S	-231.02	I	106
C22751	30/09/2010		I	CI/2	3525.000	Te Puke Times - Job 66263 - Delivery 08 Sep 2010 - 135 grams.   	0.0856	0.0107	301.740	Te Puke Times	S	-264.02	I	106
C22751	30/09/2010		I	CI/3	3525.000	Te Puke Times - Job 66565 - Delivery 15 Sep 2010 - 90 grams.   	0.0749	0.0094	264.023	Te Puke Times	S	-231.02	I	106
C22751	30/09/2010		I	CI/4	3525.000	Te Puke Times - Job 66566 - Delivery 22 Sep 2010 - 95 grams.   	0.0749	0.0094	264.023	Te Puke Times	S	-231.02	I	106
C22751	30/09/2010		I	CI/5	3525.000	Te Puke Times - Job 66567 - Delivery 29 Sep 2010 - 0 grams.   	0.0856	0.0107	301.740	Te Puke Times	S	-264.02	I	106

C22752	30/09/2010	Hastings/CHB	I	CI/1	3137.000	Farm Location Maps - Job 66703 - Delivery 15 Sep 2010 - 100 grams.   	0.0856	0.0107	268.527	Farm Location Maps	S	-234.96	I	107

C22753	30/09/2010	Marlborough	I	CI/1	1117.000	Marlborough Farm Location Maps - Job 66852 - Delivery IOA - 100 grams.   	0.1343	0.0168	150.013	Marlborough Farm Location Maps	S	-131.26	I	107

C22754	30/09/2010		I	CI/1	1600.000	Dean File/Bill Milham Flyer - Job 66702 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0938	0.0117	150.080	Dean File/Bill Milham Flyer	S	-131.32	I	370

C22755	30/09/2010		I	CI/1	2802.000	Bike Torque Sprint Stock Sell Out - Job 66687 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0883	0.0110	247.417	Bike Torque Sprint Stock Sell Out	S	-216.49	I	386

C22756	30/09/2010	009645	I	CI/1	38022.000	Optomise Lamb Growth - Job 66686 - Delivery IOA - 9 grams.   Includes Linehaul.	0.0910	0.0114	3460.002	Optomise Lamb Growth	S	-3027.50	I	320

C22757	30/09/2010		I	CI/1	14828.000	Rural Living - South - Job 66711 - Delivery 20 Sep 2010 - 100 grams.   Includes Linehaul.	0.0927	0.0116	1374.556	Rural Living - South	S	-1202.74	I	256

C22758	30/09/2010		I	CI/1	19881.000	Rural Living-North - Job 66712 - Delivery 20 Sep 2010 - 50 grams.   Includes Linehaul.	0.0750	0.0094	1491.075	Rural Living-North	S	-1304.69	I	256

C22759	30/09/2010		I	CI/1	87204.000	C-Dax InEx October - Job 66697 - Delivery IOA - 7 grams.   Includes Linehaul.	0.0692	0.0087	6034.517	C-Dax InEx October	S	-5280.20	I	116

C22760	30/09/2010		I	CI/1	87204.000	C-Dax October 2010 - Job 66746 - Delivery IOA - 13 grams.   Includes Linehaul.	0.0692	0.0087	6034.517	C-Dax October 2010	S	-5280.20	I	116

C22761	30/09/2010		I	CI/1	4011.000	Cool Campaign-Litter Kits - Job 66917 - Delivery IOA - 95 grams.   	0.1231	0.0154	493.754	Cool Campaign-Litter Kits	S	-432.04	I	384

C22762	30/09/2010	001	I	CI/1	3959.000	CMP Flyer - Tim & Tony - Job 66658 - Delivery 06 Sep 2010 - 5 grams.   Includes Linehaul.	0.0883	0.0110	349.580	CMP Flyer - Tim & Tony	S	-305.88	I	250

C22763	30/09/2010	002	I	CI/1	5165.000	CMP Flyers - Job 66754 - Delivery 30 Sep 2010 - 10 grams.   Includes Linehaul.	0.0883	0.0110	456.070	CMP Flyers	S	-399.06	I	250

C22764	30/09/2010		I	CI/1	21654.000	Cropark Ultra Mailers - Job 66476 - Delivery IOA - 25 grams.   Includes Linehaul.	0.0883	0.0110	1912.048	Cropark Ultra Mailers	S	-1673.04	I	314

C22765	30/09/2010	121358	I	CI/1	1496.000	Biz Grow Groups - Job 66665 - Delivery 13 Sep 2010 - 10 grams.   	0.1003	0.0125	150.049	Biz Grow Groups	S	-131.29	I	233

C22766	30/09/2010	121210	I	CI/1	1613.000	BOP Focus Farm Flyer - Job 66475 - Delivery 01 Sep 2010 - 10 grams.   	0.0930	0.0116	150.009	BOP Focus Farm Flyer	S	-131.26	I	233

C22767	30/09/2010	121333	I	CI/1	1225.000	DairyNZ Localink-Sarah Payne - Job 66655 - Delivery 10 Sep 2010 - 10 grams.   	0.1224	0.0153	149.940	DairyNZ Localink-Sarah Payne	S	-131.20	I	233

C22768	30/09/2010	121502	I	CI/1	429.000	Farm Systems Discussion Groups - Job 66704 - Delivery IOA - 10 grams.   	0.3497	0.0437	150.021	Farm Systems Discussion Groups	S	-131.27	I	233

C22769	30/09/2010	1215268	I	CI/1	175.000	Kaharoa Effluent Field Day - Job 66724 - Delivery 28 Sep 2010 - 10 grams.   	0.8571	0.1071	149.993	Kaharoa Effluent Field Day	S	-131.24	I	233

C22770	30/09/2010	121568	I	CI/1	411.000	Katikati Effluent Field Day - Job 66669 - Delivery 28 Sep 2010 - 10 grams.   	0.3650	0.0456	150.015	Katikati Effluent Field Day	S	-131.26	I	233

C22771	30/09/2010	121561	I	CI/1	882.000	Localink - Job 66727 - Delivery IOA - 10 grams.   	0.1701	0.0213	150.028	Localink	S	-131.27	I	233

C22772	30/09/2010	121265	I	CI/1	343.000	Otorohanga North Discussion Group - Job 66561 - Delivery 03 Sep 2010 - 10 grams.   	0.4373	0.0547	149.994	Otorohanga North Discussion Group	S	-131.25	I	233

C22773	30/09/2010	121658	I	CI/1	1233.000	Tauhara Moana Focus Farm Spring Feld Day - Job 66768 - Delivery 30 Sep 2010 - 10 grams.   	0.1217	0.0152	150.056	Tauhara Moana Focus Farm Spring Feld Day	S	-131.30	I	233

C22774	30/09/2010	121568	I	CI/1	454.000	Te Puke Effluent Field Day - Job 66670 - Delivery 15 Sep 2010 - 10 grams.   	0.3304	0.0413	150.002	Te Puke Effluent Field Day	S	-131.25	I	233

C22775	30/09/2010	121334	I	CI/1	312.000	Waitakaruru Discussion Group - Job 66656 - Delivery 10 Sep 2010 - 10 grams.   	0.4810	0.0601	150.072	Waitakaruru Discussion Group	S	-131.31	I	233

C22776	30/09/2010	121576	I	CI/1	435.000	WC Moniter Farm Flyer - Job 66730 - Delivery 27 Sep 2010 - 10 grams.   	0.3448	0.0431	149.988	WC Moniter Farm Flyer	S	-131.24	I	233

