Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C21058	30/09/2009	116105	I	CI/1	1095.000	Tight Mgmt Farm Field Day Manawatu - Job 63832 - Delivery 09 Sep 2009 - 10 grams.   	0.1370	0.1541	150.015	Tight Mgmt Farm Field Day Manawatu	S	18.75	I	233

C21059	30/09/2009	116150	I	CI/1	2348.000	Tight Mgmt For tight Times - Job 63835 - Delivery 11 Sep 2009 - 10 grams.   	0.0749	0.0843	175.865	Tight Mgmt For tight Times	S	21.98	I	233

C21060	30/09/2009		I	CI/1	4416.000	Affinity Podlock - Job 63663 - Delivery 04 Sep 2009 - 10 grams.   	0.0749	0.0843	330.758	Affinity Podlock	S	41.35	I	138

C21061	30/09/2009		I	CI/1	4096.000	Cambridge Edition - Job 63388 - Delivery 02 Sep 2009 - 82 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	391.578	Cambridge Edition	S	48.95	I	141
C21061	30/09/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C21061	30/09/2009		I	CI/2	4096.000	Cambridge Edition - Job 63635 - Delivery 09 Sep 2009 - 130 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	435.405	Cambridge Edition	S	54.43	I	141
C21061	30/09/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C21061	30/09/2009		I	CI/3	4096.000	Cambridge Edition - Job 63636 - Delivery 16 Sep 2009 - 189 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	457.523	Cambridge Edition	S	57.19	I	141
C21061	30/09/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C21061	30/09/2009		I	CI/4	4096.000	Cambridge Edition - Job 63637 - Delivery 23 Sep 2009 - 217 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	501.350	Cambridge Edition	S	62.67	I	141
C21061	30/09/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C21061	30/09/2009		I	CI/5	4096.000	Cambridge Edition - Job 63638 - Delivery 30 Sep 2009 - 190 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	457.523	Cambridge Edition	S	57.19	I	141
C21061	30/09/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141

C21062	30/09/2009		I	CI/1	2975.000	Dargaville District News - Job 63405 - Delivery 02 Sep 2009 - 90 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	284.410	Dargaville District News	S	35.55	I	141
C21062	30/09/2009		I	CI/2	2975.000	Dargaville District News - Job 63664 - Delivery 09 Sep 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C21062	30/09/2009		I	CI/3	2975.000	Dargaville District News - Job 63665 - Delivery 16 Sep 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C21062	30/09/2009		I	CI/4	2975.000	Dargaville District News - Job 63666 - Delivery 23 Sep 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C21062	30/09/2009		I	CI/5	2975.000	Dargaville District News - Job 63667 - Delivery 30 Sep 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141

C21063	30/09/2009		I	CI/1	11345.000	FCN - Thursday - Job 63380 - Delivery 03 Sep 2009 - 150 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Thursday	S	150.75	I	141
C21063	30/09/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C21063	30/09/2009		I	CI/2	11345.000	FCN - Thursday - Job 63669 - Delivery 10 Sep 2009 - 170 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C21063	30/09/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C21063	30/09/2009		I	CI/3	11345.000	FCN - Thursday - Job 63670 - Delivery 17 Sep 2009 - 160 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C21063	30/09/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C21063	30/09/2009		I	CI/4	11345.000	FCN - Thursday - Job 63671 - Delivery 24 Sep 2009 - 240 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	1388.628	FCN - Thursday	S	173.58	I	141
C21063	30/09/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141

C21064	30/09/2009		I	CI/1	11345.000	FCN - Tuesday - Job 63384 - Delivery 01 Sep 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C21064	30/09/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C21064	30/09/2009		I	CI/2	11345.000	FCN - Tuesday - Job 63673 - Delivery 08 Sep 2009 - 125 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Tuesday	S	150.75	I	141
C21064	30/09/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C21064	30/09/2009		I	CI/3	11345.000	FCN - Tuesday - Job 63674 - Delivery 15 Sep 2009 - 95 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C21064	30/09/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C21064	30/09/2009		I	CI/4	11345.000	FCN - Tuesday - Job 63675 - Delivery 22 Sep 2009 - 90 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C21064	30/09/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C21064	30/09/2009		I	CI/5	11345.000	FCN - Tuesday - Job 63676 - Delivery 29 Sep 2009 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C21064	30/09/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141

C21065	30/09/2009	275045	I	CI/1	2240.000	Matamata Chronicle - Job 63409 - Delivery 01 Sep 2009 - 190 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	250.208	Matamata Chronicle	S	31.28	I	141
C21065	30/09/2009	275045	I	CI/2	2240.000	Matamata Chronicle - Job 63678 - Delivery 08 Sep 2009 - 259 grams. Includes folding fee 0.0100 cents.  	0.1331	0.1497	298.144	Matamata Chronicle	S	37.27	I	141
C21065	30/09/2009	275045	I	CI/3	2240.000	Matamata Chronicle - Job 63679 - Delivery 15 Sep 2009 - 234 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	274.176	Matamata Chronicle	S	34.27	I	141
C21065	30/09/2009	275045	I	CI/4	2240.000	Matamata Chronicle - Job 63680 - Delivery 22 Sep 2009 - 272 grams. Includes folding fee 0.0100 cents.  	0.1331	0.1497	298.144	Matamata Chronicle	S	37.27	I	141
C21065	30/09/2009	275045	I	CI/5	2240.000	Matamata Chronicle - Job 63681 - Delivery 29 Sep 2009 - 117 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	238.112	Matamata Chronicle	S	29.76	I	141

C21066	30/09/2009		I	CI/1	3076.000	Nth Waikato News - Job 63413 - Delivery 02 Sep 2009 - 45 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C21066	30/09/2009		I	CI/2	3076.000	Nth Waikato News - Job 63684 - Delivery 09 Sep 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C21066	30/09/2009		I	CI/3	3076.000	Nth Waikato News - Job 63685 - Delivery 16 Sep 2009 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C21066	30/09/2009		I	CI/4	3076.000	Nth Waikato News - Job 63686 - Delivery 23 Sep 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C21066	30/09/2009		I	CI/5	3076.000	Nth Waikato News - Job 63687 - Delivery 30 Sep 2009 - 45 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141

C21067	30/09/2009		I	CI/1	3802.000	Piako Post - Job 63417 - Delivery 02 Sep 2009 - 164 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	424.683	Piako Post	S	53.08	I	141
C21067	30/09/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C21067	30/09/2009		I	CI/2	3807.000	Piako Post - Job 63689 - Delivery 09 Sep 2009 - 237 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	465.977	Piako Post	S	58.25	I	141
C21067	30/09/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C21067	30/09/2009		I	CI/3	3807.000	Piako Post - Job 63803 - Delivery 16 Sep 2009 - 180 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	425.242	Piako Post	S	53.15	I	141
C21067	30/09/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C21067	30/09/2009		I	CI/4	3807.000	Piako Post - Job 63804 - Delivery 23 Sep 2009 - 256 grams. Includes folding fee 0.0100 cents.  	0.1331	0.1497	506.712	Piako Post	S	63.34	I	141
C21067	30/09/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C21067	30/09/2009		I	CI/5	3807.000	Piako Post - Job 63805 - Delivery 30 Sep 2009 - 200 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	425.242	Piako Post	S	53.15	I	141
C21067	30/09/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141

C21068	30/09/2009		I	CI/1	3195.000	Rotorua Review - Job 63421 - Delivery 01 Sep 2009 - 93 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	305.442	Rotorua Review	S	38.18	I	141
C21068	30/09/2009		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C21068	30/09/2009		I	CI/2	3195.000	Rotorua Review - Job 63604 - Delivery 08 Sep 2009 - 101 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	339.629	Rotorua Review	S	42.45	I	141
C21068	30/09/2009		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C21068	30/09/2009		I	CI/3	3195.000	Rotorua Review - Job 63605 - Delivery 15 Sep 2009 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	305.442	Rotorua Review	S	38.18	I	141
C21068	30/09/2009		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C21068	30/09/2009		I	CI/4	3195.000	Rotorua Review - Job 63606 - Delivery 22 Sep 2009 - 82 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	305.442	Rotorua Review	S	38.18	I	141
C21068	30/09/2009		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C21068	30/09/2009		I	CI/5	3195.000	Rotorua Review - Job 63607 - Delivery 29 Sep 2009 - 62 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	305.442	Rotorua Review	S	38.18	I	141
C21068	30/09/2009		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141

C21069	30/09/2009		I	CI/1	2422.000	Sth Waikato News - Job 63425 - Delivery 02 Sep 2009 - 95 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	231.543	Sth Waikato News	S	28.94	I	141
C21069	30/09/2009		I	CI/2	2422.000	Sth Waikato News - Job 63694 - Delivery 09 Sep 2009 - 221 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	296.453	Sth Waikato News	S	37.06	I	141
C21069	30/09/2009		I	CI/3	2422.000	Sth Waikato News - Job 63695 - Delivery 16 Sep 2009 - 86 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	231.543	Sth Waikato News	S	28.94	I	141
C21069	30/09/2009		I	CI/4	2422.000	Sth Waikato News - Job 63696 - Delivery 23 Sep 2009 - 236 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	296.453	Sth Waikato News	S	37.06	I	141
C21069	30/09/2009		I	CI/5	2422.000	Sth Waikato News - Job 63697 - Delivery 30 Sep 2009 - 82 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	231.543	Sth Waikato News	S	28.94	I	141

C21070	30/09/2009		I	CI/1	11270.000	Waikato Farmers Newspaper - Job 63699 - Delivery 10 Sep 2009 - 102 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1491	0.1677	1680.357	Waikato Farmers Newspaper	S	210.05	I	141

C21071	30/09/2009		I	CI/1	7875.000	Whangarei Leader - Job 63429 - Delivery 01 Sep 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	752.850	Whangarei Leader	S	94.11	I	141
C21071	30/09/2009		I	CI/2	7875.000	Whangarei Leader - Job 63700 - Delivery 08 Sep 2009 - 89 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	752.850	Whangarei Leader	S	94.11	I	141
C21071	30/09/2009		I	CI/3	7875.000	Whangarei Leader - Job 63701 - Delivery 15 Sep 2009 - 82 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	752.850	Whangarei Leader	S	94.11	I	141
C21071	30/09/2009		I	CI/4	7875.000	Whangarei Leader - Job 63702 - Delivery 22 Sep 2009 - 62 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	752.850	Whangarei Leader	S	94.11	I	141
C21071	30/09/2009		I	CI/5	7875.000	Whangarei Leader - Job 63867 - Delivery 29 Sep 2009 - 70 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	752.850	Whangarei Leader	S	94.11	I	141

C21072	30/09/2009	15777	I	CI/1	25331.000	FIL The Dairy Farmer Spring 2009 - Job 63317 - Delivery 01 Sep 2009 - 34 grams.   	0.1043	0.1173	2642.023	FIL The Dairy Farmer Spring 2009	S	330.25	I	271

C21073	30/09/2009		I	CI/1	2141.000	Farmex - John Deere - Job 63869 - Delivery 23 Sep 2009 - 15 grams.   	0.0749	0.0843	160.361	Farmex - John Deere	S	20.05	I	143

C21074	30/09/2009	458361	I	CI/1	35839.000	Farmside Rack Card - Job 63576 - Delivery 02 Sep 2009 - 10 grams.   	0.0910	0.1024	3261.349	Farmside Rack Card	S	407.67	I	311
C21074	30/09/2009	458361	I	CI/2	33323.000	Farmside Rack Card - Job 63577 - Delivery 08 Sep 2009 - 10 grams.   	0.0910	0.1024	3032.393	Farmside Rack Card	S	379.05	I	311

C21075	30/09/2009	458636	I	CI/1	31690.000	Farmside Rocket Broadband - Job 63791 - Delivery 16 Sep 2009 - 10 grams.   	0.0910	0.1024	2883.790	Farmside Rocket Broadband	S	360.47	I	311

C21076	30/09/2009		I	CI/1	8016.000	Franklin Life Newspaper - Job 63433 - Delivery 02 Sep 2009 - 55 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	981.158	Franklin Life Newspaper	S	122.65	I	247
C21076	30/09/2009		I	CI/2	8016.000	Franklin Life Newspaper - Job 63590 - Delivery 09 Sep 2009 - 55 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	981.158	Franklin Life Newspaper	S	122.65	I	247
C21076	30/09/2009		I	CI/3	8016.000	Franklin Life Newspaper - Job 63591 - Delivery 16 Sep 2009 - 55 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	981.158	Franklin Life Newspaper	S	122.65	I	247
C21076	30/09/2009		I	CI/4	8016.000	Franklin Life Newspaper - Job 63592 - Delivery 23 Sep 2009 - 55 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	981.158	Franklin Life Newspaper	S	122.65	I	247
C21076	30/09/2009		I	CI/5	8016.000	Franklin Life Newspaper - Job 63593 - Delivery 30 Sep 2009 - 55 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	981.158	Franklin Life Newspaper	S	122.65	I	247

