Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C81576	31/01/2012		I	CI/3	11345.000	FCN - Thursday - Job 70582 - Delivery 26 Jan 2012 - 130 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	1205.974	FCN - Thursday	S	180.90	I	389
C81576	31/01/2012		I	C100	1.000	Bundles	1.0000	1.1500	1.000	FCN - Thursday	S	0.15	I	389
C81576	31/01/2012		I	C150	12.000	Bundles	1.5000	1.7250	18.000	FCN - Thursday	S	2.70	I	389

C81577	31/01/2012		I	CI/1	11145.000	FCN - Tuesday - Job 70584 - Delivery 10 Jan 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	946.211	FCN - Tuesday	S	141.93	I	389
C81577	31/01/2012		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Tuesday	S	2.93	I	389
C81577	31/01/2012		I	CI/2	11145.000	FCN - Tuesday - Job 70585 - Delivery 17 Jan 2012 - 55 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.462	FCN - Tuesday	S	159.82	I	389
C81577	31/01/2012		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Tuesday	S	2.93	I	389
C81577	31/01/2012		I	CI/3	11145.000	FCN - Tuesday - Job 70586 - Delivery 24 Jan 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.462	FCN - Tuesday	S	159.82	I	389
C81577	31/01/2012		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Tuesday	S	2.93	I	389
C81577	31/01/2012		I	CI/4	11145.000	FCN - Tuesday - Job 70587 - Delivery 31 Jan 2012 - 65 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.462	FCN - Tuesday	S	159.82	I	389
C81577	31/01/2012		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Tuesday	S	2.93	I	389

C81578	31/01/2012		I	CI/1	2265.000	Matamata Chronicle - Job 70560 - Delivery 11 Jan 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	216.534	Matamata Chronicle	S	32.48	I	389
C81578	31/01/2012		I	CI/2	2265.000	Matamata Chronicle - Job 70561 - Delivery 18 Jan 2012 - 105 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	240.770	Matamata Chronicle	S	36.12	I	389
C81578	31/01/2012		I	CI/3	2265.000	Matamata Chronicle - Job 70562 - Delivery 25 Jan 2012 - 135 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	240.770	Matamata Chronicle	S	36.12	I	389

C81579	31/01/2012		I	CI/1	2876.000	Nth Waikato News - Job 70626 - Delivery 11 Jan 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.172	Nth Waikato News	S	36.63	I	389
C81579	31/01/2012		I	CI/2	2876.000	Nth Waikato News - Job 70627 - Delivery 18 Jan 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.172	Nth Waikato News	S	36.63	I	389
C81579	31/01/2012		I	CI/3	2876.000	Nth Waikato News - Job 70628 - Delivery 25 Jan 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.172	Nth Waikato News	S	36.63	I	389

C81580	31/01/2012		I	CI/1	3457.000	Piako Post - Job 70631 - Delivery 11 Jan 2012 - 41 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	293.499	Piako Post	S	44.03	I	389
C81580	31/01/2012		I	CI/2	3457.000	Piako Post - Job 70632 - Delivery 18 Jan 2012 - 145 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	367.479	Piako Post	S	55.12	I	389
C81580	31/01/2012		I	CI/3	3457.000	Piako Post - Job 70633 - Delivery 25 Jan 2012 - 133 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	367.479	Piako Post	S	55.12	I	389

C81581	31/01/2012		I	CI/1	2885.000	Rotorua Review - Job 70636 - Delivery 11 Jan 2012 - 45 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.937	Rotorua Review	S	36.74	I	389
C81581	31/01/2012		I	C150	2.000	Bundles	1.5000	1.7250	3.000	Rotorua Review	S	0.45	I	389
C81581	31/01/2012		I	CI/2	2885.000	Rotorua Review - Job 70637 - Delivery 18 Jan 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	275.806	Rotorua Review	S	41.37	I	389
C81581	31/01/2012		I	C150	2.000	Bundles	1.5000	1.7250	3.000	Rotorua Review	S	0.45	I	389
C81581	31/01/2012		I	CI/3	2885.000	Rotorua Review - Job 70638 - Delivery 25 Jan 2012 - 90 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	275.806	Rotorua Review	S	41.37	I	389
C81581	31/01/2012		I	C150	2.000	Bundles	1.5000	1.7250	3.000	Rotorua Review	S	0.45	I	389

C81582	31/01/2012		I	CI/1	2017.000	Sth Waikato News - Job 70556 - Delivery 11 Jan 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	192.825	Sth Waikato News	S	28.92	I	389
C81582	31/01/2012		I	C100	3.000	Bundles	1.0000	1.1500	3.000	Sth Waikato News	S	0.45	I	389
C81582	31/01/2012		I	CI/2	2017.000	Sth Waikato News - Job 70557 - Delivery 18 Jan 2012 - 105 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	214.407	Sth Waikato News	S	32.16	I	389
C81582	31/01/2012		I	C100	3.000	Bundles	1.0000	1.1500	3.000	Sth Waikato News	S	0.45	I	389
C81582	31/01/2012		I	CI/3	2017.000	Sth Waikato News - Job 70558 - Delivery 25 Jan 2012 - 116 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	214.407	Sth Waikato News	S	32.16	I	389
C81582	31/01/2012		I	C100	3.000	Bundles	1.0000	1.1500	3.000	Sth Waikato News	S	0.45	I	389

C81583	31/01/2012		I	CI/1	11270.000	Waikato Farmers Newspaper - Job 70642 - Delivery IOA - 62 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1277	0.1469	1439.179	Waikato Farmers Newspaper	S	215.88	I	389

C81584	31/01/2012		I	CI/1	3337.000	Beef + Lamb Flyer - Job 70700 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	324.023	Beef + Lamb Flyer	S	48.60	I	350

C81585	31/01/2012	Alex	I	CI/1	5643.000	Facial Excema - Job 69703 - Delivery IOA - 12 grams.   Includes Linehaul.	0.0971	0.1117	547.935	Facial Excema	S	82.19	I	445
C81585	31/01/2012	Alex	I	CI/2	5643.000	Facial Excema - Job 70589 - Delivery 24 Jan 2012 - 12 grams.   Includes Linehaul.	0.0971	0.1117	547.935	Facial Excema	S	82.19	I	445

C81586	31/01/2012		I	CI/1	3222.000	Transform Your Weary Old Kitchen - Job 70702 - Delivery 20 Jan 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	312.856	Transform Your Weary Old Kitchen	S	46.93	I	470

C81587	31/01/2012		I	CI/1	6998.000	Southland Tractors - Job 70564 - Delivery 20 Jan 2012 - 20 grams.   Includes Linehaul.	0.0971	0.1117	679.506	Southland Tractors	S	101.93	I	321

C81588	31/01/2012		I	CI/1	9156.000	Exclusively Franklin - Job 70643 - Delivery IOA - 60 grams. Includes folding fee 0.0100 cents.  	0.1020	0.1173	933.912	Exclusively Franklin	S	140.09	I	376

C81589	31/01/2012	L596	I	CI/1	2492.000	Mech Agriculture Flyer - Job 70689 - Delivery IOA - 10 grams.   	0.0971	0.1117	241.973	Mech Agriculture Flyer	S	36.30	I	176

C81590	31/01/2012		I	CI/1	37714.000	Autumn Sheep Tools 2012 Mailer - Job 70549 - Delivery 16 Jan 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	3662.029	Autumn Sheep Tools 2012 Mailer	S	549.30	I	178

C81591	31/01/2012		I	CI/1	210.000	Invitation Amuri Integrated Water Project - Job 70554 - Delivery IOA - 10 grams.   Includes Linehaul.	0.7143	0.8214	150.003	Invitation Amuri Integrated Water Project	S	22.50	I	459

C81592	31/01/2012		I	CI/1	28964.000	Canterbury Farming - Job 70389 - Delivery 23 Jan 2012 - 60 grams.   Includes Linehaul.	0.0927	0.1066	2684.963	Canterbury Farming	S	402.74	I	257

C81593	31/01/2012		I	CI/1	4620.000	Kaipara Lifestyler - Job 70344 - Delivery 11 Jan 2012 - 75 grams.   	0.0750	0.0863	346.500	Kaipara Lifestyler	S	51.98	I	257
C81593	31/01/2012		I	CI/2	4620.000	Kaipara Lifestyler - Job 70345 - Delivery 18 Jan 2012 - 75 grams.   	0.0750	0.0863	346.500	Kaipara Lifestyler	S	51.98	I	257
C81593	31/01/2012		I	CI/3	4620.000	Kaipara Lifestyler - Job 70346 - Delivery 25 Jan 2012 - 75 grams.   	0.0750	0.0863	346.500	Kaipara Lifestyler	S	51.98	I	257

C81594	31/01/2012		I	CI/1	33082.000	Northland Farming Lifestyler - Job 70387 - Delivery 26 Jan 2012 - 75 grams.   	0.0927	0.1066	3066.701	Northland Farming Lifestyler	S	460.01	I	257

C81595	31/01/2012		I	CI/1	1686.000	Dairy Drop - Job 70667 - Delivery 09 Jan 2012 - 10 grams.   Includes Linehaul.	0.0890	0.1024	150.054	Dairy Drop	S	22.51	I	428

C81596	31/01/2012		I	CI/1	26201.000	Norwood Envelope - Job 70775 - Delivery 01 Jan 2012 - 89 grams.   Includes Linehaul.	0.1590	0.1829	4165.959	Norwood Envelope	S	624.89	I	186

C81597	31/01/2012		I	CI/1	80893.000	Ag Trader CW Straight Furrow - Job 70684 - Delivery 16 Jan 2012 - 175 grams.   Includes Linehaul.	0.1410	0.1622	11405.913	Ag Trader CW Straight Furrow	S	1710.89	I	261
C81597	31/01/2012		I	CI/2	1612.000	Ag Trader CW Straight Furrow - Job 70684 - Delivery 16 Jan 2012 - 175 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	146.692	Ag Trader CW Straight Furrow	S	22.00	I	261

C81598	31/01/2012		I	CI/1	25567.000	Dairyman - Job 70548 - Delivery 05 Jan 2012 - 95 grams.   Includes Linehaul.	0.0940	0.1081	2403.298	Dairyman	S	360.50	I	261
C81598	31/01/2012		I	CI/2	1.000	Dairyman - Job 70548 - Delivery 05 Jan 2012 - 95 grams. Bags Boxes and Counter. Includes Linehaul.	327.9600	377.1540	327.960	Dairyman	S	49.19	I	261

C81599	31/01/2012		I	CI/1	80893.000	Straight Furrow - Job 70679 - Delivery 16 Jan 2012 - 66 grams.   Includes Linehaul.	0.0940	0.1081	7603.942	Straight Furrow	S	1140.59	I	261
C81599	31/01/2012		I	CI/2	1612.000	Straight Furrow - Job 70679 - Delivery 16 Jan 2012 - 66 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	146.692	Straight Furrow	S	22.00	I	261
C81599	31/01/2012		I	CI/3	80893.000	Straight Furrow - Job 70709 - Delivery 30 Jan 2012 - 65 grams.   Includes Linehaul.	0.0940	0.1081	7603.942	Straight Furrow	S	1140.59	I	261
C81599	31/01/2012		I	CI/4	1612.000	Straight Furrow - Job 70709 - Delivery 30 Jan 2012 - 65 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	146.692	Straight Furrow	S	22.00	I	261

C81600	31/01/2012		I	CI/1	19129.000	Straight Furrow - Central - Job 70706 - Delivery 23 Jan 2012 - 86 grams.   Includes Linehaul.	0.0940	0.1081	1798.126	Straight Furrow - Central	S	269.72	I	261
C81600	31/01/2012		I	CI/2	1101.000	Straight Furrow - Central - Job 70706 - Delivery 23 Jan 2012 - 86 grams. Bags Boxes and Counter. Includes Linehaul.	0.1660	0.1909	182.766	Straight Furrow - Central	S	27.42	I	261
C81600	31/01/2012		I	CI/3	36936.000	Straight Furrow - North - Job 70707 - Delivery 23 Jan 2012 - 86 grams.   Includes Linehaul.	0.0940	0.1081	3471.984	Straight Furrow - North	S	520.80	I	261
C81600	31/01/2012		I	CI/4	24825.000	Straight Furrow - South - Job 70708 - Delivery 23 Jan 2012 - 86 grams.   Includes Linehaul.	0.0940	0.1081	2333.550	Straight Furrow - South	S	350.03	I	261
C81600	31/01/2012		I	CI/5	511.000	Straight Furrow - South - Job 70708 - Delivery 23 Jan 2012 - 86 grams. Bags Boxes and Counter. Includes Linehaul.	0.1660	0.1909	84.826	Straight Furrow - South	S	12.72	I	261

C81601	31/01/2012	2426983	I	CI/1	5848.000	Bay Weekend - Job 70467 - Delivery 07 Jan 2012 - 0 grams. Includes folding fee 0.0100 cents.  	0.0100	0.0115	58.480	Bay Weekend	S	8.77	I	201
C81601	31/01/2012	2426983	I	CI/2	5848.000	Bay Weekend - Job 70468 - Delivery 14 Jan 2012 - 0 grams. Includes folding fee 0.0100 cents.  	0.0100	0.0115	58.480	Bay Weekend	S	8.77	I	201
C81601	31/01/2012	2426983	I	CI/3	5848.000	Bay Weekend - Job 70469 - Delivery 21 Jan 2012 - 0 grams. Includes folding fee 0.0100 cents.  	0.0100	0.0115	58.480	Bay Weekend	S	8.77	I	201
C81601	31/01/2012	2426983	I	CI/4	5848.000	Bay Weekend - Job 70470 - Delivery 28 Jan 2012 - 0 grams. Includes folding fee 0.0100 cents.  	0.0100	0.0115	58.480	Bay Weekend	S	8.77	I	201

C81602	31/01/2012	2429364	I	CI/1	8852.000	Bond and Bond - Job 70680 - Delivery 17 Jan 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	544.398	Bond and Bond	S	81.66	I	201

C81603	31/01/2012	2429646	I	CI/1	8852.000	Bond and Bond - Job 70693 - Delivery 24 Jan 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	544.398	Bond and Bond	S	81.66	I	201

C81604	31/01/2012	2428868	I	CI/1	1775.000	eLocal Magazine - Job 70565 - Delivery 04 Jan 2012 - 80 grams.   Includes Linehaul.	0.0964	0.1109	171.110	eLocal Magazine	S	25.67	I	201
C81604	31/01/2012	2428868	I	CI/2	3692.000	eLocal Magazine - Job 70566 - Delivery 04 Jan 2012 - 80 grams.   Includes Linehaul.	0.0964	0.1109	355.909	eLocal Magazine	S	53.39	I	201

C81605	31/01/2012	2428837	I	CI/1	56191.000	Four Square Northern - Job 70573 - Delivery 07 Jan 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	3455.747	Four Square Northern	S	518.36	I	201

C81606	31/01/2012	2428838	I	CI/1	56191.000	Four Square Northern - Job 70574 - Delivery 14 Jan 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	3455.747	Four Square Northern	S	518.36	I	201

C81607	31/01/2012	2428839	I	CI/1	56191.000	Four Square Northern - Job 70575 - Delivery 21 Jan 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	3455.747	Four Square Northern	S	518.36	I	201

C81608	31/01/2012	2428841	I	CI/1	56191.000	Four Square Northern - Job 70576 - Delivery 28 Jan 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	3455.747	Four Square Northern	S	518.36	I	201

C81609	31/01/2012		I	CI/1	4596.000	Genesis Dairy Mailer - Job 70671 - Delivery 16 Jan 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	282.654	Genesis Dairy Mailer	S	42.40	I	201

C81610	31/01/2012	2429214	I	CI/1	9209.000	Guardian Country - Job 70692 - Delivery 20 Jan 2012 - 32 grams.   	0.0658	0.0757	605.952	Guardian Country	S	90.89	I	201

C81611	31/01/2012	2429213	I	CI/1	2850.000	Guardian Newspaper - Job 70721 - Delivery 05 Jan 2012 - 96 grams.   	0.0808	0.0929	230.280	Guardian Newspaper	S	34.54	I	201
C81611	31/01/2012	2429213	I	CI/2	2850.000	Guardian Newspaper - Job 70644 - Delivery 12 Jan 2012 - 40 grams.   	0.0658	0.0757	187.530	Guardian Newspaper	S	28.13	I	201
C81611	31/01/2012	2429213	I	CI/3	2850.000	Guardian Newspaper - Job 70645 - Delivery 19 Jan 2012 - 70 grams.   	0.0808	0.0929	230.280	Guardian Newspaper	S	34.54	I	201
C81611	31/01/2012	2429213	I	CI/4	2850.000	Guardian Newspaper - Job 70646 - Delivery 26 Jan 2012 - 101 grams.   	0.0963	0.1107	274.455	Guardian Newspaper	S	41.17	I	201

C81612	31/01/2012	2427862	I	CI/1	2276.000	Invercargill Eye - Job 70523 - Delivery 12 Jan 2012 - 41 grams.   	0.0658	0.0757	149.761	Invercargill Eye	S	22.46	I	201
C81612	31/01/2012	2427862	I	CI/2	2276.000	Invercargill Eye - Job 70524 - Delivery 19 Jan 2012 - 41 grams.   	0.0658	0.0757	149.761	Invercargill Eye	S	22.46	I	201
C81612	31/01/2012	2427862	I	CI/3	2276.000	Invercargill Eye - Job 70525 - Delivery 26 Jan 2012 - 0 grams.   	0.0000	0.0000	0.000	Invercargill Eye	S	0.00	I	201

C81613	31/01/2012	2428927	I	CI/1	2577.000	JB Hi Fi - Job 70567 - Delivery 18 Jan 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	158.486	JB Hi Fi	S	23.77	I	201

C81614	31/01/2012	2427116	I	CI/1	1470.000	Lake Taupo Property Press - Job 70473 - Delivery 12 Jan 2012 - 0 grams. Includes folding fee 0.0100 cents.  	0.1170	0.1346	171.990	Lake Taupo Property Press	S	25.80	I	201
C81614	31/01/2012	2427116	I	CI/2	1470.000	Lake Taupo Property Press - Job 70474 - Delivery 26 Jan 2012 - 0 grams. Includes folding fee 0.0100 cents.  	0.1170	0.1346	171.990	Lake Taupo Property Press	S	25.80	I	201

C81615	31/01/2012	2427865	I	CI/1	1570.000	Metropol - Job 70527 - Delivery 19 Jan 2012 - 139 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	166.891	Metropol	S	25.03	I	201

C81616	31/01/2012	 2427858	I	CI/1	3911.000	Mid Canterbury Herald - Job 70494 - Delivery 04 Jan 2012 - 40 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	296.454	Mid Canterbury Herald	S	44.47	I	201
C81616	31/01/2012	 2427858	I	CI/2	3911.000	Mid Canterbury Herald - Job 70495 - Delivery 11 Jan 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	355.119	Mid Canterbury Herald	S	53.27	I	201
C81616	31/01/2012	 2427858	I	CI/3	3911.000	Mid Canterbury Herald - Job 70496 - Delivery 18 Jan 2012 - 69 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	355.119	Mid Canterbury Herald	S	53.27	I	201
