Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C20119	31/05/2009	58434 Group 3	I	CI/1	4230.000	Bell-Booth Ltd - Queen of Calves - Job 9957 - Delivery 04 May 2009 - 25 grams.   Includes Linehaul.	0.0910	0.1024	384.930	Bell-Booth Ltd - Queen of Calves	S	48.12	I	290

C20120	31/05/2009	58435 Group 4	I	CI/1	5305.000	Bell-Booth Ltd - Queen of Calves - Job 9958 - Delivery 11 May 2009 - 25 grams.   Includes Linehaul.	0.0910	0.1024	482.755	Bell-Booth Ltd - Queen of Calves	S	60.34	I	290

C20121	31/05/2009	AH/881	I	CI/1	7267.000	Oregon Timber - Job 9880 - Delivery 04 May 2009 - 15 grams.   Includes Linehaul.	0.0856	0.0963	622.055	Oregon Timber	S	77.76	I	102

C20122	31/05/2009		I	CI/1	2991.000	Cambridge Property Guide - Job 62868 - Delivery 06 May 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	253.936	Cambridge Property Guide	S	31.74	I	106
C20122	31/05/2009		I	CI/2	2991.000	Cambridge Property Guide - Job 63030 - Delivery 13 May 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	253.936	Cambridge Property Guide	S	31.74	I	106
C20122	31/05/2009		I	CI/3	2991.000	Cambridge Property Guide - Job 62869 - Delivery 20 May 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	253.936	Cambridge Property Guide	S	31.74	I	106
C20122	31/05/2009		I	CI/4	2991.000	Cambridge Property Guide - Job 63031 - Delivery 27 May 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	253.936	Cambridge Property Guide	S	31.74	I	106

C20123	31/05/2009	Gay Hubbard	I	CI/1	2220.000	Hamilton This Week - Job 9896 - Delivery 07 May 2009 - 70 grams. Includes folding fee 0.0100 cents.  	0.0858	0.0965	190.476	Hamilton This Week	S	23.81	I	106
C20123	31/05/2009	Gay Hubbard	I	CI/2	2220.000	Hamilton This Week - Job 9897 - Delivery 14 May 2009 - 55 grams. Includes folding fee 0.0100 cents.  	0.0858	0.0965	190.476	Hamilton This Week	S	23.81	I	106
C20123	31/05/2009	Gay Hubbard	I	CI/3	2220.000	Hamilton This Week - Job 9898 - Delivery 21 May 2009 - 60 grams. Includes folding fee 0.0100 cents.  	0.0858	0.0965	190.476	Hamilton This Week	S	23.81	I	106
C20123	31/05/2009	Gay Hubbard	I	CI/4	2220.000	Hamilton This Week - Job 9899 - Delivery 28 May 2009 - 65 grams. Includes folding fee 0.0100 cents.  	0.0858	0.0965	190.476	Hamilton This Week	S	23.81	I	106

C20124	31/05/2009	10455	I	CI/1	2668.000	Rural Advocate - Job 9937 - Delivery 15 May 2009 - 160 grams. Includes folding fee 0.0100 cents.  	0.1010	0.1136	269.468	Rural Advocate	S	33.68	I	106

C20125	31/05/2009		I	CI/1	3505.000	Te Puke Times - Job 9938 - Delivery 06 May 2009 - 75 grams.   	0.0749	0.0843	262.525	Te Puke Times	S	32.82	I	106
C20125	31/05/2009		I	CI/2	3505.000	Te Puke Times - Job 9939 - Delivery 13 May 2009 - 75 grams.   	0.0749	0.0843	262.525	Te Puke Times	S	32.82	I	106
C20125	31/05/2009		I	CI/3	3505.000	Te Puke Times - Job 9940 - Delivery 20 May 2009 - 125 grams.   	0.0856	0.0963	300.028	Te Puke Times	S	37.50	I	106
C20125	31/05/2009		I	CI/4	3505.000	Te Puke Times - Job 9941 - Delivery 27 May 2009 - 65 grams.   	0.0749	0.0843	262.525	Te Puke Times	S	32.82	I	106

C20126	31/05/2009	Nth Taranaki	I	CI/1	2611.000	Farm Location Maps-Nth Taranaki - Job 62865 - Delivery IOA - 100 grams.   	0.0856	0.0963	223.502	Farm Location Maps-Nth Taranaki	S	27.94	I	107

C20127	31/05/2009	Cambridge/Te Awamutu/Otorohanga	I	CI/1	3225.000	Farm Location Maps-Waikato - Job 62873 - Delivery 26 May 2009 - 100 grams.   	0.0856	0.0963	276.060	Farm Location Maps-Waikato	S	34.51	I	107

C20128	31/05/2009	CHB/Tararua	I	CI/1	2115.000	Reply Paid Cards - Farm Location Maps - Job 62874 - Delivery 25 May 2009 - 100 grams.   	0.0856	0.0963	181.044	Reply Paid Cards - Farm Location Maps	S	22.63	I	107

C20129	31/05/2009	Pukekohe	I	CI/1	4736.000	Reply Paid Cards - Farm Location Maps - Job 62875 - Delivery 26 May 2009 - 100 grams.   	0.0856	0.0963	405.402	Reply Paid Cards - Farm Location Maps	S	50.68	I	107

C20130	31/05/2009		I	CI/1	875.000	Bayleys -Dean File - Job 62769 - Delivery 08 May 2009 - 15 grams.   Includes Linehaul.	0.0917	0.1032	80.238	Bayleys -Dean File	S	10.03	I	111

C20131	31/05/2009		I	CI/1	41481.000	Rural Living - Job 8770 - Delivery 18 May 2009 - 99 grams.   	0.0927	0.1043	3845.289	Rural Living	S	480.66	I	256

C20132	31/05/2009		I	CI/1	87178.000	C-Dax June 2009 - Job 62876 - Delivery IOA - 18 grams.   Includes Linehaul.	0.0642	0.0722	5596.828	C-Dax June 2009	S	699.60	I	116

C20133	31/05/2009		I	CI/1	3783.000	Central Excavations  - Job 62667 - Delivery 04 May 2009 - 15 grams.   	0.0749	0.0843	283.347	Central Excavations 	S	35.42	I	118
C20133	31/05/2009		I	CI/2	8553.000	Visit Us At The Field Days - Job 62811 - Delivery IOA - 10 grams.   	0.0749	0.0843	640.620	Visit Us At The Field Days	S	80.08	I	118

C20134	31/05/2009	Canterbury Lifestyler Mailing 5th Issue	I	CI/1	11001.000	CRT Lifestyle Express - 5th Issue - Job 62791 - Delivery 15 May 2009 - 20 grams.   Includes Linehaul.	0.0728	0.0819	800.873	CRT Lifestyle Express - 5th Issue	S	100.11	I	125

C20135	31/05/2009	114542	I	CI/1	1609.000	BOP Focus Farm Field Day June 09 - Job 62888 - Delivery IOA - 10 grams.   	0.0749	0.0843	120.514	BOP Focus Farm Field Day June 09	S	15.06	I	233

C20136	31/05/2009	114311	I	CI/1	3560.000	DairyNZ Farm Plans in Action - Job 62775 - Delivery IOA - 10 grams.   	0.0749	0.0843	266.644	DairyNZ Farm Plans in Action	S	33.33	I	233

C20137	31/05/2009	114468	I	CI/1	2372.000	Northland Dairy Devleopment Trust Science Field Days - Job 62831 - Delivery IOA - 5 grams.   Includes Linehaul.	0.0883	0.0993	209.448	Northland Dairy Devleopment Trust Science Field Days	S	26.18	I	233

C20138	31/05/2009	114355	I	CI/1	982.000	Tight Management for Tight Times - Job 62780 - Delivery IOA - 10 grams.   	0.0749	0.0843	73.552	Tight Management for Tight Times	S	9.19	I	233

C20139	31/05/2009	114354	I	CI/1	1093.000	Tight Management for Tight Times - Job 62781 - Delivery IOA - 10 grams.   	0.0749	0.0843	81.866	Tight Management for Tight Times	S	10.23	I	233

C20140	31/05/2009		I	CI/1	1039.000	Dave Anderson Motorcycles - Job 62833 - Delivery IOA - 10 grams.   	0.0749	0.0843	77.821	Dave Anderson Motorcycles	S	9.73	I	128

C20141	31/05/2009		I	CI/1	4047.000	Cambridge Edition - Job 9945 - Delivery 06 May 2009 - 250 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	495.353	Cambridge Edition	S	61.92	I	141
C20141	31/05/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C20141	31/05/2009		I	CI/2	4047.000	Cambridge Edition - Job 9946 - Delivery 13 May 2009 - 210 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	495.353	Cambridge Edition	S	61.92	I	141
C20141	31/05/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C20141	31/05/2009		I	CI/3	4047.000	Cambridge Edition - Job 9947 - Delivery 20 May 2009 - 276 grams. Includes folding fee 0.0100 cents.  	0.1331	0.1497	538.656	Cambridge Edition	S	67.33	I	141
C20141	31/05/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C20141	31/05/2009		I	CI/4	4047.000	Cambridge Edition - Job 9948 - Delivery 27 May 2009 - 210 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	495.353	Cambridge Edition	S	61.92	I	141
C20141	31/05/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141

C20142	31/05/2009		I	CI/1	2975.000	Dargaville District News - Job 9950 - Delivery 06 May 2009 - 45 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C20142	31/05/2009		I	CI/2	2975.000	Dargaville District News - Job 9951 - Delivery 13 May 2009 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C20142	31/05/2009		I	CI/3	2975.000	Dargaville District News - Job 9952 - Delivery 20 May 2009 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C20142	31/05/2009		I	CI/4	2975.000	Dargaville District News - Job 9953 - Delivery 27 May 2009 - 35 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141

C20143	31/05/2009		I	CI/1	11345.000	FCN - Thursday - Job 9974 - Delivery 07 May 2009 - 200 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C20143	31/05/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C20143	31/05/2009		I	CI/2	11345.000	FCN - Thursday - Job 9975 - Delivery 14 May 2009 - 180 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C20143	31/05/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C20143	31/05/2009		I	CI/3	11345.000	FCN - Thursday - Job 9976 - Delivery 21 May 2009 - 150 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Thursday	S	150.75	I	141
C20143	31/05/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C20143	31/05/2009		I	CI/4	11345.000	FCN - Thursday - Job 9977 - Delivery 28 May 2009 - 185 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C20143	31/05/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141

C20144	31/05/2009		I	CI/1	11345.000	FCN - Tuesday - Job 9979 - Delivery 05 May 2009 - 105 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Tuesday	S	150.75	I	141
C20144	31/05/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C20144	31/05/2009		I	CI/2	11345.000	FCN - Tuesday - Job 9980 - Delivery 12 May 2009 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C20144	31/05/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C20144	31/05/2009		I	CI/3	11345.000	FCN - Tuesday - Job 9981 - Delivery 19 May 2009 - 150 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Tuesday	S	150.75	I	141
C20144	31/05/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C20144	31/05/2009		I	CI/4	11345.000	FCN - Tuesday - Job 9982 - Delivery 26 May 2009 - 70 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
