Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Total_GST_Inc	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C81810	31/03/2012	Clutha District	I	CI/1	1426.000	Reply Paid Cards - Job 71064 - Delivery IOA - 10 grams.   	0.1052	0.1210	150.02	172.52	Reply Paid Cards	S	22.50	I	107

C81811	31/03/2012	Taumarunui	I	CI/1	1523.000	Reply Paid Cards - Job 71065 - Delivery IOA - 10 grams.   	0.0985	0.1133	150.02	172.52	Reply Paid Cards	S	22.50	I	107

C81812	31/03/2012		I	CI/1	555.000	Beta Electrical - Job 70978 - Delivery 05 Mar 2012 - 10 grams.   	0.2703	0.3108	150.02	172.52	Beta Electrical	S	22.50	I	444

C81813	31/03/2012		I	CI/1	550.000	Hawarden Irrigated Bareland - Job 71170 - Delivery IOA - 10 grams.   Includes Linehaul.	0.2727	0.3136	149.99	172.49	Hawarden Irrigated Bareland	S	22.50	I	344

C81814	31/03/2012		I	CI/1	532.000	Ruapehu Field Day - Job 71075 - Delivery IOA - 10 grams.   Includes Linehaul.	0.2820	0.3243	150.02	172.52	Ruapehu Field Day	S	22.50	I	427

C81815	31/03/2012		I	CI/1	1123.000	WNI Farmer Council - Job 71237 - Delivery IOA - 10 grams.   Includes Linehaul.	0.1336	0.1536	150.03	172.53	WNI Farmer Council	S	22.50	I	427

C81816	31/03/2012	Aaron	I	CI/1	4840.000	Beef Genetics Workshop - Job 71169 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	469.96	540.45	Beef Genetics Workshop	S	70.49	I	425

C81817	31/03/2012	Laura Hughes	I	CI/1	8662.000	Furture Farming Conference - Job 71206 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	841.08	967.24	Furture Farming Conference	S	126.16	I	479

C81818	31/03/2012		I	CI/1	835.000	Boumatic - Job 71179 - Delivery 12 Mar 2012 - 10 grams.   Includes Linehaul.	0.1796	0.2065	149.97	172.47	Boumatic	S	22.50	I	476

C81819	31/03/2012		I	CI/1	14828.000	Rural Living  - Job 71087 - Delivery IOA - 75 grams.   Includes Linehaul.	0.0996	0.1145	1476.87	1698.40	Rural Living 	S	221.53	I	256

C81820	31/03/2012		I	CI/1	87205.000	C-Dax March/April Flyer - Job 71204 - Delivery IOA - 20 grams.   Includes Linehaul.	0.0718	0.0826	6261.32	7200.52	C-Dax March/April Flyer	S	939.20	I	116

C81821	31/03/2012		I	CI/1	1510.000	Young Farmers Contest - Job 71249 - Delivery IOA - 10 grams.   	0.0993	0.1142	149.94	172.43	Young Farmers Contest	S	22.49	I	296

C81822	31/03/2012		I	CI/1	1190.000	Moniter Farm Open Day - Job 71060 - Delivery IOA - 10 grams.   Includes Linehaul.	0.1261	0.1450	150.06	172.57	Moniter Farm Open Day	S	22.51	I	458

C81823	31/03/2012	130140	I	CI/1	14980.000	BOP Focus on Dairying Field Day Mastitis - Job 71059 - Delivery 06 Mar 2012 - 10 grams.   Includes Linehaul.	0.1001	0.1151	1499.50	1724.43	BOP Focus on Dairying Field Day Mastitis	S	224.93	I	233

C81824	31/03/2012	130112	I	CI/1	1169.000	Consent Renewal - Job 70995 - Delivery 02 Mar 2012 - 10 grams.   	0.1262	0.1451	147.53	169.66	Consent Renewal	S	22.13	I	233

C81825	31/03/2012	Lyndie	I	CI/1	369.000	Effluent Design Workshops - Job 71217 - Delivery 21 Mar 2012 - 10 grams.   Includes Linehaul.	0.4065	0.4675	150.00	172.50	Effluent Design Workshops	S	22.50	I	233

C81826	31/03/2012	130195	I	CI/1	1523.000	Effluent Systems Road Show - Job 71070 - Delivery 12 Mar 2012 - 10 grams.   	0.0985	0.1133	150.02	172.52	Effluent Systems Road Show	S	22.50	I	233

C81827	31/03/2012	130141	I	CI/1	3599.000	Making Money From Mating - Job 71174 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0949	0.1091	341.55	392.78	Making Money From Mating	S	51.23	I	233

C81828	31/03/2012	130602	I	CI/1	3583.000	NZ Dairy Industry Awards Field Day - Job 71238 - Delivery 28 Mar 2012 - 10 grams.   Includes Linehaul.	0.0949	0.1091	340.03	391.03	NZ Dairy Industry Awards Field Day	S	51.00	I	233

C81829	31/03/2012	130469	I	CI/1	1205.000	NZDIA 2012 Manawatu - Job 71213 - Delivery IOA - 10 grams.   Includes Linehaul.	0.1245	0.1432	150.02	172.52	NZDIA 2012 Manawatu	S	22.50	I	233

C81830	31/03/2012	130189	I	CI/1	1075.000	NZDIA Field Days - Job 71167 - Delivery IOA - 10 grams.   Includes Linehaul.	0.1395	0.1604	149.96	172.45	NZDIA Field Days	S	22.49	I	233

C81831	31/03/2012	130484	I	CI/1	1264.000	Plan Ahead For Challenging Conditions - Job 71212 - Delivery 22 Mar 2012 - 10 grams.   	0.1187	0.1365	150.04	172.55	Plan Ahead For Challenging Conditions	S	22.51	I	233

C81832	31/03/2012	130184	I	CI/1	542.000	Profit Challenge Field Day - Job 71068 - Delivery 14 Mar 2012 - 10 grams.   	0.2768	0.3183	150.03	172.53	Profit Challenge Field Day	S	22.50	I	233

C81833	31/03/2012	130250	I	CI/1	777.000	Tauhara Moana Focus Farm Spring Field Day - Job 71077 - Delivery IOA - 10 grams.   	0.1931	0.2221	150.04	172.55	Tauhara Moana Focus Farm Spring Field Day	S	22.51	I	233

C81834	31/03/2012	35368	I	CI/1	526.000	TOS Incalf Groups - Job 71218 - Delivery 28 Mar 2012 - 10 grams.   Includes Linehaul.	0.2852	0.3280	150.02	172.52	TOS Incalf Groups	S	22.50	I	233

C81835	31/03/2012	130083	I	CI/1	1388.000	Yellow Bristle Grass Field Day - Job 71049 - Delivery 07 Mar 2012 - 10 grams.   Includes Linehaul.	0.1801	0.2071	249.98	287.48	Yellow Bristle Grass Field Day	S	37.50	I	233

C81836	31/03/2012		I	CI/1	945.000	Effluent Pumping Services Flyer - Job 70971 - Delivery 28 Mar 2012 - 10 grams.   Includes Linehaul.	0.1587	0.1825	149.97	172.47	Effluent Pumping Services Flyer	S	22.50	I	472

C81837	31/03/2012		I	CI/1	3065.000	Dargaville District News - Job 70820 - Delivery 07 Mar 2012 - 45 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	260.22	299.25	Dargaville District News	S	39.03	I	141
C81837	31/03/2012		I	CI/2	3065.000	Dargaville District News - Job 70821 - Delivery 14 Mar 2012 - 45 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	260.22	299.25	Dargaville District News	S	39.03	I	141
C81837	31/03/2012		I	CI/3	3065.000	Dargaville District News - Job 71088 - Delivery 21 Mar 2012 - 55 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	293.01	336.96	Dargaville District News	S	43.95	I	141
C81837	31/03/2012		I	CI/4	3065.000	Dargaville District News - Job 71089 - Delivery 28 Mar 2012 - 55 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	293.01	336.96	Dargaville District News	S	43.95	I	141

C81838	31/03/2012		I	CI/1	7920.000	Whangarei Leader - Job 70825 - Delivery 06 Mar 2012 - 66 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	757.15	870.72	Whangarei Leader	S	113.57	I	457
C81838	31/03/2012		I	CI/2	7920.000	Whangarei Leader - Job 71091 - Delivery 13 Mar 2012 - 62 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	757.15	870.72	Whangarei Leader	S	113.57	I	457
C81838	31/03/2012		I	CI/3	7920.000	Whangarei Leader - Job 71092 - Delivery 20 Mar 2012 - 57 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	757.15	870.72	Whangarei Leader	S	113.57	I	457
C81838	31/03/2012		I	CI/4	7920.000	Whangarei Leader - Job 71093 - Delivery 27 Mar 2012 - 61 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	757.15	870.72	Whangarei Leader	S	113.57	I	457

C81839	31/03/2012		I	CI/1	3940.000	Cambridge Edition - Job 70829 - Delivery 07 Mar 2012 - 87 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	376.66	433.16	Cambridge Edition	S	56.50	I	389
C81839	31/03/2012		I	C100	2.000	Bundles	1.0000	1.1500	2.00	2.30	Cambridge Edition	S	0.30	I	389
C81839	31/03/2012		I	CI/2	3940.000	Cambridge Edition - Job 71053 - Delivery 14 Mar 2012 - 87 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	376.66	433.16	Cambridge Edition	S	56.50	I	389
C81839	31/03/2012		I	C100	2.000	Bundles	1.0000	1.1500	2.00	2.30	Cambridge Edition	S	0.30	I	389
C81839	31/03/2012		I	CI/3	3940.000	Cambridge Edition - Job 71054 - Delivery 21 Mar 2012 - 120 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	418.82	481.64	Cambridge Edition	S	62.82	I	389
C81839	31/03/2012		I	C100	2.000	Bundles	1.0000	1.1500	2.00	2.30	Cambridge Edition	S	0.30	I	389
C81839	31/03/2012		I	CI/4	3940.000	Cambridge Edition - Job 71055 - Delivery 28 Mar 2012 - 95 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	376.66	433.16	Cambridge Edition	S	56.50	I	389
C81839	31/03/2012		I	C100	2.000	Bundles	1.0000	1.1500	2.00	2.30	Cambridge Edition	S	0.30	I	389

C81840	31/03/2012		I	CI/1	11345.000	FCN - Thursday - Job 70834 - Delivery 01 Mar 2012 - 175 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	1267.24	1457.33	FCN - Thursday	S	190.09	I	389
C81840	31/03/2012		I	C100	1.000	Bundles	1.0000	1.1500	1.00	1.15	FCN - Thursday	S	0.15	I	389
C81840	31/03/2012		I	C150	12.000	Bundles	1.5000	1.7250	18.00	20.70	FCN - Thursday	S	2.70	I	389
C81840	31/03/2012		I	CI/2	11345.000	FCN - Thursday - Job 70835 - Delivery 08 Mar 2012 - 185 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	1267.24	1457.33	FCN - Thursday	S	190.09	I	389
C81840	31/03/2012		I	C100	1.000	Bundles	1.0000	1.1500	1.00	1.15	FCN - Thursday	S	0.15	I	389
C81840	31/03/2012		I	C150	12.000	Bundles	1.5000	1.7250	18.00	20.70	FCN - Thursday	S	2.70	I	389
C81840	31/03/2012		I	CI/3	11345.000	FCN - Thursday - Job 71095 - Delivery 15 Mar 2012 - 210 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	1388.63	1596.92	FCN - Thursday	S	208.29	I	389
C81840	31/03/2012		I	C100	1.000	Bundles	1.0000	1.1500	1.00	1.15	FCN - Thursday	S	0.15	I	389
C81840	31/03/2012		I	C150	12.000	Bundles	1.5000	1.7250	18.00	20.70	FCN - Thursday	S	2.70	I	389
C81840	31/03/2012		I	CI/4	11345.000	FCN - Thursday - Job 71096 - Delivery 22 Mar 2012 - 250 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	1388.63	1596.92	FCN - Thursday	S	208.29	I	389
C81840	31/03/2012		I	C100	1.000	Bundles	1.0000	1.1500	1.00	1.15	FCN - Thursday	S	0.15	I	389
C81840	31/03/2012		I	C150	12.000	Bundles	1.5000	1.7250	18.00	20.70	FCN - Thursday	S	2.70	I	389
C81840	31/03/2012		I	CI/5	11345.000	FCN - Thursday - Job 71097 - Delivery 29 Mar 2012 - 205 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	1388.63	1596.92	FCN - Thursday	S	208.29	I	389
C81840	31/03/2012		I	C100	1.000	Bundles	1.0000	1.1500	1.00	1.15	FCN - Thursday	S	0.15	I	389
C81840	31/03/2012		I	C150	12.000	Bundles	1.5000	1.7250	18.00	20.70	FCN - Thursday	S	2.70	I	389

C81841	31/03/2012		I	CI/1	11145.000	FCN - Tuesday - Job 70850 - Delivery 06 Mar 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.46	1225.28	FCN - Tuesday	S	159.82	I	389
C81841	31/03/2012		I	C150	13.000	Bundles	1.5000	1.7250	19.50	22.43	FCN - Tuesday	S	2.93	I	389
C81841	31/03/2012		I	CI/2	11145.000	FCN - Tuesday - Job 71099 - Delivery 13 Mar 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.46	1225.28	FCN - Tuesday	S	159.82	I	389
C81841	31/03/2012		I	C150	13.000	Bundles	1.5000	1.7250	19.50	22.43	FCN - Tuesday	S	2.93	I	389
C81841	31/03/2012		I	CI/3	11145.000	FCN - Tuesday - Job 71100 - Delivery 20 Mar 2012 - 90 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.46	1225.28	FCN - Tuesday	S	159.82	I	389
C81841	31/03/2012		I	C150	13.000	Bundles	1.5000	1.7250	19.50	22.43	FCN - Tuesday	S	2.93	I	389
C81841	31/03/2012		I	CI/4	11145.000	FCN - Tuesday - Job 71101 - Delivery 27 Mar 2012 - 65 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.46	1225.28	FCN - Tuesday	S	159.82	I	389
C81841	31/03/2012		I	C150	13.000	Bundles	1.5000	1.7250	19.50	22.43	FCN - Tuesday	S	2.93	I	389

C81842	31/03/2012		I	CI/1	2265.000	Matamata Chronicle - Job 70883 - Delivery 07 Mar 2012 - 70 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	216.53	249.01	Matamata Chronicle	S	32.48	I	389
C81842	31/03/2012		I	CI/2	2265.000	Matamata Chronicle - Job 71103 - Delivery 14 Mar 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	216.53	249.01	Matamata Chronicle	S	32.48	I	389
C81842	31/03/2012		I	CI/3	2265.000	Matamata Chronicle - Job 71104 - Delivery 21 Mar 2012 - 105 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	240.77	276.89	Matamata Chronicle	S	36.12	I	389
C81842	31/03/2012		I	CI/4	2265.000	Matamata Chronicle - Job 71105 - Delivery 28 Mar 2012 - 70 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	216.53	249.01	Matamata Chronicle	S	32.48	I	389

C81843	31/03/2012		I	CI/1	2876.000	Nth Waikato News - Job 70887 - Delivery 07 Mar 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.17	280.80	Nth Waikato News	S	36.63	I	389
C81843	31/03/2012		I	CI/2	2876.000	Nth Waikato News - Job 71107 - Delivery 14 Mar 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.17	280.80	Nth Waikato News	S	36.63	I	389
C81843	31/03/2012		I	CI/3	2876.000	Nth Waikato News - Job 71108 - Delivery 21 Mar 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.17	280.80	Nth Waikato News	S	36.63	I	389
C81843	31/03/2012		I	CI/4	2876.000	Nth Waikato News - Job 71109 - Delivery 28 Mar 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.17	280.80	Nth Waikato News	S	36.63	I	389

C81844	31/03/2012		I	CI/1	3457.000	Piako Post - Job 70891 - Delivery 07 Mar 2012 - 70 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	330.49	380.06	Piako Post	S	49.57	I	389
C81844	31/03/2012		I	CI/2	3457.000	Piako Post - Job 71111 - Delivery 14 Mar 2012 - 70 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	330.49	380.06	Piako Post	S	49.57	I	389
C81844	31/03/2012		I	CI/3	3457.000	Piako Post - Job 71112 - Delivery 21 Mar 2012 - 98 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	330.49	380.06	Piako Post	S	49.57	I	389
C81844	31/03/2012		I	CI/4	3457.000	Piako Post - Job 71113 - Delivery 28 Mar 2012 - 70 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	330.49	380.06	Piako Post	S	49.57	I	389

C81845	31/03/2012		I	CI/1	2885.000	Rotorua Review - Job 70895 - Delivery 07 Mar 2012 - 87 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	275.81	317.18	Rotorua Review	S	41.37	I	389
C81845	31/03/2012		I	C150	2.000	Bundles	1.5000	1.7250	3.00	3.45	Rotorua Review	S	0.45	I	389
C81845	31/03/2012		I	CI/2	2885.000	Rotorua Review - Job 71115 - Delivery 14 Mar 2012 - 87 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	275.81	317.18	Rotorua Review	S	41.37	I	389
C81845	31/03/2012		I	C150	2.000	Bundles	1.5000	1.7250	3.00	3.45	Rotorua Review	S	0.45	I	389
C81845	31/03/2012		I	CI/3	2885.000	Rotorua Review - Job 71116 - Delivery 21 Mar 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	275.81	317.18	Rotorua Review	S	41.37	I	389
C81845	31/03/2012		I	C150	2.000	Bundles	1.5000	1.7250	3.00	3.45	Rotorua Review	S	0.45	I	389
C81845	31/03/2012		I	CI/4	2885.000	Rotorua Review - Job 71117 - Delivery 28 Mar 2012 - 66 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	275.81	317.18	Rotorua Review	S	41.37	I	389
C81845	31/03/2012		I	C150	2.000	Bundles	1.5000	1.7250	3.00	3.45	Rotorua Review	S	0.45	I	389

C81846	31/03/2012		I	CI/1	2017.000	Sth Waikato News - Job 70899 - Delivery 07 Mar 2012 - 66 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	192.83	221.75	Sth Waikato News	S	28.92	I	389
C81846	31/03/2012		I	C100	3.000	Bundles	1.0000	1.1500	3.00	3.45	Sth Waikato News	S	0.45	I	389
C81846	31/03/2012		I	CI/2	2017.000	Sth Waikato News - Job 71119 - Delivery 14 Mar 2012 - 87 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	192.83	221.75	Sth Waikato News	S	28.92	I	389
C81846	31/03/2012		I	C100	3.000	Bundles	1.0000	1.1500	3.00	3.45	Sth Waikato News	S	0.45	I	389
C81846	31/03/2012		I	CI/3	2017.000	Sth Waikato News - Job 71120 - Delivery 21 Mar 2012 - 98 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	192.83	221.75	Sth Waikato News	S	28.92	I	389
C81846	31/03/2012		I	C100	3.000	Bundles	1.0000	1.1500	3.00	3.45	Sth Waikato News	S	0.45	I	389
C81846	31/03/2012		I	CI/4	2017.000	Sth Waikato News - Job 71121 - Delivery 28 Mar 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	192.83	221.75	Sth Waikato News	S	28.92	I	389
C81846	31/03/2012		I	C100	3.000	Bundles	1.0000	1.1500	3.00	3.45	Sth Waikato News	S	0.45	I	389

C81847	31/03/2012		I	CI/1	11270.000	Waikato Farmers Newspaper - Job 71076 - Delivery IOA - 97 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1277	0.1469	1439.18	1655.06	Waikato Farmers Newspaper	S	215.88	I	389

C81848	31/03/2012	16564	I	CI/1	25953.000	FILThe Dairy Farmer Autumn 2012 - Job 70956 - Delivery 01 Mar 2012 - 34 grams.   Includes Linehaul.	0.0971	0.1117	2520.04	2898.05	FILThe Dairy Farmer Autumn 2012	S	378.01	I	271
C81848	31/03/2012	16564	I	CI/2	1.000	FILThe Dairy Farmer Autumn 2012 - Job 70956 - Delivery 01 Mar 2012 - 34 grams. Bags Boxes and Counter. Includes Linehaul.	110.0000	126.5000	110.00	126.50	FILThe Dairy Farmer Autumn 2012	S	16.50	I	271

C81849	31/03/2012		I	CI/1	4678.000	Fishing & Shooting Pro Shops - Job 70972 - Delivery IOA - 53 grams.   Includes Linehaul.	0.1351	0.1554	632.00	726.80	Fishing & Shooting Pro Shops	S	94.80	I	448
C81849	31/03/2012		I	CI/2	1.000	Fishing & Shooting Pro Shops - Job 70972 - Delivery IOA - 53 grams. Bags Boxes and Counter. Includes Linehaul.	433.0000	497.9500	433.00	497.95	Fishing & Shooting Pro Shops	S	64.95	I	448

C81850	31/03/2012		I	CI/1	35012.000	Central Districts Flyer - Job 70738 - Delivery 06 Mar 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	3399.67	3909.62	Central Districts Flyer	S	509.95	I	147
C81850	31/03/2012		I	CI/2	769.000	Central Districts Flyer - Job 70739 - Delivery 06 Mar 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	74.67	85.87	Central Districts Flyer	S	11.20	I	147

C81851	31/03/2012		I	CI/1	5013.000	Orari Nursery - Job 71185 - Delivery 26 Mar 2012 - 10 grams.   	0.0844	0.0971	423.10	486.57	Orari Nursery	S	63.47	I	147

C81852	31/03/2012		I	CI/1	401.000	Farman Turkington Forestry - Job 71050 - Delivery IOA - 10 grams.   Includes Linehaul.	0.2120	0.2438	85.01	97.76	Farman Turkington Forestry	S	12.75	I	350

C81853	31/03/2012		I	CI/1	1020.000	Harvey Travel - Job 71190 - Delivery 09 Mar 2012 - 1020 grams.   	0.1471	0.1692	150.04	172.55	Harvey Travel	S	22.51	I	477

C81854	31/03/2012		I	CI/1	4799.000	My Hastings - Job 71063 - Delivery 05 Mar 2012 - 25 grams.   	0.0971	0.1117	465.98	535.88	My Hastings	S	69.90	I	399

C81855	31/03/2012		I	CI/1	6910.000	Ray White - Job 71203 - Delivery IOA - 10 grams.   	0.0824	0.0948	569.38	654.79	Ray White	S	85.41	I	333

C81856	31/03/2012		I	CI/1	2320.000	Ray White Flyer - Job 71210 - Delivery 19 Mar 2012 - 10 grams.   	0.0824	0.0948	191.17	219.85	Ray White Flyer	S	28.68	I	333

C81857	31/03/2012		I	CI/1	4535.000	Free Appliances - Job 71173 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	440.35	506.40	Free Appliances	S	66.05	I	470

C81858	31/03/2012		I	CI/1	830.000	Hibiscus Matters - Job 70839 - Delivery 01 Mar 2012 - 35 grams.   	0.0904	0.1040	75.03	86.28	Hibiscus Matters	S	11.25	I	240
C81858	31/03/2012		I	CI/2	830.000	Hibiscus Matters - Job 71196 - Delivery 15 Mar 2012 - 35 grams.   	0.0904	0.1040	75.03	86.28	Hibiscus Matters	S	11.25	I	240

C81859	31/03/2012		I	CI/1	9156.000	Exclusively Franklin - Job 71123 - Delivery 23 Mar 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.1020	0.1173	933.91	1074.00	Exclusively Franklin	S	140.09	I	376

C81860	31/03/2012		I	CI/1	38377.000	Ohinewai Auction - Job 70937 - Delivery 05 Mar 2012 - 10 grams.   Includes Linehaul.	0.0851	0.0979	3265.88	3755.76	Ohinewai Auction	S	489.88	I	172

C81861	31/03/2012	L610	I	CI/1	7671.000	Mech Agriculture Flyer - Job 71072 - Delivery IOA - 10 grams.   	0.0824	0.0948	632.09	726.90	Mech Agriculture Flyer	S	94.81	I	176

C81862	31/03/2012		I	CI/1	15508.000	Netsmarts Mailing Campaign - Job 70965 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0824	0.0948	1277.86	1469.54	Netsmarts Mailing Campaign	S	191.68	I	462

C81863	31/03/2012		I	CI/1	28964.000	Canterbury Farming - Job 71124 - Delivery 26 Mar 2012 - 60 grams.   Includes Linehaul.	0.0927	0.1066	2684.96	3087.70	Canterbury Farming	S	402.74	I	257

C81864	31/03/2012		I	CI/1	4620.000	Kaipara Lifestyler - Job 70904 - Delivery 07 Mar 2012 - 75 grams.   	0.0750	0.0863	346.50	398.48	Kaipara Lifestyler	S	51.98	I	257
C81864	31/03/2012		I	CI/2	4620.000	Kaipara Lifestyler - Job 70905 - Delivery 14 Mar 2012 - 75 grams.   	0.0750	0.0863	346.50	398.48	Kaipara Lifestyler	S	51.98	I	257
C81864	31/03/2012		I	CI/3	4620.000	Kaipara Lifestyler - Job 71125 - Delivery 21 Mar 2012 - 75 grams.   	0.0750	0.0863	346.50	398.48	Kaipara Lifestyler	S	51.98	I	257
C81864	31/03/2012		I	CI/4	4620.000	Kaipara Lifestyler - Job 71126 - Delivery 28 Mar 2012 - 75 grams.   	0.0750	0.0863	346.50	398.48	Kaipara Lifestyler	S	51.98	I	257

