Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Total_GST_Inc	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C83118	30/09/2012		I	CI/1	1912.000	Harcourts - Job 72790 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0759	0.0873	145.12	166.89	Harcourts	S	21.77	I	Harcourts Taupo

C83119	30/09/2012		I	CI/1	4799.000	My Hastings - Job 72518 - Delivery IOA - 10 grams.   	0.0824	0.0948	395.44	454.76	My Hastings	S	59.32	I	Hastings District Co

C83120	30/09/2012	P1025	I	CI/1	197067.000	Heartland Rural Supplies - Job 72709 - Delivery IOA - 8 grams.   Includes Linehaul.	0.0800	0.0920	15765.36	18130.16	Heartland Rural Supplies	S	2364.80	I	Heartland Rural Supp

C83121	30/09/2012		I	CI/1	4608.000	Glen R Angus Bull Sale Flyer - Job 73070 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	447.44	514.56	Glen R Angus Bull Sale Flyer	S	67.12	I	Helen Heddell

C83122	30/09/2012		I	CI/1	3179.000	Herd Homes Open Day - Job 73164 - Delivery IOA - 10 grams.   	0.0824	0.0948	261.95	301.24	Herd Homes Open Day	S	39.29	I	Herd Homes Systems L

C83123	30/09/2012	22470	I	CI/1	4000.000	Placemakers Ashburton - Job 73118 - Delivery 25 Sep 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	388.40	446.66	Placemakers Ashburton	S	58.26	I	Higgins Print Ltd

C83124	30/09/2012		I	CI/1	6095.000	Farrells Nurseries - Job 72713 - Delivery 03 Sep 2012 - 10 grams.   Includes Linehaul.	0.0750	0.0863	457.13	525.70	Farrells Nurseries	S	68.57	I	John Farrells Nurser
C83124	30/09/2012		I	CI/2	9580.000	Farrells Nurseries - Job 72821 - Delivery 03 Sep 2012 - 10 grams.   Includes Linehaul.	0.0750	0.0863	718.50	826.28	Farrells Nurseries	S	107.78	I	John Farrells Nurser
C83124	30/09/2012		I	CI/3	3485.000	Farrells Nurseries - Job 72929 - Delivery 11 Sep 2012 - 10 grams.   Includes Linehaul.	0.0750	0.0863	261.38	300.59	Farrells Nurseries	S	39.21	I	John Farrells Nurser
C83124	30/09/2012		I	CI/4	6095.000	Farrells Nurseries - Job 73054 - Delivery 17 Sep 2012 - 10 grams.   Includes Linehaul.	0.0750	0.0863	457.13	525.70	Farrells Nurseries	S	68.57	I	John Farrells Nurser
C83124	30/09/2012		I	CI/5	2579.000	Farrells Nurseries - Job 73113 - Delivery 25 Sep 2012 - 10 grams.   Includes Linehaul.	0.0750	0.0863	193.43	222.44	Farrells Nurseries	S	29.01	I	John Farrells Nurser

C83125	30/09/2012		I	CI/1	1890.000	Josh Grimmett Rural - Job 72842 - Delivery 03 Sep 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	183.52	211.05	Josh Grimmett Rural	S	27.53	I	Josh Grimmett
C83125	30/09/2012		I	CI/2	1582.000	Josh Grimmett Urban - Job 72843 - Delivery 03 Sep 2012 - 10 grams.   Includes Linehaul.	0.0500	0.0575	79.10	90.97	Josh Grimmett Urban	S	11.87	I	Josh Grimmett

C83126	30/09/2012		I	CI/1	5805.000	Kaipara Workwear - Job 72166 - Delivery 01 Sep 2012 - 0 grams.   Includes Linehaul.	0.0000	0.0000	0.00	0.00	Kaipara Workwear	S	0.00	I	Kaipara Workwear

C83127	30/09/2012		I	CI/1	2875.000	Stihl - Spring Time Clean Up - Job 72970 - Delivery 04 Sep 2012 - 20 grams.   Includes Linehaul.	0.0971	0.1117	279.16	321.03	Stihl - Spring Time Clean Up	S	41.87	I	KC Motors

C83128	30/09/2012		I	CI/1	830.000	Hibiscus Matters - Job 72901 - Delivery 06 Sep 2012 - 35 grams.   	0.0904	0.1040	75.03	86.28	Hibiscus Matters	S	11.25	I	Local Matters 2005 L
C83128	30/09/2012		I	CI/2	830.000	Hibiscus Matters - Job 72902 - Delivery 20 Sep 2012 - 35 grams.   	0.0904	0.1040	75.03	86.28	Hibiscus Matters	S	11.25	I	Local Matters 2005 L

C83129	30/09/2012		I	CI/1	38572.000	Ohinewai Auction - Job 72726 - Delivery 25 Sep 2012 - 10 grams.   Includes Linehaul.	0.0851	0.0979	3282.48	3774.85	Ohinewai Auction	S	492.37	I	Max Birt Sawmills

C83130	30/09/2012		I	CI/1	57063.000	Genesis pour on 1, 2 - Job 72856 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	5540.82	6371.94	Genesis pour on 1, 2	S	831.12	I	Merial Ancare

C83131	30/09/2012		I	CI/1	80881.000	Spring 2012 Icebreaker - Job 72857 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	7853.55	9031.58	Spring 2012 Icebreaker	S	1178.03	I	Merial Ancare

C83132	30/09/2012		I	CI/1	5101.000	Mid West Flyer - Job 73150 - Delivery 24 Sep 2012 - 20 grams.   Includes Linehaul.	0.0874	0.1005	445.83	512.70	Mid West Flyer	S	66.87	I	Mid-West Machinery L

C83133	30/09/2012		I	CI/1	16638.000	Nevada Dairy Nutrient Solutions - Job 72747 - Delivery 01 Sep 2012 - 10 grams.   Includes Linehaul.	0.0874	0.1005	1454.16	1672.28	Nevada Dairy Nutrient Solutions	S	218.12	I	Mid-West Machinery L

C83134	30/09/2012		I	CI/1	29084.000	Canterbury Farming - Job 72905 - Delivery 25 Sep 2012 - 60 grams.   Includes Linehaul.	0.0959	0.1103	2789.16	3207.53	Canterbury Farming	S	418.37	I	North South Multimed

C83135	30/09/2012		I	CI/1	5225.000	Kaipara Lifestyler - Job 72522 - Delivery 05 Sep 2012 - 75 grams.   	0.0776	0.0892	405.46	466.28	Kaipara Lifestyler	S	60.82	I	North South Multimed
C83135	30/09/2012		I	CI/2	5225.000	Kaipara Lifestyler - Job 72523 - Delivery 12 Sep 2012 - 75 grams.   	0.0776	0.0892	405.46	466.28	Kaipara Lifestyler	S	60.82	I	North South Multimed
C83135	30/09/2012		I	CI/3	4620.000	Kaipara Lifestyler - Job 72648 - Delivery 19 Sep 2012 - 75 grams.   	0.0776	0.0892	358.51	412.29	Kaipara Lifestyler	S	53.78	I	North South Multimed
C83135	30/09/2012		I	CI/4	4620.000	Kaipara Lifestyler - Job 72649 - Delivery 26 Sep 2012 - 75 grams.   	0.0776	0.0892	358.51	412.29	Kaipara Lifestyler	S	53.78	I	North South Multimed

C83136	30/09/2012		I	CI/1	33082.000	Northland Farming Lifestyler - Job 72906 - Delivery 20 Sep 2012 - 92 grams.   	0.0959	0.1103	3172.56	3648.44	Northland Farming Lifestyler	S	475.88	I	North South Multimed

C83137	30/09/2012		I	CI/1	22281.000	Taranaki/Manawatu  Farming Lifestlye - Job 72907 - Delivery IOA - 70 grams.   Includes Linehaul.	0.0959	0.1103	2136.75	2457.26	Taranaki/Manawatu  Farming Lifestlye	S	320.51	I	North South Multimed

C83138	30/09/2012		I	CI/1	30455.000	Waikato Farming Lifestyler - Job 72908 - Delivery IOA - 124 grams.   Includes Linehaul.	0.1142	0.1313	3477.96	3999.65	Waikato Farming Lifestyler	S	521.69	I	North South Multimed

C83139	30/09/2012		I	CI/1	8926.000	Allied Farmers Flyer - Job 72803 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	866.71	996.72	Allied Farmers Flyer	S	130.01	I	NZ Farmers Livestock

C83140	30/09/2012		I	CI/1	2143.000	NZ farmers Livestock - Job 73078 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	208.09	239.30	NZ farmers Livestock	S	31.21	I	NZ Farmers Livestock

C83141	30/09/2012		I	CI/1	26321.000	Dairyman - Job 72851 - Delivery IOA - 127 grams.   Includes Linehaul.	0.1221	0.1404	3213.79	3695.86	Dairyman	S	482.07	I	NZ Rural Press Limit

C83142	30/09/2012		I	CI/1	81109.000	Straight Furrow - Job 72830 - Delivery 03 Sep 2012 - 210 grams.   Includes Linehaul.	0.1801	0.2071	14607.73	16798.89	Straight Furrow	S	2191.16	I	NZ Rural Press Limit
C83142	30/09/2012		I	CI/2	1853.000	Straight Furrow - Job 72830 - Delivery 03 Sep 2012 - 210 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	168.62	193.91	Straight Furrow	S	25.29	I	NZ Rural Press Limit

C83143	30/09/2012		I	CI/1	81109.000	Straight Furrow - Job 72834 - Delivery 17 Sep 2012 - 107 grams.   Includes Linehaul.	0.1221	0.1404	9903.41	11388.92	Straight Furrow	S	1485.51	I	NZ Rural Press Limit
C83143	30/09/2012		I	CI/2	1853.000	Straight Furrow - Job 72834 - Delivery 17 Sep 2012 - 107 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	168.62	193.91	Straight Furrow	S	25.29	I	NZ Rural Press Limit

C83144	30/09/2012		I	CI/1	19107.000	Straight Furrow - Central - Job 72835 - Delivery 24 Sep 2012 - 70 grams.   Includes Linehaul.	0.0973	0.1119	1859.11	2137.98	Straight Furrow - Central	S	278.87	I	NZ Rural Press Limit
C83144	30/09/2012		I	CI/2	1342.000	Straight Furrow - Central - Job 72835 - Delivery 24 Sep 2012 - 70 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow - Central	S	0.00	I	NZ Rural Press Limit

C83145	30/09/2012		I	CI/1	19107.000	Straight Furrow - Central/Ag Trader - Job 72831 - Delivery 10 Sep 2012 - 340 grams.   Includes Linehaul.	0.2381	0.2738	4549.38	5231.79	Straight Furrow - Central/Ag Trader	S	682.41	I	NZ Rural Press Limit
C83145	30/09/2012		I	CI/2	1342.000	Straight Furrow - Central/Ag Trader - Job 72831 - Delivery 10 Sep 2012 - 340 grams. Bags Boxes and Counter. Includes Linehaul.	0.1600	0.1840	214.72	246.93	Straight Furrow - Central/Ag Trader	S	32.21	I	NZ Rural Press Limit

C83146	30/09/2012		I	CI/1	37064.000	Straight Furrow - North - Job 72836 - Delivery 24 Sep 2012 - 70 grams.   Includes Linehaul.	0.0973	0.1119	3606.33	4147.28	Straight Furrow - North	S	540.95	I	NZ Rural Press Limit

C83147	30/09/2012		I	CI/1	37064.000	Straight Furrow - North/Ag Trader - Job 72832 - Delivery 10 Sep 2012 - 340 grams.   Includes Linehaul.	0.2381	0.2738	8824.94	10148.68	Straight Furrow - North/Ag Trader	S	1323.74	I	NZ Rural Press Limit

C83148	30/09/2012		I	CI/1	24968.000	Straight Furrow - South - Job 72837 - Delivery 24 Sep 2012 - 70 grams.   Includes Linehaul.	0.0973	0.1119	2429.39	2793.80	Straight Furrow - South	S	364.41	I	NZ Rural Press Limit
C83148	30/09/2012		I	CI/2	511.000	Straight Furrow - South - Job 72837 - Delivery 24 Sep 2012 - 70 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	46.50	53.48	Straight Furrow - South	S	6.98	I	NZ Rural Press Limit

C83149	30/09/2012		I	CI/1	24968.000	Straight Furrow - South/Ag Trader - Job 72833 - Delivery 10 Sep 2012 - 340 grams.   Includes Linehaul.	0.2381	0.2738	5944.88	6836.61	Straight Furrow - South/Ag Trader	S	891.73	I	NZ Rural Press Limit
C83149	30/09/2012		I	CI/2	511.000	Straight Furrow - South/Ag Trader - Job 72833 - Delivery 10 Sep 2012 - 340 grams. Bags Boxes and Counter. Includes Linehaul.	0.1600	0.1840	81.76	94.02	Straight Furrow - South/Ag Trader	S	12.26	I	NZ Rural Press Limit

C83150	30/09/2012	N-3227432	I	CI/1	14842.000	Cydectin Pour on Swazi  - Job 73162 - Delivery IOA - 15 grams.   Includes Linehaul.	0.0971	0.1117	1441.16	1657.33	Cydectin Pour on Swazi 	S	216.17	I	Pfizer NZ Ltd

C83151	30/09/2012	N-3221220	I	CI/1	25113.000	Cydectin Pour on Swazi DM - Job 72805 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	2438.47	2804.24	Cydectin Pour on Swazi DM	S	365.77	I	Pfizer NZ Ltd

C83152	30/09/2012	2446385	I	CI/1	3528.000	100% Folders Grand Opening - Job 73071 - Delivery 24 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	196.16	225.58	100% Folders Grand Opening	S	29.42	I	PMP Distribution Lim

C83153	30/09/2012	2447065	I	CI/1	890.000	Albany Car Clinic Sept 2012 - Job 73149 - Delivery 24 Sep 2012 - 10 grams.   	0.0556	0.0639	49.48	56.90	Albany Car Clinic Sept 2012	S	7.42	I	PMP Distribution Lim

C83154	30/09/2012	2444807	I	CI/1	41925.000	Briscoes - Job 72705 - Delivery 24 Sep 2012 - 25 grams.   Includes Linehaul.	0.0556	0.0639	2331.03	2680.68	Briscoes	S	349.65	I	PMP Distribution Lim

C83155	30/09/2012	2446881	I	CI/1	1972.000	Butlers Coastlands and North City - Job 73086 - Delivery 25 Sep 2012 - 10 grams.   	0.0520	0.0598	102.54	117.92	Butlers Coastlands and North City	S	15.38	I	PMP Distribution Lim

C83156	30/09/2012	2446938	I	CI/1	890.000	Colliers Silverdale Centre - Job 73094 - Delivery 24 Sep 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	49.48	56.90	Colliers Silverdale Centre	S	7.42	I	PMP Distribution Lim

C83157	30/09/2012	2445391	I	CI/1	8107.000	Colourplus Sept Drape Mailer - Job 72765 - Delivery 25 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	450.75	518.36	Colourplus Sept Drape Mailer	S	67.61	I	PMP Distribution Lim

C83158	30/09/2012	2446652	I	CI/1	6481.000	Continuing Education - Job 73064 - Delivery 29 Sep 2012 - 25 grams.   	0.0520	0.0598	337.01	387.56	Continuing Education	S	50.55	I	PMP Distribution Lim

C83159	30/09/2012	2447060	I	CI/1	10935.000	Curtain Studio October 2pg - Job 73148 - Delivery 25 Sep 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	607.99	699.19	Curtain Studio October 2pg	S	91.20	I	PMP Distribution Lim

C83160	30/09/2012	2444648	I	CI/1	2417.000	DTR September 2012 - Job 72675 - Delivery 25 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	134.39	154.55	DTR September 2012	S	20.16	I	PMP Distribution Lim

C83161	30/09/2012	2446943	I	CI/1	58052.000	Fishing Camping and Outdoors - Job 73096 - Delivery 25 Sep 2012 - 25 grams.   Includes Linehaul.	0.0556	0.0639	3227.69	3711.84	Fishing Camping and Outdoors	S	484.15	I	PMP Distribution Lim

C83162	30/09/2012	2443918	I	CI/1	55687.000	Four Square Northern - Job 73161 - Delivery 29 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	3096.20	3560.63	Four Square Northern	S	464.43	I	PMP Distribution Lim

C83163	30/09/2012	2446769	I	CI/1	47347.000	Four Square Southern - Job 73082 - Delivery 29 Sep 2012 - 25 grams.   Includes Linehaul.	0.0556	0.0639	2632.49	3027.36	Four Square Southern	S	394.87	I	PMP Distribution Lim

C83164	30/09/2012	2446971	I	CI/1	7792.000	Franklin A-Z Business Directory - Job 73144 - Delivery 27 Sep 2012 - 210 grams.   Includes Linehaul.	0.1230	0.1415	958.42	1102.18	Franklin A-Z Business Directory	S	143.76	I	PMP Distribution Lim

C83165	30/09/2012	2446377	I	CI/1	10704.000	Freeview 2nd Drop - Job 73053 - Delivery 24 Sep 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	595.14	684.41	Freeview 2nd Drop	S	89.27	I	PMP Distribution Lim

C83166	30/09/2012	2446959	I	CI/1	9210.000	Furniture Link - Job 73095 - Delivery 25 Sep 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	512.08	588.89	Furniture Link	S	76.81	I	PMP Distribution Lim
C83166	30/09/2012	2446959	I	CI/2	9210.000	Furniture Link - Job 73177 - Delivery 25 Sep 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	512.08	588.89	Furniture Link	S	76.81	I	PMP Distribution Lim

C83167	30/09/2012	2447833	I	CI/1	3806.000	Geminal Seeds SI - Job 73279 - Delivery 28 Sep 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	211.61	243.35	Geminal Seeds SI	S	31.74	I	PMP Distribution Lim

C83168	30/09/2012	2446889	I	CI/1	202627.000	Harvey Norman Furniture Bedding - Job 73088 - Delivery 25 Sep 2012 - 57 grams.   Includes Linehaul.	0.0756	0.0869	15318.60	17616.39	Harvey Norman Furniture Bedding	S	2297.79	I	PMP Distribution Lim

C83169	30/09/2012	2446144	I	CI/1	18485.000	Heathcote Appliances - Job 73035 - Delivery 25 Sep 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	1027.77	1181.94	Heathcote Appliances	S	154.17	I	PMP Distribution Lim

C83170	30/09/2012	2446977	I	CI/1	1312.000	Hoyts Hibiscus Coast - Job 73146 - Delivery 25 Sep 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	72.95	83.89	Hoyts Hibiscus Coast	S	10.94	I	PMP Distribution Lim

C83171	30/09/2012	2447043	I	CI/1	10321.000	Hoyts Te Awa Drop - Job 73147 - Delivery 25 Sep 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	573.85	659.93	Hoyts Te Awa Drop	S	86.08	I	PMP Distribution Lim

C83172	30/09/2012	2446951	I	CI/1	7417.000	Instant Finance Sept 2012 - Job 73097 - Delivery 25 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	412.39	474.25	Instant Finance Sept 2012	S	61.86	I	PMP Distribution Lim

C83173	30/09/2012	2445469	I	CI/1	4038.000	Kathmandu Gear Up Mailer Sept 2012 - Job 72809 - Delivery 25 Sep 2012 - 32 grams.   Includes Linehaul.	0.0000	0.0000	0.00	0.00	Kathmandu Gear Up Mailer Sept 2012	S	0.00	I	PMP Distribution Lim

C83174	30/09/2012	2447240	I	CI/1	1025.000	Kowhai Dental - Flying Fish - Job 73160 - Delivery 27 Sep 2012 - 10 grams.   	0.0520	0.0598	53.30	61.30	Kowhai Dental - Flying Fish	S	8.00	I	PMP Distribution Lim

C83175	30/09/2012	2445260	I	CI/1	3031.000	Lewis Home Fabrics Thermal Drapes - Job 72746 - Delivery 28 Sep 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	168.52	193.80	Lewis Home Fabrics Thermal Drapes	S	25.28	I	PMP Distribution Lim

C83176	30/09/2012	2447223	I	CI/1	267.000	Lifecare Waiheke Sept Flyer - Job 73159 - Delivery 25 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	14.85	17.08	Lifecare Waiheke Sept Flyer	S	2.23	I	PMP Distribution Lim

C83177	30/09/2012	2444952	I	CI/1	81309.000	New World Northern - Job 72780 - Delivery 29 Sep 2012 - 25 grams.   Includes Linehaul.	0.0556	0.0639	4520.78	5198.90	New World Northern	S	678.12	I	PMP Distribution Lim

C83178	30/09/2012	2445833	I	CI/1	64806.000	New World Southern - Job 72786 - Delivery 29 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	3603.21	4143.69	New World Southern	S	540.48	I	PMP Distribution Lim

C83179	30/09/2012	2443507	I	CI/1	111902.000	Noel Leeming - Job 72874 - Delivery 25 Sep 2012 - 30 grams.   	0.0000	0.0000	0.00	0.00	Noel Leeming	S	0.00	I	PMP Distribution Lim

C83180	30/09/2012	2445712	I	CI/1	7982.000	Noel Leeming Gore 1st Birthday - Job 72861 - Delivery 25 Sep 2012 - 20 grams.   	0.0556	0.0639	443.80	510.37	Noel Leeming Gore 1st Birthday	S	66.57	I	PMP Distribution Lim

C83181	30/09/2012	2447366	I	CI/1	728.000	NZ Sale Flyer - Job 73172 - Delivery 29 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	40.48	46.55	NZ Sale Flyer	S	6.07	I	PMP Distribution Lim

C83182	30/09/2012	2443945	I	CI/1	5860.000	Raeward Nelson Sept Flyer - Job 72625 - Delivery 24 Sep 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	325.82	374.69	Raeward Nelson Sept Flyer	S	48.87	I	PMP Distribution Lim

C83183	30/09/2012	2447221	I	CI/1	5373.000	Specsavers Whakatane Soft Comparison - Job 73153 - Delivery 26 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	298.74	343.55	Specsavers Whakatane Soft Comparison	S	44.81	I	PMP Distribution Lim

C83184	30/09/2012	2446770	I	CI/1	15020.000	Target Furniture 8pg - Job 73083 - Delivery 25 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	835.11	960.38	Target Furniture 8pg	S	125.27	I	PMP Distribution Lim

C83185	30/09/2012	2446757	I	CI/1	33.000	Target Furniture Christchurch - Job 73081 - Delivery 25 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	1.83	2.10	Target Furniture Christchurch	S	0.27	I	PMP Distribution Lim

C83186	30/09/2012	2444856	I	CI/1	8066.000	The Good Guys Week 13 Sept 2012 - Job 72693 - Delivery 25 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	448.47	515.74	The Good Guys Week 13 Sept 2012	S	67.27	I	PMP Distribution Lim

C83187	30/09/2012	2447161	I	CI/1	173852.000	Tier 3 Country Spring 2012 - Job 73158 - Delivery 26 Sep 2012 - 94 grams.   Includes Linehaul.	0.1050	0.1208	18254.46	20992.63	Tier 3 Country Spring 2012	S	2738.17	I	PMP Distribution Lim
C83187	30/09/2012	2447161	I	CI/2	1.000	Tier 3 Country Spring 2012 - Job 73158 - Delivery 26 Sep 2012 - 94 grams. Bags Boxes and Counter. Includes Linehaul.	150.0000	172.5000	150.00	172.50	Tier 3 Country Spring 2012	S	22.50	I	PMP Distribution Lim

C83188	30/09/2012	2446874	I	CI/1	17144.000	Toyworld October 32pg - Job 73084 - Delivery 25 Sep 2012 - 25 grams.   Includes Linehaul.	0.0556	0.0639	953.21	1096.19	Toyworld October 32pg	S	142.98	I	PMP Distribution Lim

C83189	30/09/2012	2445427	I	CI/1	4328.000	Tyrepower - Job 72932 - Delivery 25 Sep 2012 - 25 grams.   	0.0000	0.0000	0.00	0.00	Tyrepower	S	0.00	I	PMP Distribution Lim

C83190	30/09/2012	2445940	I	CI/1	38468.000	Vantage Sept 2012 - Job 72933 - Delivery 25 Sep 2012 - 29 grams.   	0.0597	0.0687	2296.54	2641.02	Vantage Sept 2012	S	344.48	I	PMP Distribution Lim
C83190	30/09/2012	2445940	I	CI/2	799.000	Vantage Sept 2012 - Job 73190 - Delivery 25 Sep 2012 - 29 grams.   	0.0597	0.0687	47.70	54.86	Vantage Sept 2012	S	7.16	I	PMP Distribution Lim

C83191	30/09/2012	2446922	I	CI/1	3877.000	West Auckland Trust Services - Swanson - Job 73093 - Delivery IOA - 20 grams.   Includes Linehaul.	0.0556	0.0639	215.56	247.89	West Auckland Trust Services - Swanson	S	32.33	I	PMP Distribution Lim

C83192	30/09/2012	2446334	I	CI/1	1252.000	Westfield Chartwell Mad Hatter Shows - Job 73055 - Delivery 24 Sep 2012 - 20 grams.   Includes Linehaul.	0.0556	0.0639	69.61	80.05	Westfield Chartwell Mad Hatter Shows	S	10.44	I	PMP Distribution Lim

C83193	30/09/2012	2446976	I	CI/1	1936.000	Westlife Furniture Papamoa Sept 2012 - Job 73145 - Delivery 24 Sep 2012 - 10 grams.   Includes Linehaul.	0.0556	0.0639	107.64	123.79	Westlife Furniture Papamoa Sept 2012	S	16.15	I	PMP Distribution Lim

C83194	30/09/2012	2445555	I	CI/1	4308.000	Bay Weekend - Job 72530 - Delivery 01 Sep 2012 - 66 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	391.17	449.85	Bay Weekend	S	58.68	I	PMP Distribution Lim
C83194	30/09/2012	2445555	I	CI/2	4308.000	Bay Weekend - Job 72531 - Delivery 08 Sep 2012 - 66 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	391.17	449.85	Bay Weekend	S	58.68	I	PMP Distribution Lim
C83194	30/09/2012	2445555	I	CI/3	4308.000	Bay Weekend - Job 72532 - Delivery 15 Sep 2012 - 66 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	391.17	449.85	Bay Weekend	S	58.68	I	PMP Distribution Lim
C83194	30/09/2012	2445555	I	CI/4	4308.000	Bay Weekend - Job 72937 - Delivery 22 Sep 2012 - 72 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	391.17	449.85	Bay Weekend	S	58.68	I	PMP Distribution Lim
C83194	30/09/2012	2445555	I	CI/5	4308.000	Bay Weekend - Job 72938 - Delivery 29 Sep 2012 - 72 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	391.17	449.85	Bay Weekend	S	58.68	I	PMP Distribution Lim

C83195	30/09/2012	2445865	I	CI/1	9193.000	Guardian Country - Job 72950 - Delivery 20 Sep 2012 - 21 grams.   	0.0536	0.0616	492.74	566.65	Guardian Country	S	73.91	I	PMP Distribution Lim

C83196	30/09/2012	2445864	I	CI/1	1575.000	Guardian Newspaper - Job 72535 - Delivery 01 Sep 2012 - 69 grams.   	0.0952	0.1095	149.94	172.43	Guardian Newspaper	S	22.49	I	PMP Distribution Lim
C83196	30/09/2012	2445864	I	CI/2	1575.000	Guardian Newspaper - Job 72536 - Delivery 06 Sep 2012 - 79 grams.   	0.0952	0.1095	149.94	172.43	Guardian Newspaper	S	22.49	I	PMP Distribution Lim
C83196	30/09/2012	2445864	I	CI/3	1575.000	Guardian Newspaper - Job 72537 - Delivery 13 Sep 2012 - 98 grams.   	0.0952	0.1095	149.94	172.43	Guardian Newspaper	S	22.49	I	PMP Distribution Lim
C83196	30/09/2012	2445864	I	CI/4	1575.000	Guardian Newspaper - Job 72945 - Delivery 20 Sep 2012 - 88 grams.   	0.0952	0.1095	149.94	172.43	Guardian Newspaper	S	22.49	I	PMP Distribution Lim
C83196	30/09/2012	2445864	I	CI/5	1810.000	Guardian Newspaper - Job 72946 - Delivery 27 Sep 2012 - 88 grams.   	0.0829	0.0953	150.05	172.56	Guardian Newspaper	S	22.51	I	PMP Distribution Lim

C83197	30/09/2012	 2439286	I	CI/1	6550.000	Hawkesbay Country Scene - Job 72076 - Delivery 05 Sep 2012 - 60 grams.   	0.0808	0.0929	529.24	608.63	Hawkesbay Country Scene	S	79.39	I	PMP Distribution Lim

C83198	30/09/2012	2443234	I	CI/1	2288.000	Invercargill Eye - Job 72559 - Delivery 06 Sep 2012 - 40 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	PMP Distribution Lim
C83198	30/09/2012	2443234	I	CI/2	2288.000	Invercargill Eye - Job 72560 - Delivery 13 Sep 2012 - 40 grams.   	0.0000	0.0000	0.00	0.00	Invercargill Eye	S	0.00	I	PMP Distribution Lim
C83198	30/09/2012	2443234	I	CI/3	2288.000	Invercargill Eye - Job 72960 - Delivery 20 Sep 2012 - 40 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	PMP Distribution Lim
C83198	30/09/2012	2443234	I	CI/4	2288.000	Invercargill Eye - Job 72961 - Delivery 27 Sep 2012 - 40 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	PMP Distribution Lim

C83199	30/09/2012	 2445551	I	CI/1	1470.000	Lake Taupo Property Press - Job 72544 - Delivery 06 Sep 2012 - 174 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	179.93	206.92	Lake Taupo Property Press	S	26.99	I	PMP Distribution Lim
C83199	30/09/2012	 2445551	I	CI/2	1470.000	Lake Taupo Property Press - Job 72545 - Delivery 20 Sep 2012 - 208 grams. Includes folding fee 0.0100 cents.  	0.1384	0.1592	203.45	233.97	Lake Taupo Property Press	S	30.52	I	PMP Distribution Lim

