Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C23400	28/02/2011		I	CI/3	3065.000	Dargaville District News - Job 67726 - Delivery 16 Feb 2011 - 45 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	260.219	Dargaville District News	S	39.03	I	141
C23400	28/02/2011		I	CI/4	3065.000	Dargaville District News - Job 67727 - Delivery 23 Feb 2011 - 55 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	293.014	Dargaville District News	S	43.95	I	141

C23401	28/02/2011		I	CI/1	7875.000	Whangarei Leader - Job 67716 - Delivery 01 Feb 2011 - 62 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	752.850	Whangarei Leader	S	112.93	I	141
C23401	28/02/2011		I	CI/2	7875.000	Whangarei Leader - Job 67717 - Delivery 08 Feb 2011 - 81 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	752.850	Whangarei Leader	S	112.93	I	141
C23401	28/02/2011		I	CI/3	7875.000	Whangarei Leader - Job 67718 - Delivery 15 Feb 2011 - 62 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	752.850	Whangarei Leader	S	112.93	I	141
C23401	28/02/2011		I	CI/4	7875.000	Whangarei Leader - Job 67719 - Delivery 22 Feb 2011 - 71 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	752.850	Whangarei Leader	S	112.93	I	141

C23402	28/02/2011		I	CI/1	4096.000	Cambridge Edition - Job 67451 - Delivery 02 Feb 2011 - 155 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	457.523	Cambridge Edition	S	68.63	I	389
C23402	28/02/2011		I	C100	2.000	Bundles	1.0000	1.1500	2.000	Cambridge Edition	S	0.30	I	389
C23402	28/02/2011		I	CI/2	4096.000	Cambridge Edition - Job 67755 - Delivery 09 Feb 2011 - 74 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	391.578	Cambridge Edition	S	58.74	I	389
C23402	28/02/2011		I	C100	2.000	Bundles	1.0000	1.1500	2.000	Cambridge Edition	S	0.30	I	389
C23402	28/02/2011		I	CI/3	4096.000	Cambridge Edition - Job 67756 - Delivery 16 Feb 2011 - 206 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	501.350	Cambridge Edition	S	75.20	I	389
C23402	28/02/2011		I	C100	2.000	Bundles	1.0000	1.1500	2.000	Cambridge Edition	S	0.30	I	389
C23402	28/02/2011		I	CI/4	4096.000	Cambridge Edition - Job 67757 - Delivery 23 Feb 2011 - 149 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	435.405	Cambridge Edition	S	65.31	I	389
C23402	28/02/2011		I	C100	2.000	Bundles	1.0000	1.1500	2.000	Cambridge Edition	S	0.30	I	389

C23403	28/02/2011		I	CI/1	11345.000	FCN - Thursday - Job 67458 - Delivery 03 Feb 2011 - 175 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	1267.237	FCN - Thursday	S	190.09	I	389
C23403	28/02/2011		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Thursday	S	2.93	I	389
C23403	28/02/2011		I	CI/2	11345.000	FCN - Thursday - Job 67796 - Delivery 10 Feb 2011 - 188 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	1267.237	FCN - Thursday	S	190.09	I	389
C23403	28/02/2011		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Thursday	S	2.93	I	389
C23403	28/02/2011		I	CI/3	11345.000	FCN - Thursday - Job 67797 - Delivery 17 Feb 2011 - 165 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	1267.237	FCN - Thursday	S	190.09	I	389
C23403	28/02/2011		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Thursday	S	2.93	I	389
C23403	28/02/2011		I	CI/4	11345.000	FCN - Thursday - Job 67798 - Delivery 24 Feb 2011 - 180 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	1267.237	FCN - Thursday	S	190.09	I	389
C23403	28/02/2011		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Thursday	S	2.93	I	389

C23404	28/02/2011		I	CI/1	11145.000	FCN - Tuesday - Job 67455 - Delivery 01 Feb 2011 - 92 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.462	FCN - Tuesday	S	159.82	I	389
C23404	28/02/2011		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Tuesday	S	2.93	I	389
C23404	28/02/2011		I	CI/2	11145.000	FCN - Tuesday - Job 67800 - Delivery 08 Feb 2011 - 80 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.462	FCN - Tuesday	S	159.82	I	389
C23404	28/02/2011		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Tuesday	S	2.93	I	389
C23404	28/02/2011		I	CI/3	11145.000	FCN - Tuesday - Job 67801 - Delivery 15 Feb 2011 - 81 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.462	FCN - Tuesday	S	159.82	I	389
C23404	28/02/2011		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Tuesday	S	2.93	I	389
C23404	28/02/2011		I	CI/4	11145.000	FCN - Tuesday - Job 67802 - Delivery 22 Feb 2011 - 78 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	1065.462	FCN - Tuesday	S	159.82	I	389
C23404	28/02/2011		I	C150	13.000	Bundles	1.5000	1.7250	19.500	FCN - Tuesday	S	2.93	I	389

C23405	28/02/2011		I	CI/1	2265.000	Matamata Chronicle - Job 67495 - Delivery 02 Feb 2011 - 210 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	277.236	Matamata Chronicle	S	41.59	I	389
C23405	28/02/2011		I	CI/2	2265.000	Matamata Chronicle - Job 67751 - Delivery 09 Feb 2011 - 139 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	240.770	Matamata Chronicle	S	36.12	I	389
C23405	28/02/2011		I	CI/3	2265.000	Matamata Chronicle - Job 67752 - Delivery 16 Feb 2011 - 212 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	277.236	Matamata Chronicle	S	41.59	I	389
C23405	28/02/2011		I	CI/4	2265.000	Matamata Chronicle - Job 67753 - Delivery 23 Feb 2011 - 209 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	277.236	Matamata Chronicle	S	41.59	I	389

C23406	28/02/2011		I	CI/1	2876.000	Nth Waikato News - Job 67462 - Delivery 02 Feb 2011 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.172	Nth Waikato News	S	36.63	I	389
C23406	28/02/2011		I	CI/2	2876.000	Nth Waikato News - Job 67783 - Delivery 09 Feb 2011 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.172	Nth Waikato News	S	36.63	I	389
C23406	28/02/2011		I	CI/3	2876.000	Nth Waikato News - Job 67784 - Delivery 16 Feb 2011 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.172	Nth Waikato News	S	36.63	I	389
C23406	28/02/2011		I	CI/4	2876.000	Nth Waikato News - Job 67785 - Delivery 23 Feb 2011 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.172	Nth Waikato News	S	36.63	I	389

C23407	28/02/2011		I	CI/1	3457.000	Piako Post - Job 67561 - Delivery 02 Feb 2011 - 156 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	386.147	Piako Post	S	57.92	I	389
C23407	28/02/2011		I	CI/2	3457.000	Piako Post - Job 67759 - Delivery 09 Feb 2011 - 149 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	367.479	Piako Post	S	55.12	I	389
C23407	28/02/2011		I	CI/3	3457.000	Piako Post - Job 67760 - Delivery 16 Feb 2011 - 215 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	423.137	Piako Post	S	63.47	I	389
C23407	28/02/2011		I	CI/4	3457.000	Piako Post - Job 67761 - Delivery 23 Feb 2011 - 152 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	386.147	Piako Post	S	57.92	I	389

C23408	28/02/2011		I	CI/1	2885.000	Rotorua Review - Job 67447 - Delivery 02 Feb 2011 - 72 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	275.806	Rotorua Review	S	41.37	I	389
C23408	28/02/2011		I	C150	2.000	Bundles	1.5000	1.7250	3.000	Rotorua Review	S	0.45	I	389
C23408	28/02/2011		I	CI/2	2885.000	Rotorua Review - Job 67788 - Delivery 09 Feb 2011 - 70 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	275.806	Rotorua Review	S	41.37	I	389
C23408	28/02/2011		I	C150	2.000	Bundles	1.5000	1.7250	3.000	Rotorua Review	S	0.45	I	389
C23408	28/02/2011		I	CI/3	2885.000	Rotorua Review - Job 67789 - Delivery 16 Feb 2011 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0976	244.937	Rotorua Review	S	36.74	I	389
C23408	28/02/2011		I	C150	2.000	Bundles	1.5000	1.7250	3.000	Rotorua Review	S	0.45	I	389
C23408	28/02/2011		I	CI/4	2885.000	Rotorua Review - Job 67790 - Delivery 23 Feb 2011 - 72 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	275.806	Rotorua Review	S	41.37	I	389
C23408	28/02/2011		I	C150	2.000	Bundles	1.5000	1.7250	3.000	Rotorua Review	S	0.45	I	389

C23409	28/02/2011		I	CI/1	2017.000	Sth Waikato News - Job 67466 - Delivery 02 Feb 2011 - 160 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	225.299	Sth Waikato News	S	33.80	I	389
C23409	28/02/2011		I	C100	3.000	Bundles	1.0000	1.1500	3.000	Sth Waikato News	S	0.45	I	389
C23409	28/02/2011		I	CI/2	2017.000	Sth Waikato News - Job 67792 - Delivery 09 Feb 2011 - 89 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	192.825	Sth Waikato News	S	28.92	I	389
C23409	28/02/2011		I	C100	3.000	Bundles	1.0000	1.1500	3.000	Sth Waikato News	S	0.45	I	389
C23409	28/02/2011		I	CI/3	2017.000	Sth Waikato News - Job 67793 - Delivery 16 Feb 2011 - 188 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	225.299	Sth Waikato News	S	33.80	I	389
C23409	28/02/2011		I	C100	3.000	Bundles	1.0000	1.1500	3.000	Sth Waikato News	S	0.45	I	389
C23409	28/02/2011		I	CI/4	2017.000	Sth Waikato News - Job 67794 - Delivery 23 Feb 2011 - 102 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	214.407	Sth Waikato News	S	32.16	I	389
C23409	28/02/2011		I	C100	3.000	Bundles	1.0000	1.1500	3.000	Sth Waikato News	S	0.45	I	389

C23410	28/02/2011		I	CI/1	11270.000	Waikato Farmers Newspaper - Job 67815 - Delivery 10 Feb 2011 - 119 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1491	0.1715	1680.357	Waikato Farmers Newspaper	S	252.05	I	389

C23411	28/02/2011		I	CI/1	2959.000	Beef + Lamb New Zealand - Job 67868 - Delivery 23 Feb 2011 - 5 grams.   Includes Linehaul.	0.0883	0.1015	261.280	Beef + Lamb New Zealand	S	39.19	I	350

C23412	28/02/2011		I	CI/1	7580.000	HB Seeds & Cereals February Savers - Job 67764 - Delivery IOA - 5 grams.   Includes Linehaul.	0.0749	0.0861	567.742	HB Seeds & Cereals February Savers	S	85.16	I	350

C23413	28/02/2011		I	CI/1	3695.000	Rural Product Specialists - Job 67830 - Delivery 11 Feb 2011 - 10 grams.   Includes Linehaul.	0.0883	0.1015	326.269	Rural Product Specialists	S	48.94	I	158

C23414	28/02/2011		I	CI/1	3675.000	Look  - Job 67776 - Delivery 03 Feb 2011 - 80 grams.   	0.0762	0.0876	280.035	Look 	S	42.01	I	349

C23415	28/02/2011		I	CI/1	830.000	Hibiscus Matters - Job 67618 - Delivery 03 Feb 2011 - 35 grams.   	0.0904	0.1040	75.032	Hibiscus Matters	S	11.26	I	240
C23415	28/02/2011		I	CI/2	830.000	Hibiscus Matters - Job 67619 - Delivery 17 Feb 2011 - 35 grams.   	0.0904	0.1040	75.032	Hibiscus Matters	S	11.26	I	240

C23416	28/02/2011		I	CI/1	25993.000	Dry Cow Therapy - Job 67812 - Delivery 07 Feb 2011 - 10 grams.   Includes Linehaul.	0.0910	0.1047	2365.363	Dry Cow Therapy	S	354.80	I	400
C23416	28/02/2011		I	CI/2	1.000	Dry Cow Therapy - Job 67812 - Delivery 07 Feb 2011 - 10 grams. Bags Boxes and Counter. Includes Linehaul.	85.0000	97.7500	85.000	Dry Cow Therapy	S	12.75	I	400

C23417	28/02/2011		I	CI/1	4620.000	Kaipara Lifestyler - Job 67570 - Delivery 03 Feb 2011 - 75 grams.   	0.0750	0.0863	346.500	Kaipara Lifestyler	S	51.98	I	257
C23417	28/02/2011		I	CI/2	4620.000	Kaipara Lifestyler - Job 67767 - Delivery 10 Feb 2011 - 75 grams.   	0.0750	0.0863	346.500	Kaipara Lifestyler	S	51.98	I	257
C23417	28/02/2011		I	CI/3	4620.000	Kaipara Lifestyler - Job 67768 - Delivery 17 Feb 2011 - 75 grams.   	0.0750	0.0863	346.500	Kaipara Lifestyler	S	51.98	I	257
C23417	28/02/2011		I	CI/4	4620.000	Kaipara Lifestyler - Job 67769 - Delivery 24 Feb 2011 - 75 grams.   	0.0750	0.0863	346.500	Kaipara Lifestyler	S	51.98	I	257
C23417	28/02/2011		I	CI/5	33077.000	Northland Farming Lifestyler - Job 67573 - Delivery 23 Feb 2011 - 195 grams.   	0.1285	0.1478	4250.395	Northland Farming Lifestyler	S	637.56	I	257

C23418	28/02/2011	M18503	I	CI/1	8831.000	Fieldays Flyer - Job 67842 - Delivery 23 Feb 2011 - 10 grams.   Includes Linehaul.	0.0883	0.1015	779.777	Fieldays Flyer	S	116.97	I	313

C23419	28/02/2011		I	CI/1	1012.000	Norwoods Flyer - Job 67894 - Delivery IOA - 10 grams.   	0.1483	0.1705	150.080	Norwoods Flyer	S	22.51	I	328

C23420	28/02/2011		I	CI/1	2351.000	Excellence in Animal Nutrition - Job 67854 - Delivery 18 Feb 2011 - 15 grams.   	0.0883	0.1015	207.593	Excellence in Animal Nutrition	S	31.14	I	404

C23421	28/02/2011		I	CI/1	36677.000	CD Fields Days Program - Job 67852 - Delivery 21 Feb 2011 - 172 grams.   	0.1410	0.1622	5171.457	CD Fields Days Program	S	775.72	I	261
C23421	28/02/2011		I	CI/2	1.000	CD Fields Days Program - Job 67852 - Delivery 21 Feb 2011 - 172 grams. Bags Boxes and Counter. 	320.0000	368.0000	320.000	CD Fields Days Program	S	48.00	I	261

C23422	28/02/2011		I	CI/1	25567.000	Dairyman - Job 67695 - Delivery 07 Feb 2011 - 110 grams.   Includes Linehaul.	0.1180	0.1357	3016.906	Dairyman	S	452.54	I	261

C23423	28/02/2011		I	CI/1	80851.000	PGG Wrightson CW SFurrow - Job 67874 - Delivery 28 Feb 2011 - 213 grams.   Includes Linehaul.	0.1690	0.1944	13663.819	PGG Wrightson CW SFurrow	S	2049.57	I	261
C23423	28/02/2011		I	CI/2	1654.000	PGG Wrightson CW SFurrow - Job 67874 - Delivery 28 Feb 2011 - 213 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	150.514	PGG Wrightson CW SFurrow	S	22.58	I	261

C23424	28/02/2011		I	CI/1	80851.000	Straight Furrow - Job 67740 - Delivery 07 Feb 2011 - 117 grams.   Includes Linehaul.	0.1180	0.1357	9540.418	Straight Furrow	S	1431.06	I	261
C23424	28/02/2011		I	CI/2	1654.000	Straight Furrow - Job 67740 - Delivery 07 Feb 2011 - 117 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	150.514	Straight Furrow	S	22.58	I	261
C23424	28/02/2011		I	CI/3	80851.000	Straight Furrow - Job 67873 - Delivery 28 Feb 2011 - 65 grams.   Includes Linehaul.	0.0940	0.1081	7599.994	Straight Furrow	S	1140.00	I	261
C23424	28/02/2011		I	CI/4	1654.000	Straight Furrow - Job 67873 - Delivery 28 Feb 2011 - 65 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	150.514	Straight Furrow	S	22.58	I	261

C23425	28/02/2011		I	CI/1	19134.000	Straight Furrow - Central - Job 67771 - Delivery 21 Feb 2011 - 109 grams.   Includes Linehaul.	0.1180	0.1357	2257.812	Straight Furrow - Central	S	338.67	I	261
C23425	28/02/2011		I	CI/2	1156.000	Straight Furrow - Central - Job 67771 - Delivery 21 Feb 2011 - 109 grams. Bags Boxes and Counter. Includes Linehaul.	0.1660	0.1909	191.896	Straight Furrow - Central	S	28.78	I	261
C23425	28/02/2011		I	CI/3	36946.000	Straight Furrow - North - Job 67772 - Delivery 21 Feb 2011 - 109 grams.   Includes Linehaul.	0.1180	0.1357	4359.628	Straight Furrow - North	S	653.94	I	261
C23425	28/02/2011		I	CI/4	24761.000	Straight Furrow - South - Job 67773 - Delivery 21 Feb 2011 - 109 grams.   Includes Linehaul.	0.1180	0.1357	2921.798	Straight Furrow - South	S	438.27	I	261
C23425	28/02/2011		I	CI/5	508.000	Straight Furrow - South - Job 67773 - Delivery 21 Feb 2011 - 109 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.000	Straight Furrow - South	S	0.00	I	261

C23426	28/02/2011		I	CI/1	80851.000	Straight Furrow/Ag Trader - Job 67774 - Delivery 14 Feb 2011 - 248 grams.   Includes Linehaul.	0.1740	0.2001	14068.074	Straight Furrow/Ag Trader	S	2110.21	I	261
C23426	28/02/2011		I	CI/2	1654.000	Straight Furrow/Ag Trader - Job 67774 - Delivery 14 Feb 2011 - 248 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	150.514	Straight Furrow/Ag Trader	S	22.58	I	261
C23426	28/02/2011		I	CI/3	80851.000	Straight Furrow/Insert - Job 67841 - Delivery 14 Feb 2011 - 250 grams.   Includes Linehaul.	0.1740	0.2001	14068.074	Straight Furrow/Insert	S	2110.21	I	261
C23426	28/02/2011		I	CI/4	1654.000	Straight Furrow/Insert - Job 67841 - Delivery 14 Feb 2011 - 250 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	150.514	Straight Furrow/Insert	S	22.58	I	261

C23427	28/02/2011	2395678	I	CI/1	5808.000	Bay Weekend - Job 67527 - Delivery 05 Feb 2011 - 117 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	617.390	Bay Weekend	S	92.61	I	201
C23427	28/02/2011	2395678	I	CI/2	5808.000	Bay Weekend - Job 67608 - Delivery 12 Feb 2011 - 122 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	617.390	Bay Weekend	S	92.61	I	201
C23427	28/02/2011	2395678	I	CI/3	5808.000	Bay Weekend - Job 67609 - Delivery 19 Feb 2011 - 100 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	527.366	Bay Weekend	S	79.11	I	201
C23427	28/02/2011	2395678	I	CI/4	5808.000	Bay Weekend - Job 67610 - Delivery 26 Feb 2011 - 150 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	617.390	Bay Weekend	S	92.61	I	201

C23428	28/02/2011	2396143	I	CI/1	8818.000	Bond & Bond - Job 67659 - Delivery 08 Feb 2011 - 15 grams.   Includes Linehaul.	0.0615	0.0707	542.307	Bond & Bond	S	81.35	I	201

C23429	28/02/2011	2397106	I	CI/1	8818.000	Bond & Bond - Job 67821 - Delivery 22 Feb 2011 - 15 grams.   Includes Linehaul.	0.0615	0.0707	542.307	Bond & Bond	S	81.35	I	201

C23430	28/02/2011	2396594	I	CI/1	2235.000	Bond & Bond Hamilton/Te Rapa - Job 67696 - Delivery 08 Feb 2011 - 15 grams.   Includes Linehaul.	0.0615	0.0707	137.453	Bond & Bond Hamilton/Te Rapa	S	20.62	I	201

C23431	28/02/2011	2395669	I	CI/1	1925.000	Cambridge Property Guide - Job 67583 - Delivery 09 Feb 2011 - 75 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	174.790	Cambridge Property Guide	S	26.22	I	201
